Orthogroup	OWEFU	PFLAV
OG0006554	OFUSG24021.1.p1	TCONS_00005063.p1
OG0006555	OFUSG26489.2.p1, OFUSG26489.1.p1	TCONS_00044540.p1
OG0006556	OFUSG03445.1.p1	TCONS_00001090.p1
OG0006557	OFUSG14941.1.p1	TCONS_00005264.p1
OG0006558	OFUSG12272.1.p1	TCONS_00049649.p1
OG0006560	OFUSG12114.4.p1, OFUSG12114.3.p1, OFUSG12114.1.p1, OFUSG12114.2.p1	TCONS_00010738.p1
OG0006561	OFUSG12514.1.p1	TCONS_00009958.p1
OG0006562	OFUSG24816.1.p1	TCONS_00022910.p1
OG0006563	OFUSG11471.1.p1	TCONS_00011237.p1
OG0006564	OFUSG14858.1.p1, OFUSG14858.2.p1	TCONS_00005531.p1
OG0006565	OFUSG18814.1.p1	TCONS_00047631.p1
OG0006566	OFUSG10028.1.p1	TCONS_00012618.p1
OG0006567	OFUSG17173.1.p1	TCONS_00045499.p1
OG0006568	OFUSG17701.1.p1	TCONS_00045070.p1
OG0006569	OFUSG12406.1.p1	TCONS_00004482.p1
OG0006570	OFUSG08159.1.p1	TCONS_00016369.p1, TCONS_00015384.p1
OG0006571	OFUSG19904.1.p1	TCONS_00027928.p1
OG0006572	OFUSG23570.1.p1	TCONS_00053653.p1
OG0006573	OFUSG14956.1.p1, OFUSG14956.2.p1	TCONS_00005210.p1
OG0006574	OFUSG08878.1.p1	TCONS_00029325.p1
OG0006575	OFUSG20418.1.p1	TCONS_00009220.p1
OG0006576	OFUSG07193.1.p1, OFUSG10625.1.p1	TCONS_00031187.p1, TCONS_00031210.p1
OG0006577	OFUSG09702.1.p1	TCONS_00054554.p1
OG0006578	OFUSG18955.1.p1	TCONS_00026429.p1
OG0006579	OFUSG26574.1.p1, OFUSG26574.2.p1	TCONS_00053710.p1
OG0006580	OFUSG04090.1.p1	TCONS_00003702.p1
OG0006581	OFUSG15947.1.p1	TCONS_00055023.p1
OG0006582	OFUSG19688.2.p1, OFUSG19688.1.p1	TCONS_00028748.p1
OG0006583	OFUSG00932.1.p1	TCONS_00002402.p1
OG0006584	OFUSG03955.1.p1	TCONS_00009190.p1
OG0006585	OFUSG25142.1.p1	TCONS_00011678.p1
OG0006586	OFUSG07058.1.p1	TCONS_00056653.p1
OG0006587	OFUSG11331.1.p1	TCONS_00011724.p1
OG0006588	OFUSG19522.1.p1	TCONS_00049561.p1
OG0006589	OFUSG06855.1.p1	TCONS_00047690.p1
OG0006590	OFUSG10587.1.p1	TCONS_00006411.p1
OG0006591	OFUSG13603.1.p1	TCONS_00046705.p1
OG0006592	OFUSG01351.1.p1	TCONS_00002772.p1
OG0006593	OFUSG17362.1.p1	TCONS_00033505.p1
OG0006594	OFUSG22740.1.p1	TCONS_00005014.p1
OG0006595	OFUSG10655.1.p1	TCONS_00029764.p1
OG0006596	OFUSG22773.1.p1	TCONS_00007790.p1
OG0006597	OFUSG02614.1.p1	TCONS_00042667.p1
OG0006598	OFUSG19727.1.p1	TCONS_00029076.p1
OG0006600	OFUSG18292.1.p1	TCONS_00013731.p1
OG0006602	OFUSG12840.1.p1	TCONS_00056704.p1
OG0006603	OFUSG20547.1.p1	TCONS_00007117.p1
OG0006604	OFUSG14932.1.p1	TCONS_00006520.p1
OG0006605	OFUSG07817.1.p1	TCONS_00014163.p1
OG0006606	OFUSG00454.1.p1	TCONS_00001826.p1
OG0006607	OFUSG21232.1.p1	TCONS_00044660.p1
OG0006608	OFUSG24911.1.p1	TCONS_00021081.p1
OG0006609	OFUSG02001.1.p1	TCONS_00056679.p1
OG0006610	OFUSG18091.1.p1	TCONS_00012981.p1
OG0006611	OFUSG04528.1.p1	TCONS_00055553.p1
OG0006613	OFUSG14105.1.p1	TCONS_00020318.p1
OG0006614	OFUSG01350.1.p1	TCONS_00036181.p1
OG0006615	OFUSG16559.1.p1	TCONS_00055565.p1
OG0006616	OFUSG13783.1.p1	TCONS_00022755.p1
OG0006617	OFUSG26038.1.p1	TCONS_00056205.p1
OG0006618	OFUSG09409.1.p1, OFUSG09409.2.p1	TCONS_00007076.p1
OG0006619	OFUSG17331.1.p1	TCONS_00045095.p1
OG0006620	OFUSG09973.1.p1, OFUSG09973.2.p1	TCONS_00017309.p1
OG0006622	OFUSG13902.1.p1	TCONS_00021887.p1
OG0006623	OFUSG08341.1.p1	TCONS_00025757.p1, TCONS_00025795.p1
OG0006624	OFUSG24399.1.p1	TCONS_00056405.p1
OG0006626	OFUSG23882.1.p1	TCONS_00006380.p1
OG0006627	OFUSG00423.1.p1	TCONS_00000978.p1
OG0006628	OFUSG13146.1.p1	TCONS_00050775.p1
OG0006629	OFUSG20284.1.p1	TCONS_00053776.p1, TCONS_00053777.p1, TCONS_00009188.p1, TCONS_00009189.p1, TCONS_00009186.p1, TCONS_00009187.p1
OG0006630	OFUSG04586.1.p1	TCONS_00032852.p1
OG0006631	OFUSG16224.1.p1	TCONS_00003832.p1
OG0006633	OFUSG13007.1.p1	TCONS_00045550.p1
OG0006635	OFUSG06292.1.p1	TCONS_00027064.p1
OG0006636	OFUSG10617.1.p1	TCONS_00012633.p1
OG0006637	OFUSG10278.1.p1	TCONS_00013489.p1
OG0006638	OFUSG22936.1.p1	TCONS_00008465.p1
OG0006639	OFUSG13101.1.p1, OFUSG13101.3.p1, OFUSG13101.2.p1	TCONS_00018695.p1, TCONS_00017679.p1
OG0006640	OFUSG26127.1.p1	TCONS_00006552.p1
OG0006641	OFUSG12386.1.p1	TCONS_00010089.p1
OG0006642	OFUSG11052.2.p1, OFUSG11052.1.p1	TCONS_00014397.p1
OG0006644	OFUSG05210.1.p1, OFUSG05210.2.p1, OFUSG05209.1.p1	TCONS_00008651.p1
OG0006645	OFUSG03917.1.p1	TCONS_00003989.p1
OG0006646	OFUSG09025.1.p1	TCONS_00028509.p1
OG0006648	OFUSG01878.1.p1	TCONS_00000125.p1
OG0006649	OFUSG25221.1.p1	TCONS_00010217.p1, TCONS_00011294.p1, TCONS_00011271.p1
OG0006650	OFUSG20882.1.p1	TCONS_00042837.p1
OG0006651	OFUSG00046.1.p1	TCONS_00000270.p1
OG0006652	OFUSG11400.1.p1	TCONS_00004473.p1
OG0006653	OFUSG20540.1.p1	TCONS_00007193.p1
OG0006654	OFUSG00452.1.p1	TCONS_00002127.p1
OG0006655	OFUSG19958.1.p1	TCONS_00028473.p1
OG0006656	OFUSG07342.1.p1	TCONS_00025652.p1
OG0006657	OFUSG22199.1.p1	TCONS_00006349.p1
OG0006658	OFUSG17172.1.p1	TCONS_00045482.p1
OG0006659	OFUSG06187.1.p1	TCONS_00048894.p1, TCONS_00050933.p1, TCONS_00050932.p1
OG0006660	OFUSG19060.2.p1, OFUSG19060.1.p1	TCONS_00049634.p1
OG0006661	OFUSG14188.1.p1	TCONS_00021055.p1
OG0006662	OFUSG08824.1.p1	TCONS_00035039.p1
OG0006663	OFUSG22165.1.p1	TCONS_00006144.p1, TCONS_00006163.p1
OG0006664	OFUSG25665.1.p1	TCONS_00015932.p1
OG0006665	OFUSG03189.1.p1, OFUSG26246.1.p1, OFUSG01657.1.p1	TCONS_00002816.p1
OG0006667	OFUSG08145.1.p1	TCONS_00015836.p1
OG0006668	OFUSG02998.1.p1	TCONS_00042523.p1
OG0006669	OFUSG13077.1.p1	TCONS_00052745.p1
OG0006670	OFUSG26654.1.p1	TCONS_00016009.p1
OG0006671	OFUSG21240.1.p1, OFUSG21240.2.p1, OFUSG06654.1.p1	TCONS_00050456.p1
OG0006672	OFUSG21580.1.p1, OFUSG05280.1.p1	TCONS_00010908.p1
OG0006673	OFUSG05657.1.p1	TCONS_00025948.p1
OG0006675	OFUSG06567.1.p1	TCONS_00027673.p1
OG0006676	OFUSG19093.1.p1	TCONS_00048311.p1
OG0006677	OFUSG11057.1.p1	TCONS_00013225.p1
OG0006678	OFUSG10168.1.p1	TCONS_00013801.p1
OG0006679	OFUSG05521.1.p1	TCONS_00026672.p1
OG0006680	OFUSG25575.1.p1	TCONS_00056961.p1
OG0006681	OFUSG07984.1.p1, OFUSG07984.2.p1	TCONS_00056930.p1
OG0006683	OFUSG05321.1.p1	TCONS_00051711.p1, TCONS_00051709.p1
OG0006684	OFUSG18660.1.p1	TCONS_00047879.p1
OG0006686	OFUSG07659.1.p1	TCONS_00044306.p1, TCONS_00016179.p1
OG0006687	OFUSG00286.1.p1, OFUSG00286.2.p1, OFUSG00286.3.p1	TCONS_00001711.p1
OG0006688	OFUSG20459.1.p1	TCONS_00008729.p1
OG0006689	OFUSG08609.1.p1	TCONS_00028006.p1
OG0006690	OFUSG06696.1.p1	TCONS_00048041.p1
OG0006691	OFUSG16702.1.p1	TCONS_00053236.p1
OG0006692	OFUSG24594.1.p1	TCONS_00003067.p1
OG0006693	OFUSG10949.2.p1, OFUSG10949.1.p1	TCONS_00030832.p1, TCONS_00030829.p1
OG0006694	OFUSG00920.1.p1	TCONS_00002311.p1
OG0006695	OFUSG11942.2.p1, OFUSG11942.1.p1	TCONS_00010698.p1
OG0006697	OFUSG19206.1.p1	TCONS_00026718.p1
OG0006698	OFUSG23145.1.p1	TCONS_00008813.p1
OG0006699	OFUSG24018.1.p1	TCONS_00005799.p1, TCONS_00005785.p1
OG0006700	OFUSG14553.1.p1, OFUSG14553.2.p1	TCONS_00022105.p1
OG0006701	OFUSG11397.1.p1, OFUSG12138.1.p1, OFUSG25310.1.p1	TCONS_00010259.p1, TCONS_00000764.p1, TCONS_00010257.p1
OG0006702	OFUSG17468.1.p1	TCONS_00044891.p1
OG0006703	OFUSG17467.1.p1	TCONS_00045997.p1
OG0006704	OFUSG24049.1.p1, OFUSG24049.2.p1	TCONS_00000539.p1
OG0006705	OFUSG26369.1.p1	TCONS_00052193.p1
OG0006706	OFUSG08397.1.p1	TCONS_00014874.p1
OG0006707	OFUSG08099.1.p1	TCONS_00014958.p1
OG0006708	OFUSG09261.1.p1	TCONS_00029711.p1
OG0006709	OFUSG15942.1.p1	TCONS_00056346.p1
OG0006710	OFUSG08433.1.p1	TCONS_00028493.p1
OG0006711	OFUSG08216.2.p1, OFUSG08216.1.p1	TCONS_00000423.p1
OG0006712	OFUSG20365.1.p1	TCONS_00007395.p1
OG0006713	OFUSG12181.1.p1	TCONS_00012197.p1
OG0006714	OFUSG05991.1.p1	TCONS_00026867.p1
OG0006715	OFUSG05666.2.p1, OFUSG05666.1.p1	TCONS_00047509.p1, TCONS_00047508.p1
OG0006716	OFUSG19704.1.p1	TCONS_00018192.p1
OG0006717	OFUSG11275.1.p1	TCONS_00012131.p1
OG0006718	OFUSG06334.1.p1	TCONS_00027315.p1
OG0006719	OFUSG17863.1.p1, OFUSG17863.2.p1	TCONS_00014267.p1
OG0006720	OFUSG25754.1.p1	TCONS_00055157.p1, TCONS_00055188.p1
OG0006721	OFUSG19919.1.p1	TCONS_00027927.p1
OG0006722	OFUSG21212.1.p1	TCONS_00053746.p1
OG0006723	OFUSG26548.1.p1, OFUSG26548.2.p1	TCONS_00050670.p1
OG0006724	OFUSG21328.1.p1	TCONS_00050671.p1
OG0006725	OFUSG08266.1.p1, OFUSG08266.2.p1	TCONS_00048951.p1
OG0006726	OFUSG13177.1.p1	TCONS_00044651.p1
OG0006727	OFUSG00262.1.p1, OFUSG00260.1.p1	TCONS_00002233.p1, TCONS_00047000.p1
OG0006728	OFUSG16443.1.p1	TCONS_00055761.p1
OG0006729	OFUSG13327.1.p1	TCONS_00053241.p1
OG0006730	OFUSG01430.1.p1	TCONS_00044178.p1
OG0006731	OFUSG06606.1.p1	TCONS_00048222.p1
OG0006732	OFUSG12612.1.p1	TCONS_00020263.p1
OG0006733	OFUSG12388.1.p1	TCONS_00010742.p1
OG0006734	OFUSG12554.2.p1, OFUSG12554.1.p1	TCONS_00010746.p1
OG0006735	OFUSG06383.1.p1	TCONS_00006698.p1, TCONS_00006692.p1
OG0006736	OFUSG20663.1.p1	TCONS_00008432.p1
OG0006737	OFUSG20388.1.p1	TCONS_00007118.p1
OG0006738	OFUSG04512.1.p1, OFUSG04512.2.p1	TCONS_00057052.p1
OG0006740	OFUSG26806.1.p1, OFUSG26806.2.p1	TCONS_00003536.p1
OG0006741	OFUSG06701.1.p1	TCONS_00047318.p1
OG0006742	OFUSG03313.1.p1	TCONS_00043768.p1
OG0006743	OFUSG06349.1.p1	TCONS_00047854.p1
OG0006745	OFUSG12641.1.p1	TCONS_00050410.p1
OG0006748	OFUSG19703.1.p1	TCONS_00018819.p1
OG0006749	OFUSG03600.1.p1	TCONS_00042544.p1
OG0006750	OFUSG21225.1.p1	TCONS_00018018.p1
OG0006752	OFUSG07006.1.p1	TCONS_00040754.p1
OG0006753	OFUSG11357.1.p1	TCONS_00011610.p1
OG0006754	OFUSG20799.2.p1, OFUSG20799.1.p1	TCONS_00008287.p1
OG0006755	OFUSG03174.1.p1	TCONS_00042769.p1
OG0006756	OFUSG10391.1.p1	TCONS_00012561.p1
OG0006757	OFUSG10397.1.p1, OFUSG10397.2.p1	TCONS_00011154.p1
OG0006758	OFUSG25525.1.p1	TCONS_00057241.p1
OG0006759	OFUSG06758.4.p1, OFUSG06758.1.p1, OFUSG06758.2.p1, OFUSG06758.3.p1	TCONS_00049458.p1
OG0006760	OFUSG21191.1.p1	TCONS_00052472.p1
OG0006761	OFUSG02527.1.p1	TCONS_00041721.p1
OG0006762	OFUSG25265.1.p1	TCONS_00009970.p1
OG0006763	OFUSG07768.2.p1	TCONS_00054857.p1
OG0006764	OFUSG03696.1.p1	TCONS_00042688.p1, TCONS_00042687.p1
OG0006765	OFUSG05142.1.p1	TCONS_00020825.p1
OG0006766	OFUSG14742.1.p1	TCONS_00022745.p1
OG0006768	OFUSG09331.1.p1	TCONS_00040904.p1
OG0006769	OFUSG26103.1.p1	TCONS_00023716.p1, TCONS_00029383.p1
OG0006770	OFUSG20130.1.p1	TCONS_00029250.p1
OG0006772	OFUSG05966.1.p1	TCONS_00026780.p1
OG0006774	OFUSG05261.1.p1	TCONS_00007059.p1
OG0006775	OFUSG11034.1.p1	TCONS_00012501.p1
OG0006776	OFUSG15876.1.p1	TCONS_00055607.p1
OG0006777	OFUSG11705.1.p1	TCONS_00010464.p1
OG0006780	OFUSG26802.1.p1, OFUSG26802.2.p1	TCONS_00011880.p1
OG0006784	OFUSG04222.1.p1	TCONS_00043506.p1, TCONS_00056166.p1, TCONS_00043500.p1, TCONS_00043503.p1, TCONS_00043504.p1, TCONS_00043501.p1, TCONS_00043505.p1
OG0006798	OFUSG23493.1.p1	TCONS_00041467.p1, TCONS_00035965.p1, TCONS_00036846.p1, TCONS_00030761.p1
OG0006798	OFUSG22361.1.p1, OFUSG06682.1.p1	TCONS_00035472.p1, TCONS_00035237.p1, TCONS_00028001.p1, TCONS_00046999.p1, TCONS_00028937.p1, TCONS_00051948.p1, TCONS_00025450.p1, TCONS_00024502.p1, TCONS_00002519.p1, TCONS_00003813.p1, TCONS_00006241.p1
OG0006800	OFUSG14926.1.p1, OFUSG14925.1.p1, OFUSG07994.1.p1, OFUSG07995.1.p1, OFUSG07996.1.p1, OFUSG25479.1.p1	TCONS_00018059.p1, TCONS_00018060.p1, TCONS_00018058.p1, TCONS_00018055.p1, TCONS_00018053.p1, TCONS_00018057.p1, TCONS_00018062.p1, TCONS_00016998.p1, TCONS_00016996.p1, TCONS_00016997.p1
OG0006801	OFUSG05780.1.p1, OFUSG14773.1.p1	TCONS_00036104.p1, TCONS_00036422.p1, TCONS_00036413.p1
OG0006824	OFUSG06565.1.p1	TCONS_00048045.p1, TCONS_00048053.p1
OG0006826	OFUSG03216.1.p1	TCONS_00041653.p1
OG0006827	OFUSG26518.1.p1	TCONS_00052486.p1
OG0006828	OFUSG08532.1.p1	TCONS_00028430.p1
OG0006830	OFUSG24087.1.p1	TCONS_00010805.p1
OG0006832	OFUSG11995.1.p1	TCONS_00009744.p1
OG0006833	OFUSG20872.1.p1	TCONS_00007887.p1
OG0006834	OFUSG13264.2.p1, OFUSG13264.1.p1	TCONS_00052196.p1
OG0006835	OFUSG15724.1.p1	TCONS_00000118.p1
OG0006837	OFUSG09601.1.p1, OFUSG09601.2.p1	TCONS_00035178.p1
OG0006838	OFUSG10401.1.p1	TCONS_00012572.p1
OG0006839	OFUSG09983.1.p1	TCONS_00031378.p1
OG0006842	OFUSG13281.1.p1	TCONS_00052911.p1
OG0006843	OFUSG09822.1.p1	TCONS_00029554.p1
OG0006844	OFUSG08788.1.p1	TCONS_00028350.p1
OG0006845	OFUSG11239.2.p1, OFUSG11239.1.p1	TCONS_00010267.p1
OG0006846	OFUSG11488.1.p1	TCONS_00010501.p1
OG0006847	OFUSG07278.1.p1	TCONS_00016701.p1
OG0006848	OFUSG10911.1.p1	TCONS_00031133.p1
OG0006849	OFUSG11537.1.p1	TCONS_00011426.p1
OG0006850	OFUSG00970.2.p1, OFUSG00970.3.p1, OFUSG00970.1.p1	TCONS_00000533.p1, TCONS_00000535.p1, TCONS_00000530.p1
OG0006852	OFUSG23389.1.p1	TCONS_00017237.p1
OG0006853	OFUSG06439.1.p1	TCONS_00049013.p1
OG0006856	OFUSG20694.1.p1	TCONS_00007016.p1
OG0006857	OFUSG14086.1.p1	TCONS_00021829.p1
OG0006858	OFUSG14668.1.p1	TCONS_00021389.p1
OG0006860	OFUSG20553.1.p1	TCONS_00008747.p1
OG0006861	OFUSG04617.1.p1	TCONS_00002762.p1
OG0006862	OFUSG11640.1.p1	TCONS_00011019.p1
OG0006864	OFUSG03675.2.p1, OFUSG03675.1.p1	TCONS_00041648.p1
OG0006865	OFUSG13822.1.p1, OFUSG13831.1.p1	TCONS_00022194.p1
OG0006867	OFUSG26803.1.p1	TCONS_00010725.p1
OG0006868	OFUSG25217.1.p1	TCONS_00010919.p1
OG0006870	OFUSG14003.1.p1	TCONS_00021310.p1
OG0006871	OFUSG24981.1.p1	TCONS_00022851.p1
OG0006872	OFUSG05241.1.p1	TCONS_00019934.p1
OG0006873	OFUSG14822.1.p1	TCONS_00006389.p1
OG0006874	OFUSG17867.2.p1, OFUSG17867.1.p1	TCONS_00013010.p1
OG0006875	OFUSG12528.1.p1	TCONS_00057246.p1
OG0006876	OFUSG23465.1.p1	TCONS_00054383.p1
OG0006877	OFUSG16387.1.p1	TCONS_00042767.p1
OG0006878	OFUSG13546.1.p1	TCONS_00054061.p1
OG0006880	OFUSG26215.1.p1	TCONS_00014869.p1
OG0006881	OFUSG02889.1.p1	TCONS_00043849.p1
OG0006882	OFUSG05203.1.p1	TCONS_00008216.p1
OG0006883	OFUSG01761.1.p1	TCONS_00000173.p1
OG0006884	OFUSG01760.1.p1, OFUSG01760.2.p1	TCONS_00001321.p1
OG0006885	OFUSG10131.1.p1	TCONS_00012966.p1
OG0006886	OFUSG01889.1.p1	TCONS_00023776.p1
OG0006887	OFUSG04466.1.p1	TCONS_00055244.p1
OG0006888	OFUSG13161.1.p1	TCONS_00017203.p1
OG0006890	OFUSG06585.1.p1	TCONS_00026380.p1
OG0006891	OFUSG24176.1.p1	TCONS_00005459.p1
OG0006892	OFUSG15808.1.p1	TCONS_00055599.p1
OG0006893	OFUSG09968.1.p1	TCONS_00013269.p1
OG0006894	OFUSG18389.1.p1	TCONS_00013687.p1
OG0006895	OFUSG21761.1.p1	TCONS_00056044.p1
OG0006896	OFUSG17847.1.p1	TCONS_00030685.p1
OG0006897	OFUSG09082.1.p1	TCONS_00028324.p1
OG0006898	OFUSG20735.1.p1	TCONS_00008723.p1
OG0006899	OFUSG26219.2.p1, OFUSG26219.1.p1	TCONS_00024262.p1
OG0006900	OFUSG00348.1.p1	TCONS_00000838.p1, TCONS_00000847.p1
OG0006902	OFUSG00931.1.p1	TCONS_00036412.p1
OG0006904	OFUSG01695.1.p2	TCONS_00042496.p1
OG0006905	OFUSG04975.1.p1	TCONS_00008743.p1
OG0006906	OFUSG15448.1.p1	TCONS_00006172.p1
OG0006907	OFUSG13562.1.p1	TCONS_00045849.p1
OG0006908	OFUSG15397.1.p1	TCONS_00005913.p1
OG0006909	OFUSG06834.1.p1	TCONS_00049209.p1
OG0006911	OFUSG26593.1.p1	TCONS_00015301.p1
OG0006912	OFUSG25692.1.p1	TCONS_00015868.p1
OG0006913	OFUSG08028.1.p1	TCONS_00016051.p1
OG0006914	OFUSG09464.1.p1	TCONS_00028393.p1
OG0006915	OFUSG20354.1.p1	TCONS_00007143.p1
OG0006916	OFUSG09124.1.p1	TCONS_00029180.p1
OG0006918	OFUSG26318.1.p1	TCONS_00046489.p1
OG0006919	OFUSG19194.1.p1	TCONS_00026791.p1
OG0006921	OFUSG02442.1.p1, OFUSG23584.1.p1	TCONS_00042938.p1
OG0006923	OFUSG00467.1.p1	TCONS_00002022.p1
OG0006924	OFUSG17158.1.p1	TCONS_00019814.p1
OG0006925	OFUSG07572.1.p1, OFUSG07572.2.p1	TCONS_00056528.p1
OG0006926	OFUSG17276.1.p1	TCONS_00017933.p1
OG0006927	OFUSG07179.1.p1	TCONS_00056916.p1
OG0006928	OFUSG23551.1.p1	TCONS_00017403.p1
OG0006930	OFUSG00936.1.p1	TCONS_00002013.p1
OG0006931	OFUSG23547.1.p1	TCONS_00016839.p1
OG0006932	OFUSG10417.1.p1	TCONS_00013192.p1
OG0006933	OFUSG05653.1.p1	TCONS_00049249.p1, TCONS_00048369.p1
OG0006934	OFUSG14725.1.p1	TCONS_00021826.p1
OG0006935	OFUSG15458.1.p1	TCONS_00027216.p1
OG0006936	OFUSG06570.1.p1	TCONS_00026943.p1
OG0006937	OFUSG26075.1.p1	TCONS_00023523.p1, TCONS_00023513.p1, TCONS_00023468.p1
OG0006938	OFUSG12471.1.p1	TCONS_00048561.p1
OG0006939	OFUSG17603.1.p1	TCONS_00045731.p1, TCONS_00045732.p1
OG0006940	OFUSG13186.1.p1	TCONS_00020637.p1
OG0006941	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1	TCONS_00047786.p1
OG0006942	OFUSG11727.1.p1, OFUSG11727.2.p1	TCONS_00011962.p1
OG0006943	OFUSG08404.1.p1	TCONS_00016606.p1
OG0006944	OFUSG05635.1.p1	TCONS_00032488.p1
OG0006945	OFUSG24270.1.p1	TCONS_00057264.p1
OG0006946	OFUSG07877.1.p1	TCONS_00015357.p1
OG0006947	OFUSG07408.1.p1	TCONS_00025232.p1
OG0006948	OFUSG18459.1.p1	TCONS_00012980.p1
OG0006949	OFUSG15878.1.p1	TCONS_00019352.p1
OG0006950	OFUSG18775.2.p1, OFUSG18775.1.p1	TCONS_00048680.p1
OG0006951	OFUSG15980.1.p1, OFUSG15980.2.p1	TCONS_00004238.p1
OG0006952	OFUSG20628.1.p1	TCONS_00007043.p1
OG0006953	OFUSG00884.1.p1	TCONS_00057019.p1
OG0006954	OFUSG25075.1.p1	TCONS_00010499.p1
OG0006956	OFUSG06080.2.p1, OFUSG06080.1.p1	TCONS_00026768.p1
OG0006957	OFUSG05470.1.p1	TCONS_00026693.p1
OG0006958	OFUSG07736.1.p1	TCONS_00016237.p1
OG0006959	OFUSG09250.1.p1	TCONS_00017783.p1
OG0006960	OFUSG10847.2.p1, OFUSG10847.1.p1	TCONS_00000655.p1
OG0006961	OFUSG23655.1.p1	TCONS_00009618.p1, TCONS_00009615.p1, TCONS_00009613.p1, TCONS_00033077.p1, TCONS_00033508.p1, TCONS_00033079.p1, TCONS_00033507.p1
OG0006962	OFUSG20929.1.p1	TCONS_00051747.p1
OG0006964	OFUSG00362.1.p1	TCONS_00013322.p1
OG0006965	OFUSG18386.1.p1	TCONS_00030810.p1
OG0006966	OFUSG24778.1.p1	TCONS_00021949.p1
OG0006967	OFUSG10677.1.p1	TCONS_00013925.p1, TCONS_00013924.p1
OG0006968	OFUSG23129.1.p1	TCONS_00008544.p1
OG0006969	OFUSG19497.1.p1	TCONS_00027604.p1
OG0006970	OFUSG24014.1.p1	TCONS_00006686.p1
OG0006971	OFUSG22447.1.p1	TCONS_00006676.p1
OG0006972	OFUSG20620.2.p1, OFUSG20620.1.p1	TCONS_00008627.p1
OG0006973	OFUSG00129.1.p1	TCONS_00001025.p1
OG0006974	OFUSG07891.1.p1	TCONS_00055278.p1
OG0006975	OFUSG00620.1.p1	TCONS_00001197.p1
OG0006976	OFUSG00399.1.p1	TCONS_00002169.p1, TCONS_00002172.p1
OG0006977	OFUSG18645.1.p1	TCONS_00047323.p1
OG0006979	OFUSG07394.1.p1	TCONS_00057104.p1, TCONS_00057116.p1
OG0006980	OFUSG21476.1.p1	TCONS_00052008.p1
OG0006981	OFUSG07719.2.p1, OFUSG07719.3.p1, OFUSG07719.1.p1	TCONS_00056032.p1
OG0006982	OFUSG06527.1.p1	TCONS_00027060.p1
OG0006984	OFUSG07203.1.p1, OFUSG07204.1.p1	TCONS_00024114.p1
OG0006985	OFUSG07556.1.p1	TCONS_00049518.p1
OG0006987	OFUSG25536.1.p1	TCONS_00004775.p1, TCONS_00031258.p1
OG0006988	OFUSG26800.1.p1	TCONS_00010329.p1
OG0006989	OFUSG04394.1.p1	TCONS_00055897.p1
OG0006990	OFUSG10161.1.p1	TCONS_00030941.p1
OG0006991	OFUSG17185.1.p1	TCONS_00045078.p1
OG0006992	OFUSG19003.1.p1	TCONS_00052895.p1
OG0006993	OFUSG14670.1.p1, OFUSG14670.2.p1	TCONS_00022435.p1
OG0006994	OFUSG16405.1.p1	TCONS_00002645.p1
OG0006995	OFUSG08451.1.p1	TCONS_00001363.p1
OG0006996	OFUSG25256.1.p1, OFUSG25256.2.p1	TCONS_00010926.p1
OG0006997	OFUSG06281.1.p1	TCONS_00048268.p1
OG0006998	OFUSG16627.1.p1	TCONS_00056048.p1
OG0006999	OFUSG13743.1.p1	TCONS_00018389.p1
OG0007000	OFUSG06445.1.p1, OFUSG06445.2.p1	TCONS_00026369.p1, TCONS_00026368.p1
OG0007001	OFUSG00420.1.p1	TCONS_00035924.p1
OG0007002	OFUSG07702.1.p1	TCONS_00016683.p1
OG0007003	OFUSG18628.1.p1	TCONS_00007710.p1
OG0007004	OFUSG05431.1.p1	TCONS_00007966.p1
OG0007005	OFUSG24056.1.p1	TCONS_00005914.p1
OG0007006	OFUSG09513.1.p1	TCONS_00042060.p1
OG0007007	OFUSG08895.1.p1	TCONS_00047237.p1
OG0007008	OFUSG09347.1.p1	TCONS_00029015.p1
OG0007009	OFUSG04231.1.p1	TCONS_00031874.p1
OG0007010	OFUSG04162.1.p1, OFUSG02296.1.p1	TCONS_00042742.p1
OG0007011	OFUSG02616.1.p1	TCONS_00043983.p1
OG0007012	OFUSG18164.1.p1	TCONS_00030131.p1
OG0007013	OFUSG17828.1.p1	TCONS_00013691.p1
OG0007014	OFUSG06966.1.p1	TCONS_00026656.p1
OG0007015	OFUSG20280.1.p1	TCONS_00009257.p1
OG0007016	OFUSG23182.2.p1, OFUSG23182.1.p1	TCONS_00007491.p1
OG0007017	OFUSG24635.1.p1	TCONS_00021378.p1, TCONS_00021379.p1
OG0007018	OFUSG17974.1.p1	TCONS_00013158.p1
OG0007019	OFUSG18149.1.p1	TCONS_00014248.p1
OG0007020	OFUSG18698.1.p1	TCONS_00025884.p1
OG0007021	OFUSG14112.1.p1	TCONS_00020938.p1
OG0007022	OFUSG16190.1.p1	TCONS_00056686.p1
OG0007023	OFUSG06199.1.p1	TCONS_00049329.p1
OG0007024	OFUSG06084.1.p1, OFUSG06084.2.p1	TCONS_00048088.p1
OG0007025	OFUSG07910.1.p1	TCONS_00055826.p1
OG0007026	OFUSG07544.1.p1	TCONS_00025829.p1, TCONS_00024459.p1
OG0007027	OFUSG05641.1.p1, OFUSG05641.2.p1	TCONS_00047558.p1
