Orthogroup	OWEFU	SCHMD
OG0006544	OFUSG18629.1.p1	SCHMD05488
OG0006545	OFUSG15934.2.p1, OFUSG15934.1.p1	SCHMD08819
OG0006546	OFUSG21871.1.p1	SCHMD22666, SCHMD26503
OG0006547	OFUSG18962.1.p1	SCHMD01454
OG0006548	OFUSG25421.1.p1	SCHMD28704
OG0006549	OFUSG05487.1.p1	SCHMD07432
OG0006550	OFUSG06119.1.p1	SCHMD05608
OG0006552	OFUSG08440.1.p1	SCHMD16090
OG0006553	OFUSG11130.1.p1	SCHMD03817
OG0006554	OFUSG24021.1.p1	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974
OG0006556	OFUSG03445.1.p1	SCHMD10898, SCHMD08118
OG0006557	OFUSG14941.1.p1	SCHMD15751
OG0006561	OFUSG12514.1.p1	SCHMD07629
OG0006563	OFUSG11471.1.p1	SCHMD08352
OG0006564	OFUSG14858.1.p1, OFUSG14858.2.p1	SCHMD15011
OG0006566	OFUSG10028.1.p1	SCHMD10136, SCHMD13813
OG0006567	OFUSG17173.1.p1	SCHMD25728, SCHMD21897
OG0006570	OFUSG08159.1.p1	SCHMD12205, SCHMD05328
OG0006571	OFUSG19904.1.p1	SCHMD00180, SCHMD27487
OG0006573	OFUSG14956.1.p1, OFUSG14956.2.p1	SCHMD10554
OG0006574	OFUSG08878.1.p1	SCHMD18201
OG0006579	OFUSG26574.1.p1, OFUSG26574.2.p1	SCHMD11335, SCHMD14843
OG0006583	OFUSG00932.1.p1	SCHMD08738
OG0006586	OFUSG07058.1.p1	SCHMD14590
OG0006588	OFUSG19522.1.p1	SCHMD29130
OG0006590	OFUSG10587.1.p1	SCHMD02740
OG0006593	OFUSG17362.1.p1	SCHMD08560
OG0006594	OFUSG22740.1.p1	SCHMD00507
OG0006595	OFUSG10655.1.p1	SCHMD08252
OG0006596	OFUSG22773.1.p1	SCHMD05657
OG0006597	OFUSG02614.1.p1	SCHMD04098
OG0006598	OFUSG19727.1.p1	SCHMD23134
OG0006600	OFUSG18292.1.p1	SCHMD12543, SCHMD20580
OG0006603	OFUSG20547.1.p1	SCHMD13311, SCHMD24906
OG0006604	OFUSG14932.1.p1	SCHMD12610
OG0006606	OFUSG00454.1.p1	SCHMD11990
OG0006607	OFUSG21232.1.p1	SCHMD00025
OG0006608	OFUSG24911.1.p1	SCHMD21063
OG0006610	OFUSG18091.1.p1	SCHMD10412
OG0006614	OFUSG01350.1.p1	SCHMD05476
OG0006615	OFUSG16559.1.p1	SCHMD02189
OG0006616	OFUSG13783.1.p1	SCHMD12397
OG0006619	OFUSG17331.1.p1	SCHMD14686
OG0006621	OFUSG22792.2.p1, OFUSG22792.1.p1	SCHMD06932
OG0006622	OFUSG13902.1.p1	SCHMD16418, SCHMD16456
OG0006623	OFUSG08341.1.p1	SCHMD00154
OG0006624	OFUSG24399.1.p1	SCHMD28658, SCHMD27359
OG0006626	OFUSG23882.1.p1	SCHMD05850
OG0006628	OFUSG13146.1.p1	SCHMD10378
OG0006630	OFUSG04586.1.p1	SCHMD02436
OG0006631	OFUSG16224.1.p1	SCHMD24627, SCHMD24745
OG0006633	OFUSG13007.1.p1	SCHMD06460
OG0006636	OFUSG10617.1.p1	SCHMD09363
OG0006637	OFUSG10278.1.p1	SCHMD17064, SCHMD26047
OG0006640	OFUSG26127.1.p1	SCHMD09877
OG0006646	OFUSG09025.1.p1	SCHMD10329
OG0006647	OFUSG20515.1.p1	SCHMD12770, SCHMD12371
OG0006648	OFUSG01878.1.p1	SCHMD13489, SCHMD23341
OG0006651	OFUSG00046.1.p1	SCHMD07289, SCHMD06082
OG0006652	OFUSG11400.1.p1	SCHMD08119
OG0006653	OFUSG20540.1.p1	SCHMD04276, SCHMD04275
OG0006655	OFUSG19958.1.p1	SCHMD00645
OG0006656	OFUSG07342.1.p1	SCHMD15425
OG0006658	OFUSG17172.1.p1	SCHMD07703, SCHMD19832
OG0006659	OFUSG06187.1.p1	SCHMD06470, SCHMD00081, SCHMD27592, SCHMD16161, SCHMD29346, SCHMD03106, SCHMD00915, SCHMD00917
OG0006662	OFUSG08824.1.p1	SCHMD11088, SCHMD02344
OG0006663	OFUSG22165.1.p1	SCHMD05461
OG0006664	OFUSG25665.1.p1	SCHMD01212
OG0006667	OFUSG08145.1.p1	SCHMD02023
OG0006668	OFUSG02998.1.p1	SCHMD00035
OG0006669	OFUSG13077.1.p1	SCHMD15456
OG0006670	OFUSG26654.1.p1	SCHMD06283
OG0006671	OFUSG21240.1.p1, OFUSG21240.2.p1, OFUSG06654.1.p1	SCHMD02649
OG0006673	OFUSG05657.1.p1	SCHMD11139, SCHMD01947
OG0006674	OFUSG17717.1.p1	SCHMD28901
OG0006675	OFUSG06567.1.p1	SCHMD10065, SCHMD21124
OG0006677	OFUSG11057.1.p1	SCHMD28844
OG0006678	OFUSG10168.1.p1	SCHMD02351
OG0006680	OFUSG25575.1.p1	SCHMD07321, SCHMD04365
OG0006682	OFUSG19823.1.p1	SCHMD01820
OG0006683	OFUSG05321.1.p1	SCHMD12055
OG0006684	OFUSG18660.1.p1	SCHMD03196
OG0006686	OFUSG07659.1.p1	SCHMD05511
OG0006688	OFUSG20459.1.p1	SCHMD02782
OG0006689	OFUSG08609.1.p1	SCHMD09875, SCHMD00797, SCHMD11694
OG0006690	OFUSG06696.1.p1	SCHMD02600
OG0006691	OFUSG16702.1.p1	SCHMD14621
OG0006692	OFUSG24594.1.p1	SCHMD15336
OG0006693	OFUSG10949.2.p1, OFUSG10949.1.p1	SCHMD00589
OG0006694	OFUSG00920.1.p1	SCHMD05629
OG0006695	OFUSG11942.2.p1, OFUSG11942.1.p1	SCHMD06025
OG0006697	OFUSG19206.1.p1	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	OFUSG23145.1.p1	SCHMD12118
OG0006700	OFUSG14553.1.p1, OFUSG14553.2.p1	SCHMD29051, SCHMD15433, SCHMD27357
OG0006702	OFUSG17468.1.p1	SCHMD29672
OG0006703	OFUSG17467.1.p1	SCHMD00739
OG0006704	OFUSG24053.1.p1	SCHMD28226
OG0006705	OFUSG26369.1.p1	SCHMD14770, SCHMD13114
OG0006706	OFUSG08397.1.p1	SCHMD12854
OG0006707	OFUSG08099.1.p1	SCHMD19389
OG0006708	OFUSG09261.1.p1	SCHMD01518
OG0006709	OFUSG15942.1.p1	SCHMD06005
OG0006712	OFUSG20365.1.p1	SCHMD13757
OG0006713	OFUSG12181.1.p1	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768
OG0006717	OFUSG11275.1.p1	SCHMD09869
OG0006718	OFUSG06334.1.p1	SCHMD28286
OG0006720	OFUSG25754.1.p1	SCHMD15330, SCHMD18737
OG0006721	OFUSG19919.1.p1	SCHMD06116
OG0006722	OFUSG21212.1.p1	SCHMD18971, SCHMD24284
OG0006723	OFUSG26548.1.p1, OFUSG26548.2.p1	SCHMD12671
OG0006725	OFUSG08266.1.p1, OFUSG08266.2.p1	SCHMD15226
OG0006726	OFUSG13177.1.p1	SCHMD22403
OG0006727	OFUSG00262.1.p1	SCHMD01781
OG0006728	OFUSG16443.1.p1	SCHMD09693
OG0006729	OFUSG13327.1.p1	SCHMD09997, SCHMD07849
OG0006730	OFUSG01430.1.p1	SCHMD15242
OG0006733	OFUSG12388.1.p1	SCHMD02938
OG0006734	OFUSG12554.2.p1, OFUSG12554.1.p1	SCHMD13149, SCHMD15306
OG0006735	OFUSG06383.1.p1	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	OFUSG20663.1.p1	SCHMD17556, SCHMD11091
OG0006737	OFUSG20388.1.p1	SCHMD05655
OG0006741	OFUSG06701.1.p1	SCHMD21104, SCHMD16448
OG0006742	OFUSG03313.1.p1	SCHMD14364
OG0006743	OFUSG06349.1.p1	SCHMD06609
OG0006749	OFUSG03600.1.p1	SCHMD17570, SCHMD17569
OG0006750	OFUSG21225.1.p1	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	OFUSG07006.1.p1	SCHMD12442
OG0006753	OFUSG11357.1.p1	SCHMD08285
OG0006754	OFUSG20799.2.p1, OFUSG20799.1.p1	SCHMD13342
OG0006755	OFUSG03174.1.p1	SCHMD10228
OG0006757	OFUSG10397.1.p1, OFUSG10397.2.p1	SCHMD08426
OG0006758	OFUSG25525.1.p1	SCHMD05008, SCHMD10024
OG0006761	OFUSG02527.1.p1	SCHMD13526
OG0006764	OFUSG03696.1.p1, OFUSG02469.1.p1, OFUSG01080.1.p1	SCHMD22289
OG0006766	OFUSG14742.1.p1	SCHMD07248
OG0006768	OFUSG09331.1.p1	SCHMD03977
OG0006772	OFUSG05966.1.p1	SCHMD01476
OG0006776	OFUSG15876.1.p1	SCHMD10792
OG0006777	OFUSG11705.1.p1	SCHMD08214
OG0006780	OFUSG26802.1.p1, OFUSG26802.2.p1	SCHMD13525, SCHMD14457
OG0006826	OFUSG03216.1.p1	SCHMD05426
OG0006830	OFUSG24087.1.p1	SCHMD01740
OG0006833	OFUSG20872.1.p1	SCHMD25705, SCHMD22029
OG0006835	OFUSG15724.1.p1	SCHMD11727, SCHMD11726
OG0006838	OFUSG10401.1.p1	SCHMD01402
OG0006839	OFUSG09983.1.p1	SCHMD11239
OG0006842	OFUSG13281.1.p1	SCHMD07853
OG0006843	OFUSG09822.1.p1	SCHMD10166
OG0006844	OFUSG08788.1.p1	SCHMD10998
OG0006846	OFUSG11488.1.p1	SCHMD24471
OG0006847	OFUSG07278.1.p1	SCHMD10920
OG0006848	OFUSG10911.1.p1	SCHMD15273, SCHMD24879
OG0006853	OFUSG06439.1.p1	SCHMD21179
OG0006856	OFUSG20694.1.p1	SCHMD03115
OG0006857	OFUSG14086.1.p1	SCHMD03719
OG0006858	OFUSG14668.1.p1	SCHMD17672
OG0006860	OFUSG20553.1.p1	SCHMD14888, SCHMD01768
OG0006862	OFUSG11640.1.p1	SCHMD08954
OG0006864	OFUSG03675.2.p1, OFUSG03675.1.p1	SCHMD09900
OG0006867	OFUSG26803.1.p1	SCHMD19722
OG0006871	OFUSG24981.1.p1	SCHMD19715, SCHMD07906
OG0006874	OFUSG17867.2.p1, OFUSG17867.1.p1	SCHMD00242
OG0006875	OFUSG12528.1.p1	SCHMD14340
OG0006876	OFUSG23465.1.p1	SCHMD01180
OG0006877	OFUSG16387.1.p1	SCHMD28894, SCHMD14652
OG0006878	OFUSG13546.1.p1	SCHMD07673
OG0006881	OFUSG02889.1.p1	SCHMD13107
OG0006882	OFUSG05203.1.p1	SCHMD08215
OG0006883	OFUSG01761.1.p1	SCHMD04789
OG0006886	OFUSG01889.1.p1	SCHMD04628
OG0006887	OFUSG04466.1.p1	SCHMD02004
OG0006890	OFUSG06585.1.p1	SCHMD09977
OG0006891	OFUSG24176.1.p1	SCHMD16311
OG0006892	OFUSG15808.1.p1	SCHMD06736, SCHMD03941
OG0006894	OFUSG18389.1.p1	SCHMD08244
OG0006895	OFUSG21761.1.p1	SCHMD25533, SCHMD25532
OG0006897	OFUSG09082.1.p1	SCHMD14554
OG0006900	OFUSG00348.1.p1	SCHMD12706, SCHMD20696, SCHMD15238
OG0006902	OFUSG00931.1.p1	SCHMD09576
OG0006906	OFUSG15448.1.p1	SCHMD01345
OG0006908	OFUSG15397.1.p1	SCHMD13404
OG0006909	OFUSG06834.1.p1	SCHMD03475
OG0006914	OFUSG09464.1.p1	SCHMD02005
OG0006915	OFUSG20354.1.p1	SCHMD17740
OG0006918	OFUSG26318.1.p1	SCHMD02128
OG0006919	OFUSG19194.1.p1	SCHMD04163
OG0006921	OFUSG02442.1.p1	SCHMD00179
OG0006923	OFUSG00467.1.p1	SCHMD18989, SCHMD10987
OG0006924	OFUSG17158.1.p1	SCHMD07270
OG0006926	OFUSG17276.1.p1	SCHMD18025, SCHMD24077
OG0006927	OFUSG07179.1.p1	SCHMD05483
OG0006931	OFUSG23547.1.p1	SCHMD09823
OG0006934	OFUSG14725.1.p1	SCHMD02940
OG0006937	OFUSG26075.1.p1	SCHMD07394
OG0006938	OFUSG12471.1.p1	SCHMD13105
OG0006939	OFUSG17603.1.p1	SCHMD19736, SCHMD17847
OG0006941	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1	SCHMD11956, SCHMD22092
OG0006942	OFUSG11727.1.p1, OFUSG11727.2.p1	SCHMD05106
OG0006945	OFUSG24270.1.p1	SCHMD20350, SCHMD21540
OG0006946	OFUSG07877.1.p1	SCHMD03034
OG0006948	OFUSG18459.1.p1	SCHMD10039
OG0006949	OFUSG15878.1.p1	SCHMD04433
OG0006951	OFUSG15980.1.p1, OFUSG15980.2.p1	SCHMD04285
OG0006952	OFUSG20628.1.p1	SCHMD00571
OG0006954	OFUSG25075.1.p1	SCHMD05444
OG0006956	OFUSG06080.2.p1, OFUSG06080.1.p1	SCHMD03205
OG0006957	OFUSG05470.1.p1	SCHMD21016, SCHMD16664
OG0006958	OFUSG07736.1.p1	SCHMD10483
OG0006959	OFUSG09250.1.p1	SCHMD14675, SCHMD12735
OG0006960	OFUSG10847.2.p1, OFUSG10847.1.p1	SCHMD15792, SCHMD13924
OG0006962	OFUSG20929.1.p1	SCHMD02602
OG0006964	OFUSG00362.1.p1	SCHMD05582, SCHMD05580
OG0006965	OFUSG18386.1.p1	SCHMD16583, SCHMD28209
OG0006966	OFUSG24778.1.p1	SCHMD17179
OG0006967	OFUSG10677.1.p1	SCHMD06876
OG0006968	OFUSG23129.1.p1	SCHMD05918
OG0006973	OFUSG00129.1.p1	SCHMD01554
OG0006975	OFUSG00620.1.p1	SCHMD29017
OG0006977	OFUSG18645.1.p1	SCHMD21617, SCHMD19289
OG0006979	OFUSG07394.1.p1	SCHMD02713
OG0006980	OFUSG21476.1.p1	SCHMD03927
OG0006984	OFUSG07203.1.p1, OFUSG07204.1.p1	SCHMD21798
OG0006985	OFUSG07556.1.p1	SCHMD00305
OG0006987	OFUSG25536.1.p1	SCHMD04010
OG0006989	OFUSG04394.1.p1	SCHMD08387
OG0006990	OFUSG10161.1.p1	SCHMD14019
OG0006991	OFUSG17185.1.p1	SCHMD09527
OG0006993	OFUSG14670.1.p1, OFUSG14670.2.p1	SCHMD16078, SCHMD15851
OG0006995	OFUSG08451.1.p1	SCHMD08291
OG0006996	OFUSG25256.1.p1, OFUSG25256.2.p1	SCHMD07655
OG0006998	OFUSG16627.1.p1	SCHMD12467
OG0006999	OFUSG13743.1.p1	SCHMD09727, SCHMD09154
OG0007001	OFUSG00420.1.p1	SCHMD11191
OG0007002	OFUSG07702.1.p1	SCHMD00096
OG0007003	OFUSG18628.1.p1	SCHMD03229
OG0007005	OFUSG24056.1.p1	SCHMD03780
OG0007006	OFUSG09513.1.p1	SCHMD14442
OG0007009	OFUSG04231.1.p1	SCHMD28218, SCHMD00500
OG0007012	OFUSG18164.1.p1	SCHMD16864
OG0007013	OFUSG17828.1.p1	SCHMD20292, SCHMD25075
OG0007015	OFUSG20280.1.p1	SCHMD09946
OG0007017	OFUSG24635.1.p1	SCHMD24290, SCHMD13895
OG0007020	OFUSG18698.1.p1	SCHMD29169
OG0007022	OFUSG16190.1.p1	SCHMD06207
OG0007023	OFUSG06199.1.p1	SCHMD13414
OG0007024	OFUSG06084.1.p1, OFUSG06084.2.p1	SCHMD18147
OG0007025	OFUSG07910.1.p1	SCHMD00852
OG0007027	OFUSG05641.1.p1, OFUSG05641.2.p1	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	OFUSG13370.1.p1	SCHMD16323
OG0007033	OFUSG12337.1.p1	SCHMD17177, SCHMD07596
OG0007037	OFUSG15937.1.p1, OFUSG15937.2.p1	SCHMD08275
OG0007039	OFUSG21948.1.p1, OFUSG21947.1.p1	SCHMD24759
OG0007040	OFUSG07700.1.p1	SCHMD17930
OG0007043	OFUSG06723.1.p1	SCHMD05387
OG0007046	OFUSG01801.1.p1	SCHMD16357, SCHMD12630
OG0007047	OFUSG25608.1.p1	SCHMD10322
OG0007049	OFUSG13313.1.p1	SCHMD09136, SCHMD15529
OG0007050	OFUSG05674.1.p1	SCHMD12036
OG0007051	OFUSG04208.1.p1, OFUSG04209.1.p1, OFUSG04207.1.p1	SCHMD19339, SCHMD22527, SCHMD23294
OG0007053	OFUSG21516.1.p1	SCHMD05149
OG0007054	OFUSG15022.1.p1	SCHMD03628
OG0007055	OFUSG15353.1.p1	SCHMD11222
OG0007061	OFUSG06485.1.p1	SCHMD27956
OG0007062	OFUSG21319.1.p1	SCHMD05231
OG0007063	OFUSG10493.1.p1	SCHMD04487
OG0007064	OFUSG03352.1.p1	SCHMD12730, SCHMD12728
OG0007065	OFUSG07963.1.p1	SCHMD08144
OG0007066	OFUSG14815.1.p1	SCHMD15229, SCHMD16841
OG0007067	OFUSG20308.1.p1	SCHMD09674
OG0007068	OFUSG17951.1.p1	SCHMD10943
OG0007073	OFUSG17728.1.p1	SCHMD06841
OG0007077	OFUSG03074.1.p1, OFUSG03074.2.p1	SCHMD03291, SCHMD23670
OG0007078	OFUSG24579.1.p1, OFUSG24582.1.p1	SCHMD12751, SCHMD12753
OG0007084	OFUSG23130.1.p1	SCHMD10181, SCHMD10179
OG0007088	OFUSG17574.1.p1	SCHMD06882
OG0007089	OFUSG14491.1.p1, OFUSG14492.1.p1	SCHMD15126
OG0007090	OFUSG13138.1.p1	SCHMD24995
OG0007091	OFUSG13179.1.p1	SCHMD00684
OG0007092	OFUSG12355.1.p1	SCHMD04952
OG0007093	OFUSG13021.1.p1	SCHMD00633
OG0007095	OFUSG18269.1.p1	SCHMD28386
OG0007096	OFUSG05022.1.p1	SCHMD14480
OG0007098	OFUSG20568.1.p1	SCHMD12814
OG0007102	OFUSG02403.1.p1	SCHMD00303
OG0007104	OFUSG14180.1.p1	SCHMD14802
OG0007105	OFUSG24155.1.p1	SCHMD08588
OG0007106	OFUSG18964.1.p1	SCHMD14679
OG0007108	OFUSG22296.1.p1	SCHMD03383
OG0007109	OFUSG00752.1.p1	SCHMD14017, SCHMD14016
OG0007112	OFUSG19617.1.p1	SCHMD09113
OG0007113	OFUSG06597.1.p1	SCHMD27023, SCHMD20834
OG0007114	OFUSG20430.1.p1	SCHMD05373
OG0007118	OFUSG00366.1.p1	SCHMD01480
OG0007119	OFUSG23664.1.p1	SCHMD02099
OG0007122	OFUSG12932.1.p1	SCHMD04636
OG0007124	OFUSG02914.1.p1	SCHMD20734
OG0007125	OFUSG08572.1.p1, OFUSG08572.2.p1	SCHMD04115
OG0007128	OFUSG16640.1.p1	SCHMD15975
OG0007130	OFUSG06200.1.p1	SCHMD02010
OG0007133	OFUSG09267.1.p1	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	OFUSG04246.1.p1	SCHMD14628
OG0007136	OFUSG19905.1.p1	SCHMD04055
OG0007137	OFUSG10871.1.p1	SCHMD09300
OG0007139	OFUSG12636.1.p1	SCHMD08033
OG0007143	OFUSG17545.1.p1	SCHMD11402, SCHMD13435
OG0007144	OFUSG21801.1.p1	SCHMD09084, SCHMD13536
OG0007145	OFUSG20934.1.p1	SCHMD07094
OG0007148	OFUSG19136.1.p1	SCHMD23637, SCHMD07923, SCHMD00889
OG0007149	OFUSG07733.1.p1	SCHMD11054, SCHMD14232, SCHMD18987
OG0007151	OFUSG02774.1.p1	SCHMD20465, SCHMD17498
OG0007152	OFUSG04148.3.p1, OFUSG04148.1.p1, OFUSG04148.2.p1	SCHMD23531
OG0007154	OFUSG08565.1.p1	SCHMD03260
OG0007158	OFUSG04790.1.p1	SCHMD27790, SCHMD22647
OG0007159	OFUSG08420.1.p1	SCHMD06458, SCHMD24141
OG0007163	OFUSG19036.1.p1	SCHMD19963, SCHMD15559
OG0007164	OFUSG06600.1.p1	SCHMD21149
OG0007170	OFUSG01643.1.p1	SCHMD12398
OG0007173	OFUSG04330.1.p1	SCHMD27706, SCHMD26151
OG0007174	OFUSG04748.2.p1, OFUSG04748.1.p1	SCHMD00679
OG0007175	OFUSG07608.1.p1	SCHMD13246, SCHMD11875
OG0007176	OFUSG26974.1.p1	SCHMD18255, SCHMD19246
OG0007179	OFUSG13214.1.p1	SCHMD02087
OG0007180	OFUSG23382.1.p1	SCHMD13286
OG0007181	OFUSG05668.1.p1	SCHMD07932
OG0007183	OFUSG00271.1.p1	SCHMD09362
OG0007184	OFUSG13288.1.p1	SCHMD06567
OG0007186	OFUSG03968.1.p1	SCHMD00266
OG0007189	OFUSG09971.1.p1, OFUSG09971.2.p1	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	OFUSG17858.1.p1	SCHMD00716
OG0007191	OFUSG13466.1.p1	SCHMD11992
OG0007192	OFUSG04047.1.p1	SCHMD00342
OG0007248	OFUSG05380.1.p1	SCHMD14029
OG0007249	OFUSG03803.1.p1	SCHMD09627
OG0007252	OFUSG11013.1.p1	SCHMD26416, SCHMD26417
OG0007254	OFUSG26478.1.p1	SCHMD29104
OG0007255	OFUSG19857.2.p1, OFUSG19857.1.p1	SCHMD08512, SCHMD09706
OG0007258	OFUSG20033.1.p1	SCHMD01759
OG0007264	OFUSG22910.1.p1	SCHMD06288
OG0007266	OFUSG18654.1.p1, OFUSG18654.2.p1	SCHMD05229
OG0007267	OFUSG17347.1.p1	SCHMD15621
OG0007269	OFUSG17107.1.p1, OFUSG16940.1.p1	SCHMD04821
OG0007270	OFUSG03691.1.p1	SCHMD29771, SCHMD26891
OG0007271	OFUSG10232.1.p1	SCHMD08508
OG0007274	OFUSG19415.1.p1	SCHMD10184
OG0007276	OFUSG09515.1.p1	SCHMD01128
OG0007280	OFUSG21322.1.p1	SCHMD26191
OG0007282	OFUSG14906.1.p1	SCHMD08071
OG0007288	OFUSG11110.1.p1	SCHMD11562
OG0007289	OFUSG26003.1.p1	SCHMD13675
OG0007291	OFUSG20575.1.p1	SCHMD01954
OG0007297	OFUSG17821.1.p1	SCHMD08767
OG0007300	OFUSG15976.1.p1	SCHMD08715, SCHMD12954
OG0007301	OFUSG04824.1.p1	SCHMD04999
OG0007304	OFUSG04479.1.p1	SCHMD06782
OG0007305	OFUSG08566.1.p1	SCHMD00236
OG0007306	OFUSG00027.1.p1, OFUSG00027.2.p1	SCHMD03194
OG0007307	OFUSG15381.1.p1	SCHMD24523
OG0007310	OFUSG04200.1.p1, OFUSG04200.2.p1	SCHMD07754
OG0007314	OFUSG11556.1.p1	SCHMD20349, SCHMD17621
OG0007317	OFUSG23619.1.p1	SCHMD05271
OG0007318	OFUSG06457.1.p1	SCHMD14311
OG0007319	OFUSG21180.1.p1	SCHMD07451
OG0007320	OFUSG09270.1.p1	SCHMD04201, SCHMD04200
OG0007321	OFUSG11477.1.p1	SCHMD14656
OG0007323	OFUSG09943.1.p1	SCHMD28323
OG0007325	OFUSG20353.1.p1	SCHMD13424
OG0007326	OFUSG16635.1.p1	SCHMD26648, SCHMD13997
OG0007327	OFUSG13789.1.p1	SCHMD03183
OG0007328	OFUSG06146.1.p1	SCHMD07822
OG0007330	OFUSG03047.1.p1	SCHMD01349
OG0007332	OFUSG18187.1.p1, OFUSG03446.1.p1, OFUSG25420.1.p1	SCHMD29643
OG0007333	OFUSG14787.1.p1	SCHMD02278
OG0007334	OFUSG04651.1.p1	SCHMD01190
OG0007335	OFUSG12346.1.p1	SCHMD00787
OG0007337	OFUSG08247.1.p1	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	OFUSG16021.1.p1	SCHMD14813, SCHMD09117
OG0007341	OFUSG08079.1.p1	SCHMD01365
OG0007342	OFUSG21114.1.p1	SCHMD12266
OG0007343	OFUSG23516.1.p1	SCHMD12161
OG0007347	OFUSG12292.1.p1	SCHMD06807
OG0007349	OFUSG23871.1.p1	SCHMD22105
OG0007353	OFUSG23180.1.p1	SCHMD22439
OG0007354	OFUSG17364.1.p1	SCHMD09176
OG0007356	OFUSG25027.1.p1	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	OFUSG12168.1.p1	SCHMD05385
OG0007358	OFUSG09680.1.p1	SCHMD10648
OG0007359	OFUSG05437.1.p1	SCHMD04894
OG0007360	OFUSG25473.1.p1	SCHMD01042
OG0007361	OFUSG09488.1.p1	SCHMD02642
OG0007363	OFUSG02740.1.p1	SCHMD02234
OG0007367	OFUSG17700.1.p1	SCHMD09749
OG0007372	OFUSG02717.1.p1	SCHMD02515
OG0007373	OFUSG16818.1.p1	SCHMD11208, SCHMD11207
OG0007380	OFUSG02808.1.p1	SCHMD16057
OG0007382	OFUSG12635.1.p1	SCHMD06011
OG0007385	OFUSG26112.1.p1	SCHMD04159
OG0007386	OFUSG21256.1.p1	SCHMD00784
OG0007387	OFUSG08047.1.p1, OFUSG08047.2.p1	SCHMD01904, SCHMD01903
OG0007389	OFUSG07228.1.p1	SCHMD07528
OG0007391	OFUSG15504.1.p1	SCHMD01653
OG0007393	OFUSG12565.1.p1	SCHMD00157
OG0007395	OFUSG10757.1.p1	SCHMD09491
OG0007396	OFUSG22886.1.p1	SCHMD01151
OG0007397	OFUSG13056.1.p1	SCHMD03095
OG0007399	OFUSG01818.1.p1	SCHMD13118
OG0007400	OFUSG04220.1.p1, OFUSG24717.1.p1	SCHMD13798, SCHMD17183, SCHMD06668
OG0007401	OFUSG10106.1.p1	SCHMD06026
OG0007405	OFUSG22414.1.p1	SCHMD18973, SCHMD27327
OG0007407	OFUSG18627.1.p1	SCHMD14070
OG0007408	OFUSG16878.1.p1	SCHMD03954
OG0007412	OFUSG01834.1.p1	SCHMD14910, SCHMD20394
OG0007414	OFUSG17401.1.p1	SCHMD03104, SCHMD03103
OG0007415	OFUSG04618.1.p1	SCHMD29702, SCHMD13340
OG0007417	OFUSG22448.1.p1	SCHMD04581
OG0007419	OFUSG18337.1.p1	SCHMD12003, SCHMD14523
OG0007421	OFUSG07551.1.p1	SCHMD09236
OG0007425	OFUSG05643.1.p1	SCHMD18256
OG0007426	OFUSG09786.1.p1	SCHMD02501
OG0007429	OFUSG06469.1.p1	SCHMD03140
OG0007431	OFUSG17080.1.p1	SCHMD02074
OG0007432	OFUSG12825.1.p1	SCHMD13608
OG0007434	OFUSG10491.1.p1	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	OFUSG05591.1.p1	SCHMD26347
OG0007439	OFUSG12912.1.p1	SCHMD01098
OG0007442	OFUSG26591.1.p1	SCHMD10535
OG0007445	OFUSG00336.1.p1	SCHMD10725
OG0007446	OFUSG15616.1.p1	SCHMD06891
OG0007447	OFUSG03015.1.p1	SCHMD07199
OG0007452	OFUSG02426.2.p1, OFUSG02426.1.p1	SCHMD06690
OG0007453	OFUSG05211.1.p1	SCHMD22069
OG0007454	OFUSG11207.1.p1	SCHMD02249
OG0007455	OFUSG01636.1.p1	SCHMD17462
OG0007456	OFUSG13703.1.p1	SCHMD11658
OG0007457	OFUSG09458.1.p1	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	OFUSG12861.1.p1	SCHMD11828
OG0007459	OFUSG11762.1.p1	SCHMD04395
OG0007460	OFUSG12178.1.p1	SCHMD07322
OG0007463	OFUSG07010.1.p1	SCHMD17150, SCHMD29377
OG0007464	OFUSG16985.1.p1	SCHMD03973
OG0007465	OFUSG15455.1.p1	SCHMD06095
OG0007471	OFUSG05247.1.p1	SCHMD29391
OG0007472	OFUSG09263.1.p1	SCHMD07414
OG0007476	OFUSG13432.1.p1	SCHMD29552, SCHMD06042
OG0007478	OFUSG13230.1.p1	SCHMD08638, SCHMD14462
OG0007481	OFUSG22427.1.p1	SCHMD00234
OG0007482	OFUSG17340.1.p1	SCHMD16972, SCHMD28646
OG0007483	OFUSG23534.1.p1	SCHMD23530
