Orthogroup	OWEFU	AENJA_ok
OG0006695	OFUSG11942.2.p1, OFUSG11942.1.p1	AENJA_23014
OG0006697	OFUSG19206.1.p1	AENJA_23078
OG0006698	OFUSG23145.1.p1	AENJA_23158
OG0006699	OFUSG24018.1.p1	AENJA_23190
OG0006700	OFUSG14553.1.p1, OFUSG14553.2.p1	AENJA_23253
OG0006701	OFUSG11397.1.p1, OFUSG12138.1.p1, OFUSG25310.1.p1	AENJA_23318
OG0006702	OFUSG17468.1.p1	AENJA_23319
OG0006703	OFUSG17467.1.p1	AENJA_23320
OG0006704	OFUSG24049.1.p1, OFUSG24049.2.p1	AENJA_23386
OG0006705	OFUSG26369.1.p1	AENJA_23398
OG0006706	OFUSG08397.1.p1	AENJA_23532
OG0006707	OFUSG08099.1.p1	AENJA_23660
OG0006708	OFUSG09261.1.p1	AENJA_23725
OG0006709	OFUSG15942.1.p1	AENJA_23753
OG0006710	OFUSG08433.1.p1	AENJA_23788
OG0006711	OFUSG08216.2.p1, OFUSG08216.1.p1	AENJA_23790
OG0006712	OFUSG20365.1.p1	AENJA_24048
OG0006713	OFUSG12181.1.p1	AENJA_24077
OG0006714	OFUSG05991.1.p1	AENJA_24177
OG0006715	OFUSG05666.2.p1, OFUSG05666.1.p1	AENJA_24364
OG0006716	OFUSG19704.1.p1	AENJA_24408
OG0006717	OFUSG11275.1.p1	AENJA_24478
OG0006718	OFUSG06334.1.p1	AENJA_24834
OG0006719	OFUSG17863.1.p1, OFUSG17863.2.p1	AENJA_24866
OG0006720	OFUSG25754.1.p1	AENJA_24982
OG0006721	OFUSG19919.1.p1	AENJA_25013
OG0006722	OFUSG21212.1.p1	AENJA_25021
OG0006723	OFUSG26548.1.p1, OFUSG26548.2.p1	AENJA_25106
OG0006724	OFUSG21328.1.p1	AENJA_25107
OG0006725	OFUSG08266.1.p1, OFUSG08266.2.p1	AENJA_25269
OG0006726	OFUSG13177.1.p1	AENJA_25361
OG0006727	OFUSG00262.1.p1, OFUSG00260.1.p1	AENJA_25527
OG0006728	OFUSG16443.1.p1	AENJA_25577
OG0006729	OFUSG13327.1.p1	AENJA_25600
OG0006730	OFUSG01430.1.p1	AENJA_25804
OG0006731	OFUSG06606.1.p1	AENJA_25830
OG0006732	OFUSG12612.1.p1	AENJA_25873
OG0006733	OFUSG12388.1.p1	AENJA_25909
OG0006734	OFUSG12554.2.p1, OFUSG12554.1.p1	AENJA_25913
OG0006735	OFUSG06383.1.p1	AENJA_25987
OG0006736	OFUSG20663.1.p1	AENJA_26061
OG0006737	OFUSG20388.1.p1	AENJA_26062
OG0006738	OFUSG04512.1.p1, OFUSG04512.2.p1	AENJA_26156
OG0006740	OFUSG26806.1.p1, OFUSG26806.2.p1	AENJA_26597
OG0006741	OFUSG06701.1.p1	AENJA_26632
OG0006742	OFUSG03313.1.p1	AENJA_26658
OG0006824	OFUSG03315.1.p1, OFUSG23986.1.p1	AENJA_17712
OG0006824	OFUSG06565.1.p1	AENJA_00046
OG0006826	OFUSG03216.1.p1	AENJA_00120
OG0006827	OFUSG26518.1.p1	AENJA_00301, AENJA_11922
OG0006828	OFUSG08532.1.p1	AENJA_00320
OG0006830	OFUSG24087.1.p1	AENJA_00399
OG0006831	OFUSG05716.1.p1	AENJA_00400
OG0006832	OFUSG11995.1.p1	AENJA_00488
OG0006833	OFUSG20872.1.p1	AENJA_00518
OG0006834	OFUSG13264.2.p1, OFUSG13264.1.p1	AENJA_00545
OG0006835	OFUSG15724.1.p1	AENJA_00594, AENJA_00593
OG0006837	OFUSG09601.1.p1, OFUSG09601.2.p1	AENJA_00699
OG0006838	OFUSG10401.1.p1	AENJA_07404, AENJA_01046
OG0006839	OFUSG09983.1.p1	AENJA_01100
OG0006842	OFUSG13281.1.p1	AENJA_01166
OG0006843	OFUSG09822.1.p1	AENJA_01195
OG0006844	OFUSG08788.1.p1	AENJA_01201
OG0006845	OFUSG11239.2.p1, OFUSG11239.1.p1	AENJA_01223
OG0006846	OFUSG11488.1.p1	AENJA_01258
OG0006847	OFUSG07278.1.p1	AENJA_01266
OG0006848	OFUSG10911.1.p1	AENJA_01367
OG0006849	OFUSG11537.1.p1	AENJA_01449
OG0006850	OFUSG00970.2.p1, OFUSG00970.3.p1, OFUSG00970.1.p1	AENJA_01611, AENJA_09638
OG0006852	OFUSG23389.1.p1	AENJA_01730
OG0006853	OFUSG06439.1.p1	AENJA_01775, AENJA_26577
OG0006856	OFUSG20694.1.p1	AENJA_02009
OG0006857	OFUSG14086.1.p1	AENJA_02010
OG0006858	OFUSG14668.1.p1	AENJA_02107
OG0006860	OFUSG20553.1.p1	AENJA_02208
OG0006861	OFUSG04617.1.p1	AENJA_02330, AENJA_02328
OG0006862	OFUSG11640.1.p1	AENJA_02464
OG0006864	OFUSG03675.2.p1, OFUSG03675.1.p1	AENJA_02623
OG0006865	OFUSG13822.1.p1, OFUSG13831.1.p1	AENJA_02658
OG0006867	OFUSG26803.1.p1	AENJA_02777
OG0006868	OFUSG25217.1.p1	AENJA_02779
OG0006870	OFUSG14003.1.p1	AENJA_03121
OG0006871	OFUSG24981.1.p1	AENJA_03164, AENJA_23051, AENJA_23057, AENJA_10645, AENJA_03165
OG0006872	OFUSG05241.1.p1	AENJA_03174
OG0006873	OFUSG14822.1.p1	AENJA_03258
OG0006874	OFUSG17867.2.p1, OFUSG17867.1.p1	AENJA_03384
OG0006875	OFUSG12528.1.p1	AENJA_03390
OG0006876	OFUSG23465.1.p1	AENJA_23472
OG0006877	OFUSG16387.1.p1	AENJA_03567
OG0006878	OFUSG13546.1.p1	AENJA_03646
OG0006880	OFUSG26215.1.p1	AENJA_03927
OG0006881	OFUSG02889.1.p1	AENJA_03938
OG0006882	OFUSG05203.1.p1	AENJA_03982
OG0006883	OFUSG01761.1.p1	AENJA_03999
OG0006884	OFUSG01760.1.p1, OFUSG01760.2.p1	AENJA_04002
OG0006885	OFUSG10131.1.p1	AENJA_04224
OG0006886	OFUSG01889.1.p1	AENJA_04283
OG0006887	OFUSG04466.1.p1	AENJA_04451
OG0006888	OFUSG13161.1.p1	AENJA_04455
OG0006890	OFUSG06585.1.p1	AENJA_04581
OG0006891	OFUSG24176.1.p1	AENJA_04660
OG0006892	OFUSG15808.1.p1	AENJA_04736
OG0006893	OFUSG09968.1.p1	AENJA_04839
OG0006894	OFUSG18389.1.p1	AENJA_04847
OG0006895	OFUSG21761.1.p1	AENJA_05148
OG0006896	OFUSG17847.1.p1	AENJA_05202
OG0006897	OFUSG09082.1.p1	AENJA_05372
OG0006898	OFUSG20735.1.p1	AENJA_05379
OG0006899	OFUSG26219.2.p1, OFUSG26219.1.p1	AENJA_05621
OG0006900	OFUSG00348.1.p1	AENJA_05663
OG0006902	OFUSG00931.1.p1	AENJA_05960
OG0006904	OFUSG01695.1.p2	AENJA_06127
OG0006905	OFUSG04975.1.p1	AENJA_06173
OG0006906	OFUSG15448.1.p1	AENJA_06221
OG0006907	OFUSG13562.1.p1	AENJA_06242
OG0006908	OFUSG15397.1.p1	AENJA_06381
OG0006909	OFUSG06834.1.p1	AENJA_06589
OG0006911	OFUSG26593.1.p1	AENJA_06830
OG0006912	OFUSG25692.1.p1	AENJA_16892
OG0006913	OFUSG08028.1.p1	AENJA_06905
OG0006914	OFUSG09464.1.p1	AENJA_06926
OG0006915	OFUSG20354.1.p1	AENJA_07017
OG0006916	OFUSG09124.1.p1	AENJA_07034
OG0006918	OFUSG26318.1.p1	AENJA_07427
OG0006919	OFUSG19194.1.p1	AENJA_07467
OG0006921	OFUSG23584.1.p1	AENJA_07572
OG0006924	OFUSG17158.1.p1	AENJA_07755
OG0006925	OFUSG07572.1.p1, OFUSG07572.2.p1	AENJA_07849
OG0006926	OFUSG17276.1.p1	AENJA_07851
OG0006927	OFUSG07179.1.p1	AENJA_07880
OG0006930	OFUSG00936.1.p1	AENJA_08036, AENJA_25950
OG0006931	OFUSG23547.1.p1	AENJA_08049
OG0006932	OFUSG10417.1.p1	AENJA_08083
OG0006933	OFUSG05653.1.p1	AENJA_08100, AENJA_22723, AENJA_22727
OG0006934	OFUSG14725.1.p1	AENJA_08104
OG0006935	OFUSG15458.1.p1	AENJA_08143
OG0006936	OFUSG06570.1.p1	AENJA_08149
OG0006937	OFUSG26075.1.p1	AENJA_08252
OG0006938	OFUSG12471.1.p1	AENJA_25925, AENJA_08279
OG0006939	OFUSG17603.1.p1	AENJA_08295
OG0006940	OFUSG13186.1.p1	AENJA_08348
OG0006941	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1	AENJA_08383
OG0006941	OFUSG18879.2.p1, OFUSG18879.1.p1	AENJA_11105
OG0006942	OFUSG11727.1.p1, OFUSG11727.2.p1	AENJA_08411
OG0006943	OFUSG08404.1.p1	AENJA_08418
OG0006944	OFUSG05635.1.p1	AENJA_08469
OG0006945	OFUSG24270.1.p1	AENJA_08489
OG0006946	OFUSG07877.1.p1	AENJA_08651
OG0006947	OFUSG07408.1.p1	AENJA_08826
OG0006948	OFUSG18459.1.p1	AENJA_08864
OG0006949	OFUSG15878.1.p1	AENJA_08970
OG0006950	OFUSG18775.2.p1, OFUSG18775.1.p1	AENJA_09183
OG0006951	OFUSG15980.1.p1, OFUSG15980.2.p1	AENJA_09267
OG0006952	OFUSG20628.1.p1	AENJA_09338
OG0006953	OFUSG00884.1.p1	AENJA_09368
OG0006954	OFUSG25075.1.p1	AENJA_09387
OG0006956	OFUSG06080.2.p1, OFUSG06080.1.p1	AENJA_09488
OG0006957	OFUSG05470.1.p1	AENJA_09490
OG0006958	OFUSG07736.1.p1	AENJA_09561
OG0006959	OFUSG09250.1.p1	AENJA_09576
OG0006960	OFUSG10847.2.p1, OFUSG10847.1.p1	AENJA_09586
OG0006961	OFUSG23655.1.p1	AENJA_14805, AENJA_09748
OG0006962	OFUSG20929.1.p1	AENJA_09772
OG0006964	OFUSG00362.1.p1	AENJA_09897
OG0006965	OFUSG18386.1.p1	AENJA_09992
OG0006966	OFUSG24778.1.p1	AENJA_10045
OG0006967	OFUSG10677.1.p1	AENJA_10081
OG0006968	OFUSG23129.1.p1	AENJA_10127
OG0006969	OFUSG19497.1.p1	AENJA_10132
OG0006970	OFUSG24014.1.p1	AENJA_10289
OG0006971	OFUSG22447.1.p1	AENJA_10382
OG0006972	OFUSG20620.2.p1, OFUSG20620.1.p1	AENJA_10603
OG0006973	OFUSG00129.1.p1	AENJA_10893
OG0006974	OFUSG07891.1.p1	AENJA_11101
OG0006975	OFUSG00620.1.p1	AENJA_11111
OG0006976	OFUSG00399.1.p1	AENJA_11156
OG0006977	OFUSG18645.1.p1	AENJA_11169
OG0006979	OFUSG07394.1.p1	AENJA_11435
OG0006980	OFUSG21476.1.p1	AENJA_11690
OG0006981	OFUSG07719.2.p1, OFUSG07719.3.p1, OFUSG07719.1.p1	AENJA_11704
OG0006982	OFUSG06527.1.p1	AENJA_11710
OG0006984	OFUSG07203.1.p1, OFUSG07204.1.p1	AENJA_11852
OG0006985	OFUSG07556.1.p1	AENJA_12194
OG0006987	OFUSG25536.1.p1	AENJA_12333
OG0006988	OFUSG26800.1.p1	AENJA_12529
OG0006989	OFUSG04394.1.p1	AENJA_12558
OG0006990	OFUSG10161.1.p1	AENJA_12603
OG0006991	OFUSG17185.1.p1	AENJA_12675
OG0006992	OFUSG19003.1.p1	AENJA_12702, AENJA_16070
OG0006993	OFUSG14670.1.p1, OFUSG14670.2.p1	AENJA_12848
OG0006994	OFUSG16405.1.p1	AENJA_12854
OG0006995	OFUSG08451.1.p1	AENJA_12859
OG0006996	OFUSG25256.1.p1, OFUSG25256.2.p1	AENJA_12897
OG0006997	OFUSG06281.1.p1	AENJA_12913
OG0006998	OFUSG16627.1.p1	AENJA_12939
OG0006999	OFUSG13743.1.p1	AENJA_12940
OG0007000	OFUSG06445.1.p1, OFUSG06445.2.p1	AENJA_13108
OG0007001	OFUSG00420.1.p1	AENJA_13134
OG0007002	OFUSG07702.1.p1	AENJA_13189
OG0007003	OFUSG18628.1.p1	AENJA_13349
OG0007004	OFUSG05431.1.p1	AENJA_13352
OG0007005	OFUSG24056.1.p1	AENJA_13425
OG0007006	OFUSG09513.1.p1	AENJA_13467
OG0007007	OFUSG08895.1.p1	AENJA_13468
OG0007008	OFUSG09347.1.p1	AENJA_25860, AENJA_13633
OG0007009	OFUSG04231.1.p1	AENJA_13674
OG0007010	OFUSG04162.1.p1, OFUSG02296.1.p1	AENJA_13687
OG0007011	OFUSG02616.1.p1	AENJA_13688
OG0007012	OFUSG18164.1.p1	AENJA_13835
OG0007013	OFUSG17828.1.p1	AENJA_13842
OG0007014	OFUSG06966.1.p1	AENJA_13912
OG0007015	OFUSG20280.1.p1	AENJA_13940
OG0007016	OFUSG23182.2.p1, OFUSG23182.1.p1	AENJA_14164
OG0007017	OFUSG24635.1.p1	AENJA_14235
OG0007018	OFUSG17974.1.p1	AENJA_14287
OG0007020	OFUSG18698.1.p1	AENJA_14431
OG0007021	OFUSG14112.1.p1	AENJA_14523
OG0007022	OFUSG16190.1.p1	AENJA_14634
OG0007023	OFUSG06199.1.p1	AENJA_14641
OG0007024	OFUSG06084.1.p1, OFUSG06084.2.p1	AENJA_14840
OG0007025	OFUSG07910.1.p1	AENJA_14969
OG0007026	OFUSG07544.1.p1	AENJA_15107
OG0007027	OFUSG05641.1.p1, OFUSG05641.2.p1	AENJA_15130
OG0007028	OFUSG13370.1.p1	AENJA_15287
OG0007029	OFUSG00068.1.p1	AENJA_15661
OG0007031	OFUSG21245.2.p1, OFUSG21245.1.p1	AENJA_15746
OG0007032	OFUSG15967.1.p1	AENJA_15768
OG0007033	OFUSG12337.1.p1	AENJA_15780
OG0007034	OFUSG15969.1.p1	AENJA_15916
OG0007035	OFUSG19610.1.p1	AENJA_15945
OG0007036	OFUSG25686.1.p1	AENJA_15980
OG0007037	OFUSG15937.1.p1, OFUSG15937.2.p1	AENJA_16026
OG0007038	OFUSG18813.1.p1	AENJA_16109
OG0007039	OFUSG21948.1.p1, OFUSG21947.1.p1	AENJA_16125
OG0007040	OFUSG07700.1.p1	AENJA_16156
OG0007041	OFUSG16729.2.p1, OFUSG16729.1.p1	AENJA_16190
OG0007042	OFUSG04668.1.p1	AENJA_16299
OG0007043	OFUSG06723.1.p1	AENJA_19281, AENJA_16342
OG0007045	OFUSG00867.1.p1	AENJA_16721
OG0007046	OFUSG01801.1.p1	AENJA_16840
OG0007047	OFUSG25608.1.p1	AENJA_16899
OG0007048	OFUSG17875.1.p1	AENJA_16937
OG0007049	OFUSG13313.1.p1	AENJA_17013
OG0007050	OFUSG05674.1.p1	AENJA_17182
OG0007051	OFUSG04208.1.p1, OFUSG04209.1.p1, OFUSG04207.1.p1	AENJA_17285
OG0007053	OFUSG21516.1.p1	AENJA_17379
OG0007054	OFUSG15022.1.p1	AENJA_17391, AENJA_19911
OG0007055	OFUSG15353.1.p1	AENJA_17474
OG0007056	OFUSG24154.1.p1	AENJA_17650
OG0007058	OFUSG08816.1.p1	AENJA_17757
OG0007059	OFUSG06271.1.p1	AENJA_17918
OG0007060	OFUSG01914.1.p1, OFUSG01914.2.p1	AENJA_18050
OG0007061	OFUSG06485.1.p1	AENJA_18086
OG0007062	OFUSG21319.1.p1	AENJA_18177
OG0007063	OFUSG10493.1.p1	AENJA_18189
OG0007064	OFUSG03352.1.p1	AENJA_18220
OG0007065	OFUSG07963.1.p1	AENJA_18236
OG0007066	OFUSG14815.1.p1	AENJA_18310
OG0007067	OFUSG20308.1.p1	AENJA_18344
OG0007068	OFUSG17951.1.p1	AENJA_18386
OG0007069	OFUSG17864.1.p1	AENJA_18431
OG0007071	OFUSG12865.1.p1	AENJA_20432
OG0007072	OFUSG20497.1.p1	AENJA_18830
OG0007073	OFUSG17728.1.p1	AENJA_18861
OG0007074	OFUSG17382.1.p1	AENJA_19061
OG0007075	OFUSG18110.1.p1, OFUSG18110.2.p1	AENJA_19074
OG0007075	OFUSG18111.1.p1	AENJA_19073
OG0007076	OFUSG21424.1.p1	AENJA_19406
OG0007077	OFUSG03074.1.p1, OFUSG03074.2.p1	AENJA_19554
OG0007078	OFUSG24579.1.p1, OFUSG24582.1.p1	AENJA_19777
OG0007079	OFUSG23538.1.p1	AENJA_19825
OG0007080	OFUSG26258.1.p1	AENJA_19826
OG0007081	OFUSG21477.1.p1	AENJA_19829
OG0007083	OFUSG25609.1.p1, OFUSG25609.2.p1	AENJA_20083
OG0007084	OFUSG23130.1.p1	AENJA_20378
OG0007085	OFUSG07005.1.p1	AENJA_20429
OG0007086	OFUSG06679.1.p1, OFUSG06679.2.p1, OFUSG06679.3.p1	AENJA_20436
OG0007087	OFUSG26516.1.p1	AENJA_20498
OG0007089	OFUSG14491.1.p1, OFUSG14492.1.p1	AENJA_20594
OG0007090	OFUSG13138.1.p1	AENJA_20659
OG0007091	OFUSG13179.1.p1	AENJA_23355, AENJA_20692
OG0007092	OFUSG12355.1.p1	AENJA_20784
OG0007093	OFUSG13021.1.p1	AENJA_20890
OG0007094	OFUSG21965.1.p1	AENJA_20950
OG0007095	OFUSG18269.1.p1	AENJA_21007
OG0007096	OFUSG05022.1.p1	AENJA_21049
OG0007097	OFUSG08779.1.p1	AENJA_21089
OG0007098	OFUSG20568.1.p1	AENJA_21303
OG0007099	OFUSG11706.1.p1	AENJA_21375
OG0007100	OFUSG19539.1.p1	AENJA_21409
OG0007102	OFUSG02403.1.p1	AENJA_21655, AENJA_26402
OG0007103	OFUSG18537.1.p1	AENJA_21675
OG0007104	OFUSG14180.1.p1	AENJA_21723
OG0007105	OFUSG24155.1.p1	AENJA_21751
OG0007106	OFUSG18964.1.p1	AENJA_21772
OG0007108	OFUSG22296.1.p1	AENJA_21851
OG0007109	OFUSG00752.1.p1	AENJA_22004
OG0007111	OFUSG20801.1.p1	AENJA_22302
OG0007112	OFUSG19617.1.p1	AENJA_22684
OG0007113	OFUSG06597.1.p1	AENJA_22726
OG0007114	OFUSG20430.1.p1	AENJA_22816
OG0007115	OFUSG11124.1.p1	AENJA_22820
OG0007116	OFUSG10614.1.p1	AENJA_22885
OG0007117	OFUSG05699.1.p1	AENJA_23028
OG0007118	OFUSG00366.1.p1	AENJA_23161
OG0007119	OFUSG23664.1.p1	AENJA_23375
OG0007120	OFUSG21210.1.p1	AENJA_23378
OG0007121	OFUSG11479.1.p1	AENJA_23568
OG0007122	OFUSG12932.1.p1	AENJA_23581
OG0007123	OFUSG06079.1.p1, OFUSG06079.2.p1	AENJA_23635
OG0007124	OFUSG02914.1.p1	AENJA_23735
OG0007125	OFUSG08572.1.p1, OFUSG08572.2.p1	AENJA_23965
OG0007126	OFUSG12192.1.p1	AENJA_24234
OG0007127	OFUSG21273.1.p1	AENJA_24302
OG0007128	OFUSG16640.1.p1	AENJA_24308
OG0007129	OFUSG06978.1.p1	AENJA_24361
OG0007130	OFUSG06200.1.p1	AENJA_24363
OG0007131	OFUSG23463.1.p1	AENJA_24469
OG0007133	OFUSG09267.1.p1	AENJA_24825
OG0007134	OFUSG05978.1.p1	AENJA_24826
OG0007135	OFUSG04246.1.p1	AENJA_25007
OG0007136	OFUSG19905.1.p1	AENJA_25014
OG0007137	OFUSG10871.1.p1	AENJA_25069
OG0007138	OFUSG08302.1.p1	AENJA_25134
OG0007139	OFUSG12636.1.p1	AENJA_25183
OG0007141	OFUSG11137.1.p1	AENJA_25287
OG0007142	OFUSG02544.1.p1	AENJA_25343
OG0007143	OFUSG17545.1.p1	AENJA_25363
OG0007144	OFUSG21801.1.p1	AENJA_25491
OG0007145	OFUSG20934.1.p1	AENJA_25560
OG0007146	OFUSG09570.1.p1	AENJA_25582
OG0007147	OFUSG13469.1.p1	AENJA_25613
OG0007149	OFUSG07733.1.p1	AENJA_25859
OG0007150	OFUSG05344.1.p1	AENJA_26056
OG0007151	OFUSG02774.1.p1	AENJA_26211
OG0007152	OFUSG04148.3.p1, OFUSG04148.1.p1, OFUSG04148.2.p1	AENJA_26373
OG0007153	OFUSG11582.2.p1, OFUSG11582.1.p1	AENJA_26504
OG0007154	OFUSG08565.1.p1	AENJA_26509
OG0007248	OFUSG05380.1.p1	AENJA_00004
OG0007249	OFUSG03804.1.p1	AENJA_19637
OG0007249	OFUSG03803.1.p1	AENJA_00124
OG0007250	OFUSG06871.1.p1	AENJA_00139
OG0007251	OFUSG19641.1.p1	AENJA_00324
OG0007252	OFUSG11013.1.p1	AENJA_00397
OG0007253	OFUSG20806.1.p1	AENJA_00767
OG0007254	OFUSG26478.1.p1	AENJA_00931
OG0007255	OFUSG19857.2.p1, OFUSG19857.1.p1	AENJA_00979
OG0007256	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1	AENJA_01044
OG0007258	OFUSG20033.1.p1	AENJA_01436, AENJA_11453
OG0007260	OFUSG11954.1.p1, OFUSG11954.2.p1	AENJA_01550
OG0007261	OFUSG13481.1.p1	AENJA_01593
OG0007264	OFUSG22910.1.p1	AENJA_02217
OG0007266	OFUSG18654.1.p1, OFUSG18654.2.p1	AENJA_08462, AENJA_02257
OG0007267	OFUSG17347.1.p1	AENJA_02284
OG0007268	OFUSG07744.1.p1	AENJA_02432
OG0007269	OFUSG17107.1.p1, OFUSG16940.1.p1	AENJA_02569
OG0007270	OFUSG03691.1.p1	AENJA_02688, AENJA_06355
OG0007271	OFUSG10232.1.p1	AENJA_02740
OG0007272	OFUSG17273.1.p1	AENJA_02756
OG0007273	OFUSG01106.1.p1	AENJA_02792
OG0007274	OFUSG19415.1.p1	AENJA_02816
OG0007275	OFUSG05642.1.p1	AENJA_02862
OG0007276	OFUSG09515.1.p1	AENJA_02931
OG0007277	OFUSG25004.2.p1, OFUSG25004.3.p1, OFUSG25004.1.p1	AENJA_03125, AENJA_24804
OG0007280	OFUSG21322.1.p1	AENJA_03407
OG0007281	OFUSG10005.1.p1	AENJA_03420
OG0007282	OFUSG14906.1.p1	AENJA_03431
OG0007283	OFUSG00968.1.p1	AENJA_03462
OG0007285	OFUSG00450.1.p1, OFUSG00449.1.p1	AENJA_03475
OG0007286	OFUSG12715.1.p1	AENJA_18798, AENJA_10022, AENJA_03618
OG0007288	OFUSG11110.1.p1	AENJA_03747
OG0007289	OFUSG26003.1.p1	AENJA_03836
OG0007290	OFUSG04836.1.p1	AENJA_03954
OG0007291	OFUSG20575.1.p1	AENJA_03983
OG0007292	OFUSG09326.1.p1	AENJA_04105
OG0007293	OFUSG16859.1.p1	AENJA_04148
OG0007294	OFUSG17062.1.p1	AENJA_04367
OG0007295	OFUSG17861.2.p1, OFUSG17861.1.p1	AENJA_04369
OG0007296	OFUSG07471.1.p1	AENJA_04461
OG0007297	OFUSG17821.1.p1	AENJA_04494
OG0007298	OFUSG02733.1.p1	AENJA_04527
OG0007299	OFUSG09792.1.p1	AENJA_04574
OG0007300	OFUSG15976.1.p1	AENJA_04647
OG0007301	OFUSG04824.1.p1	AENJA_04686
OG0007302	OFUSG02825.1.p1	AENJA_04963
OG0007303	OFUSG11757.1.p1	AENJA_05104
OG0007304	OFUSG04479.1.p1	AENJA_05122
OG0007305	OFUSG08566.1.p1	AENJA_05241
OG0007306	OFUSG00027.1.p1, OFUSG00027.2.p1	AENJA_05277
OG0007307	OFUSG15381.1.p1	AENJA_05325
OG0007308	OFUSG26870.1.p1	AENJA_07715, AENJA_05754
OG0007309	OFUSG12546.1.p1, OFUSG12545.1.p1	AENJA_05768
OG0007310	OFUSG04200.1.p1, OFUSG04200.2.p1	AENJA_05858, AENJA_19852
OG0007311	OFUSG14451.1.p1, OFUSG08936.1.p1, OFUSG09095.1.p1, OFUSG25361.1.p1, OFUSG25372.1.p1, OFUSG21830.1.p1, OFUSG21793.1.p1, OFUSG21799.1.p1, OFUSG21794.1.p1, OFUSG21795.1.p1, OFUSG18322.1.p1, OFUSG18317.1.p1, OFUSG18314.1.p1, OFUSG09774.1.p1, OFUSG07375.1.p1, OFUSG07114.1.p1, OFUSG18750.1.p1, OFUSG26426.1.p1, OFUSG26037.1.p1, OFUSG00183.1.p1, OFUSG11161.1.p1, OFUSG19460.1.p1, OFUSG25766.1.p1, OFUSG20551.1.p1, OFUSG26133.1.p1	AENJA_05882
OG0007312	OFUSG18290.1.p1	AENJA_05894
OG0007313	OFUSG08189.1.p1	AENJA_10867, AENJA_06071
OG0007314	OFUSG11556.1.p1	AENJA_06139
OG0007316	OFUSG15327.1.p1	AENJA_06485, AENJA_20879
OG0007317	OFUSG23619.1.p1	AENJA_06549
OG0007318	OFUSG06457.1.p1	AENJA_06588
OG0007319	OFUSG21180.1.p1	AENJA_06656
OG0007320	OFUSG09270.1.p1	AENJA_06780
OG0007321	OFUSG11477.1.p1	AENJA_06818
OG0007322	OFUSG09904.1.p1	AENJA_06900
OG0007323	OFUSG09943.1.p1	AENJA_06960
OG0007324	OFUSG11755.1.p1	AENJA_07021
OG0007325	OFUSG20353.1.p1	AENJA_07023
OG0007326	OFUSG16635.1.p1	AENJA_07134
OG0007327	OFUSG13789.1.p1	AENJA_07205
OG0007328	OFUSG06146.1.p1	AENJA_07462
OG0007329	OFUSG25701.1.p1	AENJA_07623
OG0007330	OFUSG03047.1.p1	AENJA_07724
OG0007331	OFUSG13160.1.p1	AENJA_07941, AENJA_07938
OG0007332	OFUSG18187.1.p1, OFUSG03446.1.p1	AENJA_07980
OG0007333	OFUSG14787.1.p1	AENJA_08327
OG0007334	OFUSG04651.1.p1	AENJA_08344, AENJA_10683
OG0007335	OFUSG12346.1.p1	AENJA_08730
OG0007336	OFUSG01140.1.p1	AENJA_08744
OG0007337	OFUSG08247.1.p1	AENJA_08756
OG0007338	OFUSG00512.1.p1	AENJA_08801
OG0007339	OFUSG16021.1.p1	AENJA_08839
OG0007340	OFUSG07490.1.p1, OFUSG07490.2.p1	AENJA_08960
OG0007341	OFUSG08079.1.p1	AENJA_08963
OG0007342	OFUSG21114.1.p1	AENJA_09009
OG0007343	OFUSG23516.1.p1	AENJA_09011
OG0007344	OFUSG11551.1.p1	AENJA_18427
OG0007345	OFUSG10938.1.p1	AENJA_09249
OG0007347	OFUSG12292.1.p1	AENJA_09485
OG0007348	OFUSG24927.1.p1, OFUSG24927.2.p1	AENJA_09604
OG0007349	OFUSG23871.1.p1	AENJA_09661
OG0007350	OFUSG19210.1.p1, OFUSG00308.1.p1, OFUSG21271.1.p1, OFUSG25023.1.p1, OFUSG12319.1.p1, OFUSG11907.1.p1, OFUSG11906.1.p1, OFUSG11905.1.p1, OFUSG11904.1.p1, OFUSG11908.1.p1, OFUSG21940.1.p1	AENJA_09700
OG0007351	OFUSG23667.1.p1	AENJA_09717
OG0007352	OFUSG15050.1.p1, OFUSG15050.2.p1	AENJA_09848
OG0007353	OFUSG23180.1.p1	AENJA_10075
OG0007354	OFUSG17364.1.p1	AENJA_10138
OG0007355	OFUSG14831.1.p1	AENJA_10292, AENJA_10291
OG0007356	OFUSG25027.1.p1	AENJA_10363
OG0007357	OFUSG12168.1.p1	AENJA_10365
OG0007358	OFUSG09680.1.p1	AENJA_10512
OG0007359	OFUSG05437.1.p1	AENJA_10652
OG0007360	OFUSG25473.1.p1	AENJA_10766
OG0007361	OFUSG09488.1.p1	AENJA_10793
OG0007363	OFUSG02740.1.p1	AENJA_10957
OG0007364	OFUSG01952.1.p1	AENJA_10959
OG0007365	OFUSG13323.1.p1	AENJA_10977
OG0007366	OFUSG08778.1.p1	AENJA_11206
OG0007367	OFUSG17700.1.p1	AENJA_11272
OG0007368	OFUSG07565.1.p1	AENJA_11301
OG0007369	OFUSG16560.1.p1	AENJA_11422
OG0007370	OFUSG23988.1.p1	AENJA_11425
