Orthogroup	OWEFU	DANRE
OG0007415	OFUSG04618.1.p1	DANRE29208
OG0007416	OFUSG03058.1.p1	DANRE07209, DANRE07210
OG0007417	OFUSG22448.1.p1	DANRE35348, DANRE35349
OG0007418	OFUSG15358.1.p1	DANRE08205, DANRE08204
OG0007419	OFUSG18337.1.p1	DANRE29996
OG0007420	OFUSG12850.1.p1, OFUSG12850.2.p1	DANRE22876
OG0007421	OFUSG07551.1.p1	DANRE01616, DANRE01615
OG0007423	OFUSG10921.1.p1	DANRE15453, DANRE29404
OG0007424	OFUSG18027.1.p1, OFUSG18027.2.p1	DANRE24729, DANRE24728
OG0007425	OFUSG05643.1.p1	DANRE12333
OG0007426	OFUSG09786.1.p1	DANRE37555
OG0007427	OFUSG11080.2.p1, OFUSG11080.1.p1	DANRE11179, DANRE11178
OG0007428	OFUSG16303.1.p1, OFUSG04650.1.p1	DANRE24212
OG0007429	OFUSG06469.1.p1	DANRE31428, DANRE31429
OG0007431	OFUSG17080.1.p1	DANRE10354
OG0007432	OFUSG12825.1.p1	DANRE13294
OG0007433	OFUSG00326.1.p1	DANRE37715, DANRE37716
OG0007437	OFUSG05591.1.p1	DANRE04900, DANRE07235
OG0007438	OFUSG03119.1.p1	DANRE24144
OG0007439	OFUSG12912.1.p1	DANRE05901
OG0007440	OFUSG06409.1.p1	DANRE02292, DANRE02291
OG0007441	OFUSG21002.1.p1	DANRE24682, DANRE24681
OG0007442	OFUSG26591.1.p1	DANRE26604, DANRE26605, DANRE26603
OG0007443	OFUSG24141.1.p1	DANRE00331
OG0007444	OFUSG08591.1.p1	DANRE38408, DANRE38407, DANRE41111
OG0007445	OFUSG00336.1.p1	DANRE24240
OG0007446	OFUSG15616.1.p1	DANRE39669, DANRE39668
OG0007447	OFUSG03015.1.p1	DANRE16222, DANRE16223
OG0007448	OFUSG19692.1.p1	DANRE38975
OG0007450	OFUSG11749.1.p1	DANRE05621, DANRE05622
OG0007451	OFUSG04847.1.p1	DANRE24091
OG0007452	OFUSG02426.2.p1, OFUSG02426.1.p1	DANRE18998
OG0007453	OFUSG05211.1.p1	DANRE30091, DANRE30092
OG0007454	OFUSG11207.1.p1	DANRE42564, DANRE42563
OG0007455	OFUSG01636.1.p1	DANRE24416
OG0007456	OFUSG13703.1.p1	DANRE35403
OG0007457	OFUSG09458.1.p1	DANRE25169
OG0007458	OFUSG12861.1.p1	DANRE15779
OG0007459	OFUSG11762.1.p1	DANRE11769
OG0007460	OFUSG12178.1.p1	DANRE11272
OG0007461	OFUSG12051.1.p1	DANRE11529, DANRE11530
OG0007462	OFUSG24240.1.p1	DANRE21378
OG0007463	OFUSG07010.1.p1	DANRE30867
OG0007465	OFUSG15455.1.p1	DANRE07967, DANRE07968
OG0007467	OFUSG08692.1.p1	DANRE23717, DANRE23718, DANRE23716, DANRE23710
OG0007468	OFUSG19097.1.p1	DANRE16250, DANRE16251
OG0007471	OFUSG05247.1.p1	DANRE37864
OG0007472	OFUSG09263.1.p1	DANRE00512
OG0007474	OFUSG08713.1.p1	DANRE08159
OG0007475	OFUSG08570.1.p1	DANRE24743, DANRE24744
OG0007476	OFUSG13432.1.p1	DANRE29800, DANRE29801
OG0007477	OFUSG07040.1.p1	DANRE29475
OG0007478	OFUSG13230.1.p1	DANRE33485
OG0007479	OFUSG18598.1.p1, OFUSG18598.2.p1	DANRE15593, DANRE15594
OG0007480	OFUSG19354.1.p1	DANRE05240, DANRE05239, DANRE05238
OG0007481	OFUSG22427.1.p1	DANRE33331, DANRE33330
OG0007482	OFUSG17340.1.p1	DANRE13898
OG0007483	OFUSG23534.1.p1	DANRE22340
OG0007484	OFUSG11388.1.p1	DANRE08931
OG0007485	OFUSG22016.1.p1	DANRE11067
OG0007486	OFUSG17883.1.p1	DANRE35303, DANRE19658, DANRE04345
OG0007487	OFUSG22167.1.p1	DANRE08241, DANRE08242
OG0007488	OFUSG07538.1.p1	DANRE36992
OG0007489	OFUSG12215.1.p1	DANRE11003
OG0007490	OFUSG16873.1.p1	DANRE36909, DANRE36908
OG0007492	OFUSG25059.1.p1	DANRE30846
OG0007493	OFUSG06845.1.p1	DANRE06586, DANRE06508, DANRE06507
OG0007494	OFUSG22266.1.p1	DANRE29007
OG0007495	OFUSG04434.1.p1	DANRE35662
OG0007496	OFUSG16736.1.p1	DANRE02885
OG0007497	OFUSG10341.1.p1	DANRE35601, DANRE42448
OG0007498	OFUSG17266.1.p1	DANRE09394
OG0007499	OFUSG11843.1.p1	DANRE19954
OG0007500	OFUSG04669.1.p1	DANRE16100, DANRE41707
OG0007501	OFUSG00839.1.p1	DANRE31037
OG0007503	OFUSG14763.1.p1	DANRE04343
OG0007504	OFUSG11026.1.p1	DANRE15442
OG0007506	OFUSG12077.1.p1	DANRE04411, DANRE43326
OG0007507	OFUSG11287.1.p1	DANRE10948, DANRE10947
OG0007508	OFUSG26113.1.p1	DANRE35140
OG0007509	OFUSG13309.1.p1	DANRE33335
OG0007510	OFUSG13168.1.p1	DANRE05836
OG0007513	OFUSG18747.1.p1	DANRE31001, DANRE31000
OG0007514	OFUSG16920.1.p1, OFUSG16920.2.p1	DANRE36408
OG0007515	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1	DANRE30056
OG0007516	OFUSG19190.1.p1	DANRE31183, DANRE41298
OG0007517	OFUSG08057.1.p1	DANRE25778, DANRE25779, DANRE25777
OG0007518	OFUSG06829.1.p1	DANRE31580
OG0007519	OFUSG20874.1.p1	DANRE13007
OG0007520	OFUSG13140.2.p1, OFUSG13140.1.p1	DANRE00088, DANRE00090, DANRE00089, DANRE00087
OG0007521	OFUSG26522.1.p1	DANRE05735, DANRE05734, DANRE16880, DANRE16879
OG0007524	OFUSG14119.1.p1	DANRE06877, DANRE06876
OG0007525	OFUSG21392.1.p1	DANRE21489
OG0007527	OFUSG05917.1.p1	DANRE27156
OG0007528	OFUSG00537.1.p1	DANRE26651
OG0007529	OFUSG18077.1.p1	DANRE04034, DANRE04035
OG0007533	OFUSG05889.1.p1, OFUSG05889.2.p1	DANRE16508, DANRE37545
OG0007540	OFUSG04541.1.p1	DANRE24597, DANRE24596, DANRE36808, DANRE42695, DANRE42696
OG0007541	OFUSG11465.2.p1, OFUSG11465.1.p1	DANRE17621, DANRE17622, DANRE17624
OG0007543	OFUSG07606.1.p1	DANRE35162
OG0007550	OFUSG04956.1.p1	DANRE39366, DANRE26260, DANRE39364, DANRE39365
OG0007551	OFUSG23786.1.p1	DANRE42253, DANRE42255, DANRE42254, DANRE42256, DANRE06869, DANRE06872, DANRE06871, DANRE06870, DANRE06873
OG0007582	OFUSG16744.1.p1	DANRE16130, DANRE16129
OG0007583	OFUSG19385.1.p1	DANRE22119, DANRE22120
OG0007584	OFUSG10532.1.p1, OFUSG10532.2.p1	DANRE29844
OG0007586	OFUSG06940.1.p1	DANRE41141, DANRE41142
OG0007588	OFUSG08373.1.p1	DANRE31329
OG0007589	OFUSG03464.1.p1	DANRE15653
OG0007591	OFUSG04404.1.p1	DANRE28953
OG0007592	OFUSG04264.2.p1, OFUSG04264.1.p1	DANRE41713, DANRE41714, DANRE35664, DANRE35663
OG0007593	OFUSG17653.1.p1	DANRE41033, DANRE41035, DANRE41034, DANRE41032
OG0007595	OFUSG19395.1.p1	DANRE25584
OG0007596	OFUSG13185.1.p1, OFUSG13185.2.p1	DANRE37090
OG0007597	OFUSG07837.1.p1	DANRE41110, DANRE41109
OG0007598	OFUSG02705.2.p1, OFUSG02705.1.p1	DANRE15966
OG0007602	OFUSG18659.1.p1	DANRE17332
OG0007603	OFUSG05017.1.p1	DANRE12686
OG0007604	OFUSG20886.1.p1	DANRE12964
OG0007606	OFUSG11909.1.p1	DANRE04412, DANRE04413
OG0007607	OFUSG16917.1.p1	DANRE41103
OG0007608	OFUSG13378.1.p1	DANRE08975, DANRE08974, DANRE14619
OG0007609	OFUSG14337.1.p1	DANRE39845
OG0007610	OFUSG18726.1.p1	DANRE15863
OG0007611	OFUSG25283.2.p1, OFUSG25283.1.p1	DANRE11952, DANRE11954, DANRE11953
OG0007612	OFUSG13254.1.p1	DANRE25890, DANRE25889
OG0007613	OFUSG13039.1.p1	DANRE21468
OG0007614	OFUSG22780.1.p1	DANRE13006
OG0007615	OFUSG06032.1.p1	DANRE34001
OG0007617	OFUSG08967.1.p1	DANRE39217, DANRE39216
OG0007619	OFUSG23637.1.p1	DANRE36323
OG0007621	OFUSG23418.1.p1	DANRE40211
OG0007624	OFUSG00912.1.p1	DANRE10072, DANRE10071
OG0007626	OFUSG24926.1.p1	DANRE06752
OG0007628	OFUSG02826.1.p1	DANRE23638, DANRE23637
OG0007629	OFUSG08807.1.p1	DANRE00353
OG0007630	OFUSG24713.1.p1	DANRE00946, DANRE00945
OG0007631	OFUSG00433.1.p1	DANRE17269, DANRE41541
OG0007634	OFUSG18364.1.p1	DANRE04843
OG0007635	OFUSG11100.1.p1	DANRE22334
OG0007637	OFUSG11941.1.p1	DANRE05443
OG0007639	OFUSG10115.1.p1	DANRE04331
OG0007640	OFUSG19648.1.p1	DANRE28291, DANRE28290, DANRE01829
OG0007642	OFUSG17690.1.p1	DANRE24589, DANRE24590
OG0007643	OFUSG16038.1.p1	DANRE35807, DANRE35806
OG0007645	OFUSG09967.1.p1	DANRE35773
OG0007646	OFUSG02602.2.p1, OFUSG02602.1.p1	DANRE42483
OG0007647	OFUSG12352.1.p1	DANRE39426
OG0007648	OFUSG23402.1.p1	DANRE33753
OG0007649	OFUSG11208.1.p1	DANRE24527, DANRE24526
OG0007650	OFUSG08401.1.p1	DANRE24724, DANRE24717
OG0007652	OFUSG07124.1.p1	DANRE40621, DANRE33376
OG0007653	OFUSG12107.1.p1	DANRE16807
OG0007654	OFUSG23523.1.p1	DANRE14880
OG0007655	OFUSG09596.1.p1	DANRE25995, DANRE28273, DANRE21755
OG0007657	OFUSG00269.1.p1	DANRE38249
OG0007658	OFUSG00831.1.p1	DANRE06949, DANRE06948
OG0007659	OFUSG26310.1.p1	DANRE20397
OG0007660	OFUSG08033.1.p1	DANRE26242, DANRE26241
OG0007663	OFUSG08187.1.p1	DANRE41864
OG0007664	OFUSG18907.1.p1	DANRE25031, DANRE43355
OG0007665	OFUSG22453.1.p1	DANRE01416, DANRE01414, DANRE43222, DANRE01415, DANRE01417
OG0007666	OFUSG18592.1.p1	DANRE28753, DANRE43046
OG0007667	OFUSG12265.1.p1	DANRE19703
OG0007668	OFUSG15536.1.p1	DANRE35347
OG0007669	OFUSG05619.1.p1	DANRE25051
OG0007670	OFUSG13342.1.p1, OFUSG13342.2.p1	DANRE05713, DANRE05712
OG0007671	OFUSG16155.1.p1	DANRE42117, DANRE10499, DANRE10501, DANRE10500
OG0007672	OFUSG00619.1.p1	DANRE42449, DANRE42450, DANRE42451
OG0007673	OFUSG12933.1.p1	DANRE09062, DANRE09061
OG0007674	OFUSG12587.1.p1	DANRE10891
OG0007675	OFUSG13447.1.p1	DANRE03549
OG0007676	OFUSG07077.2.p1, OFUSG07077.1.p1	DANRE41267
OG0007677	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1	DANRE00397
OG0007679	OFUSG05979.1.p1	DANRE06163
OG0007680	OFUSG13025.1.p1	DANRE35766
OG0007681	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1	DANRE37636, DANRE37638, DANRE37637
OG0007684	OFUSG21664.1.p1	DANRE19672, DANRE19671, DANRE19673
OG0007685	OFUSG11339.1.p1	DANRE04773
OG0007686	OFUSG05228.1.p1	DANRE39133
OG0007689	OFUSG22558.1.p1, OFUSG22558.2.p1	DANRE33672
OG0007690	OFUSG05888.1.p1	DANRE40980, DANRE40981
OG0007691	OFUSG17394.1.p1	DANRE07949
OG0007692	OFUSG10240.1.p1	DANRE01628, DANRE01629, DANRE01627
OG0007694	OFUSG22930.1.p1	DANRE09163
OG0007695	OFUSG23690.1.p1	DANRE15123, DANRE15095, DANRE15096
OG0007696	OFUSG05710.1.p1	DANRE30938, DANRE25694
OG0007697	OFUSG15762.1.p1	DANRE19573
OG0007698	OFUSG13946.1.p1	DANRE19150
OG0007701	OFUSG22537.1.p1	DANRE33601
OG0007702	OFUSG07854.1.p1	DANRE33057
OG0007703	OFUSG10399.1.p1	DANRE39178
OG0007704	OFUSG04621.1.p1	DANRE42203, DANRE42204
OG0007705	OFUSG18179.1.p1, OFUSG18179.2.p1	DANRE04338
OG0007706	OFUSG11056.1.p1	DANRE29546, DANRE29547
OG0007707	OFUSG09514.1.p1	DANRE26456, DANRE08897, DANRE37976
OG0007708	OFUSG16188.2.p1, OFUSG16188.1.p1	DANRE41337
OG0007711	OFUSG00605.1.p1	DANRE18140
OG0007712	OFUSG05858.1.p1	DANRE03501
OG0007713	OFUSG15968.1.p1	DANRE39528, DANRE39529
OG0007714	OFUSG02938.1.p1	DANRE06420, DANRE06419
OG0007715	OFUSG22189.2.p1, OFUSG22189.1.p1	DANRE34222, DANRE34223
OG0007716	OFUSG21373.1.p1	DANRE24766, DANRE24767
OG0007717	OFUSG17544.1.p1	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332
OG0007718	OFUSG24333.1.p1	DANRE24155
OG0007719	OFUSG16153.1.p1	DANRE26903
OG0007721	OFUSG06763.1.p1	DANRE05192, DANRE05193
OG0007722	OFUSG09667.1.p1	DANRE02829
OG0007723	OFUSG04168.1.p1	DANRE15072, DANRE15073
OG0007724	OFUSG17220.1.p1	DANRE38732, DANRE38734
OG0007725	OFUSG25697.1.p1	DANRE19211
OG0007726	OFUSG13718.2.p1, OFUSG13718.1.p1	DANRE12762, DANRE12761, DANRE12760
OG0007727	OFUSG04739.1.p1	DANRE09851, DANRE09852
OG0007729	OFUSG11497.1.p1	DANRE25403
OG0007730	OFUSG20248.1.p1	DANRE24583
OG0007732	OFUSG19296.1.p1	DANRE20060, DANRE20061
OG0007733	OFUSG05630.1.p1	DANRE40356
OG0007734	OFUSG13294.1.p1	DANRE33248, DANRE40144
OG0007736	OFUSG15042.1.p1	DANRE08414, DANRE08413
OG0007738	OFUSG08886.1.p1	DANRE15281
OG0007739	OFUSG00877.1.p1	DANRE22859
OG0007740	OFUSG09084.1.p1	DANRE34978
OG0007741	OFUSG04087.1.p1	DANRE11637, DANRE11636, DANRE06285, DANRE06284
OG0007743	OFUSG24314.1.p1	DANRE23141
OG0007744	OFUSG07022.1.p1	DANRE30723
OG0007745	OFUSG24033.1.p1	DANRE25726
OG0007746	OFUSG25087.2.p1, OFUSG25087.1.p1	DANRE18835
OG0007749	OFUSG06926.1.p1	DANRE25829
OG0007750	OFUSG13242.1.p1	DANRE16845
OG0007751	OFUSG19113.1.p1	DANRE37539
OG0007752	OFUSG14080.1.p1	DANRE33832
OG0007753	OFUSG14260.1.p1, OFUSG14259.1.p1	DANRE33431, DANRE33430
OG0007754	OFUSG23541.2.p2, OFUSG23541.1.p1	DANRE07572
OG0007755	OFUSG07853.1.p1, OFUSG07853.2.p1	DANRE25512, DANRE02769
OG0007757	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1	DANRE36374, DANRE36373
OG0007759	OFUSG09907.1.p1	DANRE36189
OG0007760	OFUSG13141.1.p1	DANRE22468
OG0007761	OFUSG23226.1.p1	DANRE01779, DANRE23485
OG0007763	OFUSG13188.1.p1	DANRE23619, DANRE23618
OG0007766	OFUSG10019.2.p1, OFUSG10019.1.p1	DANRE03643
OG0007768	OFUSG23414.1.p1	DANRE35286
OG0007769	OFUSG10116.1.p1	DANRE24756
OG0007770	OFUSG15214.1.p1	DANRE33815, DANRE33814
OG0007771	OFUSG19373.1.p1	DANRE37851
OG0007772	OFUSG14806.1.p1	DANRE35600
OG0007774	OFUSG16284.1.p1	DANRE41452
OG0007775	OFUSG15554.1.p1	DANRE01021
OG0007776	OFUSG19566.2.p1, OFUSG19566.1.p1	DANRE19172
OG0007779	OFUSG16301.1.p1	DANRE35838
OG0007780	OFUSG11825.1.p1	DANRE17571, DANRE17572
OG0007781	OFUSG12252.1.p1	DANRE25227
OG0007782	OFUSG18608.1.p1	DANRE29657, DANRE29656
OG0007783	OFUSG18356.1.p1	DANRE29889, DANRE29890
OG0007784	OFUSG04138.1.p1	DANRE24714
OG0007785	OFUSG06327.1.p1	DANRE30996
OG0007786	OFUSG12053.1.p1	DANRE16722
OG0007787	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1	DANRE39944
OG0007788	OFUSG15334.1.p1	DANRE03890, DANRE03889
OG0007789	OFUSG15126.1.p1	DANRE03223, DANRE03224
OG0007790	OFUSG10920.1.p1	DANRE15507, DANRE15506
OG0007791	OFUSG13381.1.p1	DANRE02817, DANRE02815, DANRE02816, DANRE02818
OG0007794	OFUSG22344.1.p1	DANRE33634, DANRE33633
OG0007796	OFUSG08457.1.p1	DANRE10639, DANRE10640
OG0007797	OFUSG15128.1.p1	DANRE03146
OG0007798	OFUSG09670.1.p1	DANRE15789
OG0007799	OFUSG23487.1.p1	DANRE09846, DANRE09847
OG0007800	OFUSG02294.2.p1, OFUSG02294.1.p1	DANRE07803
OG0007801	OFUSG10903.1.p1	DANRE30539
OG0007802	OFUSG19089.1.p1	DANRE09355, DANRE09354
OG0007803	OFUSG11295.1.p1	DANRE16825
OG0007804	OFUSG26380.1.p1	DANRE04614
OG0007805	OFUSG10526.1.p1	DANRE08167, DANRE08168
OG0007806	OFUSG26321.1.p1	DANRE14422, DANRE10197, DANRE36907, DANRE36906
OG0007807	OFUSG21236.2.p1, OFUSG21236.1.p1	DANRE03231, DANRE03232
OG0007808	OFUSG05690.1.p1	DANRE36716
OG0007809	OFUSG00154.1.p1	DANRE43187
OG0007810	OFUSG18852.1.p1	DANRE02679
OG0007811	OFUSG20077.1.p1	DANRE22151
OG0007812	OFUSG21342.1.p1	DANRE23799, DANRE26904
OG0007813	OFUSG25358.1.p1	DANRE09038
OG0007814	OFUSG10053.1.p1	DANRE04379
OG0007816	OFUSG17687.1.p1	DANRE41106
OG0007817	OFUSG12137.1.p1	DANRE18041, DANRE18040
OG0007820	OFUSG15238.1.p1	DANRE34636, DANRE34637
OG0007823	OFUSG18984.1.p1	DANRE03242, DANRE03241
OG0007825	OFUSG04410.1.p1	DANRE21307
OG0007826	OFUSG22681.1.p1	DANRE01436
OG0007830	OFUSG03916.1.p1	DANRE12914, DANRE12915
OG0007831	OFUSG19212.1.p1	DANRE06160, DANRE06161, DANRE06159
OG0007832	OFUSG12592.1.p1	DANRE05608, DANRE05607
OG0007833	OFUSG22278.2.p1, OFUSG22278.1.p1	DANRE40826
OG0007834	OFUSG05546.1.p1	DANRE06456
OG0007836	OFUSG17797.1.p1	DANRE06757
OG0007837	OFUSG02641.1.p1, OFUSG02641.2.p1	DANRE16053
OG0007838	OFUSG23633.1.p1	DANRE39665, DANRE39666, DANRE39664, DANRE39663
OG0007841	OFUSG18201.1.p1	DANRE03297, DANRE11199
OG0007842	OFUSG20821.1.p1	DANRE26364, DANRE26363
OG0007843	OFUSG02689.1.p1	DANRE20583
OG0007845	OFUSG11939.1.p1	DANRE22109, DANRE22110
OG0007847	OFUSG07414.1.p1	DANRE40577
OG0007848	OFUSG00458.1.p1	DANRE04583
OG0007849	OFUSG25057.1.p1, OFUSG25057.2.p1	DANRE12087
OG0007854	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1	DANRE10752, DANRE10753, DANRE10751
OG0007857	OFUSG02437.1.p1, OFUSG02437.2.p1, OFUSG02437.3.p1	DANRE07290, DANRE07289, DANRE07291, DANRE06472
OG0007858	OFUSG19527.1.p1	DANRE40953
OG0007859	OFUSG16552.1.p1	DANRE42777
OG0007866	OFUSG18566.2.p1, OFUSG18566.1.p1	DANRE04141
OG0007876	OFUSG19398.1.p1	DANRE21856, DANRE09134, DANRE39591, DANRE32470, DANRE14091
OG0007908	OFUSG23097.1.p1	DANRE39192
OG0007911	OFUSG10845.1.p1	DANRE10002
OG0007913	OFUSG08874.1.p1	DANRE12739
OG0007915	OFUSG13452.1.p1	DANRE18151
OG0007916	OFUSG01725.1.p1	DANRE41547, DANRE41546
OG0007920	OFUSG09330.1.p1	DANRE31168, DANRE31166, DANRE31167
OG0007921	OFUSG08790.1.p1	DANRE33937, DANRE33938
OG0007924	OFUSG03613.1.p1	DANRE11767, DANRE11768
OG0007925	OFUSG06688.1.p1	DANRE35390, DANRE39562
OG0007926	OFUSG09991.1.p1	DANRE11595
OG0007927	OFUSG06063.1.p1	DANRE31434, DANRE31433, DANRE31435
OG0007928	OFUSG06656.2.p1, OFUSG06656.1.p1	DANRE31629, DANRE31628
OG0007929	OFUSG22970.1.p1	DANRE09742
OG0007931	OFUSG02704.1.p1	DANRE08886, DANRE15965, DANRE15964
OG0007932	OFUSG12916.1.p1	DANRE09754, DANRE14710
OG0007933	OFUSG00544.1.p1	DANRE12410
OG0007934	OFUSG17387.1.p1	DANRE42581, DANRE42582
OG0007935	OFUSG01074.1.p1	DANRE30643, DANRE05485, DANRE05486
OG0007936	OFUSG21009.1.p1	DANRE18507, DANRE18508
OG0007937	OFUSG11802.1.p1	DANRE10952
OG0007938	OFUSG05621.1.p1	DANRE30775, DANRE30776
OG0007939	OFUSG06120.2.p1, OFUSG06120.1.p1	DANRE23916
OG0007941	OFUSG13492.1.p1	DANRE30090, DANRE30089
OG0007943	OFUSG00522.1.p1	DANRE19851
OG0007944	OFUSG03153.1.p1	DANRE34868
OG0007945	OFUSG25427.1.p1	DANRE08217, DANRE08216
OG0007946	OFUSG08410.1.p1	DANRE23335, DANRE23334, DANRE23333
OG0007947	OFUSG17878.1.p1	DANRE30186, DANRE30187
OG0007948	OFUSG22612.1.p1	DANRE35016
OG0007949	OFUSG20947.1.p1	DANRE21500
OG0007951	OFUSG05438.1.p1	DANRE03577
OG0007952	OFUSG15821.1.p1	DANRE23982
OG0007954	OFUSG00841.2.p1, OFUSG00841.1.p1	DANRE18360
OG0007955	OFUSG11680.1.p1	DANRE10662
OG0007956	OFUSG09627.1.p1	DANRE00513
OG0007957	OFUSG17042.1.p1	DANRE43440
OG0007958	OFUSG17138.1.p1	DANRE30163
OG0007959	OFUSG17298.1.p1	DANRE27159
OG0007960	OFUSG00808.1.p1	DANRE41738, DANRE41737, DANRE41739
OG0007961	OFUSG21435.1.p1	DANRE26537, DANRE26538, DANRE22150
OG0007962	OFUSG02608.1.p1	DANRE20515
OG0007963	OFUSG16928.1.p1	DANRE41290
OG0007964	OFUSG10554.1.p1	DANRE01563
OG0007965	OFUSG07497.1.p1	DANRE03000, DANRE02999
OG0007966	OFUSG04273.1.p1	DANRE43416, DANRE43415
OG0007968	OFUSG07892.1.p1	DANRE05367
OG0007969	OFUSG21474.1.p1	DANRE01846
OG0007970	OFUSG23680.1.p1	DANRE05985, DANRE05984, DANRE23172
OG0007971	OFUSG13159.1.p1	DANRE01642
OG0007972	OFUSG05104.1.p1	DANRE27696, DANRE27695
OG0007973	OFUSG18662.1.p1	DANRE22704
OG0007974	OFUSG24934.1.p1	DANRE27091, DANRE27089, DANRE27090
OG0007975	OFUSG26469.1.p1	DANRE41055
OG0007976	OFUSG11047.1.p1	DANRE17213, DANRE17211, DANRE17212
OG0007977	OFUSG10084.1.p1	DANRE30080, DANRE30079, DANRE30078
OG0007978	OFUSG23595.1.p1	DANRE14537
OG0007979	OFUSG02899.1.p1	DANRE06335, DANRE06336
OG0007980	OFUSG11702.1.p1	DANRE05800
OG0007983	OFUSG12564.1.p1	DANRE05917
OG0007984	OFUSG09870.1.p1	DANRE38168
OG0007985	OFUSG16831.1.p1	DANRE06065
OG0007986	OFUSG09300.1.p1	DANRE00518
OG0007987	OFUSG24174.1.p1	DANRE33524, DANRE29365, DANRE29364
OG0007988	OFUSG05086.1.p1	DANRE33287
OG0007990	OFUSG20268.1.p1	DANRE09108
OG0007991	OFUSG11336.1.p1	DANRE18046
OG0007992	OFUSG08507.1.p1, OFUSG08507.3.p1, OFUSG08507.2.p1	DANRE38803, DANRE38804, DANRE38805, DANRE12276
OG0007993	OFUSG12464.1.p1	DANRE17625, DANRE17626
OG0007994	OFUSG00061.1.p1	DANRE04091
OG0007996	OFUSG25545.1.p1	DANRE09458, DANRE09457
OG0007997	OFUSG14866.1.p1	DANRE07075, DANRE07074
OG0007999	OFUSG16655.1.p1	DANRE29574
OG0008001	OFUSG10860.1.p1	DANRE35300
OG0008002	OFUSG21031.1.p1	DANRE43272
OG0008003	OFUSG16902.1.p1	DANRE37946
OG0008004	OFUSG04859.1.p1	DANRE27703, DANRE27701, DANRE27702
OG0008006	OFUSG13906.1.p1	DANRE07161
OG0008007	OFUSG12740.2.p1, OFUSG12740.1.p1	DANRE39501, DANRE39500
OG0008008	OFUSG08327.1.p1	DANRE30055
OG0008009	OFUSG03862.1.p1	DANRE13906
OG0008011	OFUSG11017.1.p1	DANRE43318
OG0008012	OFUSG06735.1.p1	DANRE29944
OG0008013	OFUSG24335.1.p1	DANRE24152, DANRE24151
OG0008016	OFUSG08993.1.p1	DANRE38388, DANRE38387
OG0008017	OFUSG10257.1.p1	DANRE22791
OG0008018	OFUSG05742.1.p1	DANRE05741, DANRE05740
OG0008019	OFUSG21945.1.p1	DANRE18978
OG0008020	OFUSG25021.1.p1	DANRE05165
OG0008022	OFUSG02172.1.p1	DANRE10906
OG0008023	OFUSG12743.1.p1	DANRE20610
OG0008025	OFUSG08950.1.p1	DANRE15444, DANRE15445, DANRE30011
OG0008026	OFUSG12827.2.p1, OFUSG12827.1.p1	DANRE31319, DANRE31320
OG0008027	OFUSG11871.1.p1	DANRE10672, DANRE10671
OG0008028	OFUSG15376.1.p1	DANRE24687
OG0008029	OFUSG23880.1.p1	DANRE35038
OG0008030	OFUSG14835.1.p1	DANRE00570
OG0008031	OFUSG02167.1.p1	DANRE07952
OG0008033	OFUSG06086.1.p1	DANRE06622
OG0008035	OFUSG10392.1.p1	DANRE02513, DANRE22923, DANRE17688, DANRE26351
OG0008036	OFUSG10797.1.p1	DANRE43279
OG0008037	OFUSG09719.1.p1	DANRE37630
OG0008038	OFUSG19938.1.p1	DANRE41284, DANRE41285
OG0008039	OFUSG24199.1.p1	DANRE33599, DANRE33600
OG0008040	OFUSG00411.1.p1	DANRE18236
OG0008041	OFUSG18812.1.p1	DANRE31092
OG0008043	OFUSG03226.1.p1	DANRE12128
OG0008046	OFUSG20235.1.p1	DANRE18874, DANRE18872
OG0008047	OFUSG23641.1.p1	DANRE30614
OG0008048	OFUSG04949.1.p1	DANRE14758, DANRE14756
OG0008049	OFUSG24140.1.p1	DANRE35018
OG0008051	OFUSG17855.1.p1	DANRE29845
OG0008052	OFUSG21851.1.p1	DANRE05521, DANRE05522
OG0008053	OFUSG07380.1.p1	DANRE13614, DANRE13613
OG0008054	OFUSG15807.1.p1	DANRE14366, DANRE14364, DANRE14365
OG0008055	OFUSG18746.1.p1	DANRE30653
OG0008056	OFUSG12830.1.p1	DANRE34362
OG0008057	OFUSG16700.1.p1	DANRE21382
OG0008058	OFUSG09245.1.p1	DANRE08685
OG0008059	OFUSG15154.1.p1	DANRE10600, DANRE10601
OG0008060	OFUSG00466.1.p1	DANRE36845, DANRE36846
OG0008061	OFUSG20983.1.p1	DANRE24328
OG0008062	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1	DANRE12289
OG0008063	OFUSG08002.1.p1	DANRE39414, DANRE12935, DANRE12936
OG0008064	OFUSG05201.1.p1	DANRE14122
OG0008065	OFUSG07149.1.p1	DANRE30969, DANRE12348
OG0008066	OFUSG09507.1.p1	DANRE25010, DANRE25009
OG0008067	OFUSG23698.1.p1	DANRE23278
OG0008068	OFUSG03211.1.p1	DANRE16266
