Orthogroup	OWEFU	ORYLA
OG0006206	OFUSG12324.1.p1	ORYLA11658, ORYLA10666, ORYLA11666
OG0006207	OFUSG15756.1.p1	ORYLA03254
OG0006208	OFUSG09617.1.p1	ORYLA03811, ORYLA13086
OG0006210	OFUSG23024.1.p1, OFUSG23007.1.p1	ORYLA02264
OG0006211	OFUSG13258.3.p1, OFUSG13258.1.p1, OFUSG13258.2.p1	ORYLA16185
OG0006214	OFUSG00232.1.p1	ORYLA11041
OG0006215	OFUSG20745.1.p1	ORYLA08889
OG0006216	OFUSG08899.1.p1	ORYLA19823
OG0006217	OFUSG21430.1.p1	ORYLA13873, ORYLA13874
OG0006219	OFUSG13784.1.p1, OFUSG13784.2.p1	ORYLA13291
OG0006220	OFUSG13524.1.p1	ORYLA18843
OG0006221	OFUSG26424.1.p1	ORYLA05707, ORYLA16392, ORYLA07903
OG0006223	OFUSG06879.1.p1	ORYLA10674
OG0006224	OFUSG21235.1.p1	ORYLA15635
OG0006225	OFUSG12400.1.p1	ORYLA00226
OG0006226	OFUSG17713.2.p1, OFUSG17713.1.p1	ORYLA02359
OG0006227	OFUSG06764.1.p1	ORYLA17980
OG0006228	OFUSG00684.1.p1	ORYLA16946, ORYLA20325
OG0006229	OFUSG03312.1.p1, OFUSG03312.2.p1	ORYLA00480
OG0006230	OFUSG13630.1.p1	ORYLA20084
OG0006231	OFUSG13273.1.p1, OFUSG13275.1.p1	ORYLA08845
OG0006232	OFUSG16492.2.p1, OFUSG16492.1.p1	ORYLA19680
OG0006233	OFUSG09219.1.p1	ORYLA13531
OG0006234	OFUSG13071.1.p1	ORYLA13453
OG0006235	OFUSG04987.3.p1, OFUSG04987.1.p1, OFUSG04987.2.p1	ORYLA14597
OG0006237	OFUSG23373.1.p1	ORYLA15408
OG0006240	OFUSG07675.1.p1	ORYLA20183
OG0006242	OFUSG10779.1.p1	ORYLA00598, ORYLA00599
OG0006243	OFUSG08426.1.p1	ORYLA14098
OG0006244	OFUSG15035.1.p1, OFUSG15035.2.p1	ORYLA02710
OG0006245	OFUSG15791.1.p1	ORYLA08633
OG0006246	OFUSG08845.1.p1	ORYLA02819
OG0006247	OFUSG08877.1.p1, OFUSG08877.2.p1	ORYLA14475
OG0006249	OFUSG24697.1.p1	ORYLA07428
OG0006250	OFUSG20233.1.p1	ORYLA01481
OG0006251	OFUSG24167.1.p1	ORYLA03699
OG0006252	OFUSG16937.1.p1	ORYLA05842
OG0006253	OFUSG07386.1.p1	ORYLA12949
OG0006254	OFUSG09915.1.p1, OFUSG26243.1.p1	ORYLA01467
OG0006255	OFUSG06569.1.p1	ORYLA04827
OG0006256	OFUSG19644.1.p1	ORYLA09128
OG0006257	OFUSG13890.1.p1	ORYLA05204
OG0006258	OFUSG03856.1.p1	ORYLA02984
OG0006259	OFUSG23380.2.p1, OFUSG23380.1.p1	ORYLA13353
OG0006260	OFUSG05929.1.p1	ORYLA18938
OG0006261	OFUSG05622.1.p1	ORYLA11026, ORYLA14160
OG0006262	OFUSG05390.1.p1	ORYLA15136, ORYLA05395, ORYLA01853
OG0006263	OFUSG20709.1.p1	ORYLA09051
OG0006264	OFUSG07824.1.p1	ORYLA17584
OG0006266	OFUSG07125.2.p1, OFUSG07125.1.p1	ORYLA12795
OG0006267	OFUSG10940.1.p1	ORYLA02355
OG0006268	OFUSG14220.1.p1	ORYLA16048
OG0006269	OFUSG19462.1.p1	ORYLA19375
OG0006270	OFUSG08585.1.p1	ORYLA02562, ORYLA02561
OG0006271	OFUSG01027.1.p1	ORYLA08585
OG0006272	OFUSG15517.1.p1, OFUSG15518.1.p1, OFUSG17920.1.p1, OFUSG03907.1.p1	ORYLA17653, ORYLA02479, ORYLA07311
OG0006273	OFUSG20420.2.p1, OFUSG20420.1.p1	ORYLA06300
OG0006275	OFUSG01454.1.p1	ORYLA10683
OG0006277	OFUSG15168.1.p1	ORYLA03972, ORYLA03476
OG0006278	OFUSG23917.1.p1, OFUSG23916.1.p1, OFUSG23916.2.p1	ORYLA06895, ORYLA16134
OG0006279	OFUSG00790.1.p1	ORYLA09965
OG0006280	OFUSG25094.1.p1	ORYLA11567
OG0006281	OFUSG00050.2.p1, OFUSG00050.1.p1	ORYLA20123
OG0006282	OFUSG04147.1.p1	ORYLA13164
OG0006283	OFUSG26352.1.p1	ORYLA09291
OG0006284	OFUSG23445.1.p1	ORYLA09690
OG0006285	OFUSG08179.1.p1	ORYLA17251
OG0006286	OFUSG08272.1.p1	ORYLA07043
OG0006288	OFUSG15550.1.p1	ORYLA10709
OG0006289	OFUSG05692.1.p1	ORYLA14057, ORYLA16007
OG0006290	OFUSG17255.1.p1, OFUSG17249.1.p1, OFUSG17253.1.p1	ORYLA16144
OG0006291	OFUSG08297.1.p1	ORYLA13632
OG0006292	OFUSG15723.1.p1	ORYLA19865
OG0006294	OFUSG11961.1.p1	ORYLA11427
OG0006295	OFUSG15765.2.p1, OFUSG15765.1.p1	ORYLA20007
OG0006296	OFUSG06121.1.p1, OFUSG06121.2.p1	ORYLA11079
OG0006297	OFUSG06255.1.p1	ORYLA13740
OG0006298	OFUSG04372.1.p1	ORYLA16187
OG0006299	OFUSG00606.1.p1	ORYLA10630, ORYLA02251, ORYLA11710
OG0006301	OFUSG12150.1.p1	ORYLA10259
OG0006302	OFUSG08996.1.p1, OFUSG08996.2.p1	ORYLA12680, ORYLA14790
OG0006303	OFUSG08907.1.p1	ORYLA19425, ORYLA05900
OG0006304	OFUSG21576.1.p1	ORYLA10170, ORYLA11894
OG0006305	OFUSG06132.1.p1, OFUSG06132.2.p1	ORYLA00895, ORYLA00418
OG0006306	OFUSG07033.2.p1, OFUSG07033.3.p1, OFUSG07033.1.p1	ORYLA05428
OG0006307	OFUSG13078.1.p1	ORYLA17332
OG0006309	OFUSG01691.1.p1	ORYLA11286
OG0006311	OFUSG00976.1.p1	ORYLA14691
OG0006312	OFUSG19151.1.p1	ORYLA19224
OG0006313	OFUSG13104.1.p1	ORYLA18940
OG0006314	OFUSG04293.1.p1	ORYLA09968
OG0006315	OFUSG11578.1.p1	ORYLA04829
OG0006318	OFUSG00349.1.p1	ORYLA08694
OG0006320	OFUSG06963.1.p1	ORYLA15063
OG0006321	OFUSG22961.1.p1	ORYLA12059
OG0006322	OFUSG06165.1.p1	ORYLA20137
OG0006323	OFUSG03585.1.p1	ORYLA08641
OG0006324	OFUSG05424.1.p1	ORYLA07027
OG0006326	OFUSG25472.1.p1	ORYLA06678
OG0006327	OFUSG21151.1.p1	ORYLA19841
OG0006329	OFUSG06525.1.p1	ORYLA17793
OG0006330	OFUSG09632.1.p1	ORYLA12144
OG0006331	OFUSG21663.1.p1	ORYLA03044
OG0006332	OFUSG07284.1.p1	ORYLA12489
OG0006333	OFUSG00350.1.p1	ORYLA09732, ORYLA10226
OG0006334	OFUSG16855.1.p1	ORYLA00853
OG0006335	OFUSG12800.1.p1	ORYLA13756
OG0006338	OFUSG17633.1.p1, OFUSG17633.2.p1	ORYLA07080, ORYLA13064
OG0006339	OFUSG15007.2.p1, OFUSG15007.1.p1	ORYLA02765
OG0006340	OFUSG17804.1.p1	ORYLA05277
OG0006341	OFUSG13525.1.p1	ORYLA17094
OG0006343	OFUSG03113.1.p1	ORYLA00514
OG0006344	OFUSG17196.1.p1	ORYLA09235, ORYLA07107
OG0006345	OFUSG21050.1.p1	ORYLA06394
OG0006346	OFUSG19567.1.p1	ORYLA03560
OG0006347	OFUSG04201.1.p1	ORYLA08655
OG0006348	OFUSG08022.1.p1	ORYLA17683
OG0006350	OFUSG10010.1.p1	ORYLA05826
OG0006351	OFUSG02528.1.p1	ORYLA09454
OG0006352	OFUSG16779.1.p1	ORYLA00408, ORYLA01498
OG0006353	OFUSG21707.1.p1	ORYLA03383
OG0006354	OFUSG05660.1.p1	ORYLA17693
OG0006355	OFUSG05633.1.p1	ORYLA14059
OG0006356	OFUSG15113.1.p1	ORYLA04352
OG0006357	OFUSG10931.1.p1	ORYLA06338
OG0006357	OFUSG10930.1.p1, OFUSG10933.1.p1	ORYLA13109
OG0006359	OFUSG26138.1.p1	ORYLA06276
OG0006360	OFUSG01922.1.p1	ORYLA11287
OG0006361	OFUSG20881.1.p1	ORYLA15180
OG0006362	OFUSG09542.1.p1	ORYLA05430
OG0006363	OFUSG19547.2.p1, OFUSG19547.1.p1	ORYLA04345
OG0006364	OFUSG04672.1.p1	ORYLA17402
OG0006365	OFUSG03344.1.p1	ORYLA07547
OG0006366	OFUSG25785.1.p1	ORYLA03615
OG0006367	OFUSG13408.1.p1	ORYLA10820
OG0006368	OFUSG24275.1.p1, OFUSG24275.2.p1	ORYLA07849
OG0006370	OFUSG21077.1.p1	ORYLA09199
OG0006372	OFUSG07198.1.p1	ORYLA10156
OG0006373	OFUSG26753.1.p1	ORYLA00612
OG0006375	OFUSG10211.1.p1	ORYLA07773
OG0006376	OFUSG26673.1.p1	ORYLA18136
OG0006377	OFUSG13142.1.p1	ORYLA02527
OG0006379	OFUSG11248.2.p1, OFUSG11248.1.p1	ORYLA02129
OG0006380	OFUSG17771.1.p1, OFUSG02849.1.p1	ORYLA01349
OG0006382	OFUSG11579.1.p1	ORYLA10097, ORYLA10098
OG0006383	OFUSG19592.1.p1	ORYLA04517
OG0006384	OFUSG10582.1.p1	ORYLA17068
OG0006386	OFUSG01436.1.p1	ORYLA19015
OG0006387	OFUSG00913.1.p1	ORYLA10627
OG0006388	OFUSG18462.1.p1	ORYLA16292, ORYLA00766
OG0006389	OFUSG01920.1.p1	ORYLA12499
OG0006390	OFUSG06648.1.p1	ORYLA19642
OG0006391	OFUSG08068.1.p1	ORYLA03666
OG0006392	OFUSG00142.1.p1	ORYLA09388
OG0006393	OFUSG08709.1.p1	ORYLA00411, ORYLA13211
OG0006394	OFUSG18375.1.p1	ORYLA00283
OG0006395	OFUSG13284.1.p1	ORYLA19863
OG0006396	OFUSG23581.1.p1	ORYLA17433
OG0006399	OFUSG22262.1.p1	ORYLA17610
OG0006401	OFUSG15978.1.p1	ORYLA08618, ORYLA18378
OG0006402	OFUSG07589.2.p1, OFUSG07589.1.p1	ORYLA00429
OG0006405	OFUSG10162.1.p1	ORYLA01525, ORYLA14866
OG0006407	OFUSG09787.1.p1	ORYLA05579
OG0006408	OFUSG11778.2.p1, OFUSG11778.3.p1, OFUSG11778.1.p1	ORYLA11884, ORYLA11885
OG0006412	OFUSG12652.1.p1	ORYLA15509, ORYLA06551, ORYLA05994, ORYLA11538
OG0006413	OFUSG19199.1.p1, OFUSG19199.2.p1, OFUSG05826.1.p1	ORYLA16234, ORYLA14330, ORYLA14388, ORYLA10909
OG0006414	OFUSG08684.1.p1, OFUSG08946.1.p1	ORYLA02371, ORYLA14953, ORYLA14955, ORYLA17953, ORYLA19069
OG0006442	OFUSG05106.1.p1	ORYLA13339
OG0006443	OFUSG25627.1.p1	ORYLA04866
OG0006446	OFUSG07247.1.p1, OFUSG07247.2.p1	ORYLA18017
OG0006447	OFUSG07863.2.p1, OFUSG07863.1.p1	ORYLA18018
OG0006448	OFUSG04041.1.p1	ORYLA06428, ORYLA06429
OG0006449	OFUSG16963.1.p1	ORYLA02199
OG0006452	OFUSG06652.1.p1	ORYLA14233
OG0006454	OFUSG15262.1.p1	ORYLA04312
OG0006456	OFUSG07766.1.p1	ORYLA01861
OG0006457	OFUSG20987.2.p1, OFUSG20987.1.p1	ORYLA14262
OG0006459	OFUSG19921.1.p1	ORYLA14803
OG0006460	OFUSG12314.1.p1	ORYLA04920
OG0006461	OFUSG19155.1.p1	ORYLA15523
OG0006462	OFUSG17891.1.p1	ORYLA07799
OG0006463	OFUSG19852.1.p1	ORYLA14103
OG0006464	OFUSG14585.1.p1	ORYLA13278
OG0006465	OFUSG25347.1.p1	ORYLA00104
OG0006467	OFUSG18307.1.p1	ORYLA12385
OG0006468	OFUSG04866.1.p1	ORYLA19099
OG0006469	OFUSG10425.1.p1	ORYLA00255
OG0006470	OFUSG06000.1.p1	ORYLA00368
OG0006471	OFUSG26571.1.p1	ORYLA19660
OG0006472	OFUSG24781.1.p1	ORYLA07638
OG0006474	OFUSG22247.1.p1	ORYLA17369
OG0006475	OFUSG04046.1.p1	ORYLA09150
OG0006476	OFUSG03550.1.p1	ORYLA04028
OG0006477	OFUSG10191.1.p1	ORYLA12051
OG0006478	OFUSG17348.1.p1	ORYLA18550
OG0006479	OFUSG13673.1.p1	ORYLA15648
OG0006480	OFUSG25523.1.p1	ORYLA00896
OG0006481	OFUSG08691.1.p1	ORYLA04413
OG0006482	OFUSG12549.1.p1	ORYLA17211
OG0006483	OFUSG12008.1.p1	ORYLA10393
OG0006484	OFUSG19772.1.p1, OFUSG19926.1.p1	ORYLA17475
OG0006485	OFUSG21874.1.p1	ORYLA07384, ORYLA07383
OG0006486	OFUSG19374.1.p1	ORYLA01412
OG0006487	OFUSG05608.1.p1	ORYLA15532, ORYLA15531
OG0006488	OFUSG12523.1.p1	ORYLA03055
OG0006490	OFUSG06326.1.p1	ORYLA14766
OG0006491	OFUSG23711.2.p1, OFUSG23711.1.p1	ORYLA08851
OG0006492	OFUSG20574.1.p1	ORYLA15208
OG0006493	OFUSG03992.1.p1	ORYLA06218
OG0006494	OFUSG14669.1.p1	ORYLA06580
OG0006495	OFUSG04893.1.p1	ORYLA07421
OG0006496	OFUSG25735.1.p1	ORYLA06776
OG0006497	OFUSG26162.2.p1, OFUSG26162.1.p1	ORYLA04913
OG0006498	OFUSG02085.1.p1	ORYLA10742
OG0006499	OFUSG25431.1.p1	ORYLA13225
OG0006500	OFUSG25266.2.p1, OFUSG25266.4.p1, OFUSG25266.1.p1, OFUSG25266.3.p1	ORYLA10496
OG0006501	OFUSG11467.1.p1	ORYLA03041
OG0006502	OFUSG10803.1.p1	ORYLA16801, ORYLA16800
OG0006503	OFUSG14469.2.p1, OFUSG14469.1.p1	ORYLA00936
OG0006504	OFUSG15072.1.p1	ORYLA03965
OG0006505	OFUSG16553.1.p1	ORYLA08906, ORYLA06614
OG0006506	OFUSG01137.1.p1	ORYLA08840
OG0006507	OFUSG12744.1.p1	ORYLA15791, ORYLA15790
OG0006508	OFUSG18945.1.p1	ORYLA14077
OG0006509	OFUSG03651.1.p1	ORYLA07227
OG0006510	OFUSG20796.1.p1	ORYLA14338
OG0006511	OFUSG05200.1.p1	ORYLA14129, ORYLA14130
OG0006512	OFUSG21542.1.p1	ORYLA01466
OG0006513	OFUSG03683.1.p1	ORYLA18476
OG0006514	OFUSG02146.1.p1	ORYLA20423
OG0006515	OFUSG21785.1.p1	ORYLA10705
OG0006516	OFUSG12180.1.p1	ORYLA10111, ORYLA10110
OG0006517	OFUSG04272.1.p1, OFUSG04272.2.p1	ORYLA06301
OG0006518	OFUSG00809.1.p1	ORYLA19034
OG0006519	OFUSG12108.1.p1	ORYLA11456
OG0006520	OFUSG02676.1.p1, OFUSG02676.2.p1	ORYLA04037
OG0006523	OFUSG25098.1.p1	ORYLA03670
OG0006524	OFUSG06601.1.p1	ORYLA14673
OG0006525	OFUSG05605.1.p1, OFUSG05605.2.p1	ORYLA16237
OG0006527	OFUSG10020.1.p1	ORYLA16408
OG0006528	OFUSG16333.1.p1	ORYLA08757
OG0006530	OFUSG08937.1.p1, OFUSG08937.2.p1, OFUSG08940.1.p1	ORYLA06110
OG0006532	OFUSG21209.1.p1, OFUSG21209.2.p1	ORYLA12770
OG0006536	OFUSG18668.1.p1, OFUSG18668.2.p1	ORYLA00277
OG0006537	OFUSG03143.1.p1	ORYLA18614
OG0006538	OFUSG13745.1.p1	ORYLA12235
OG0006540	OFUSG14726.1.p1	ORYLA04334
OG0006542	OFUSG09004.1.p1	ORYLA04038
OG0006543	OFUSG21011.1.p1	ORYLA05121
OG0006544	OFUSG18629.1.p1	ORYLA13799
OG0006545	OFUSG15934.2.p1, OFUSG15934.1.p1	ORYLA01750
OG0006547	OFUSG18962.1.p1	ORYLA04432
OG0006549	OFUSG05487.1.p1	ORYLA10840
OG0006550	OFUSG06119.1.p1	ORYLA11254
OG0006552	OFUSG08440.1.p1	ORYLA02423
OG0006553	OFUSG11130.1.p1	ORYLA00553
OG0006554	OFUSG24021.1.p1	ORYLA02770
OG0006555	OFUSG26489.2.p1, OFUSG26489.1.p1	ORYLA08557
OG0006556	OFUSG03445.1.p1	ORYLA10590
OG0006557	OFUSG14941.1.p1	ORYLA17641
OG0006560	OFUSG12114.4.p1, OFUSG12114.3.p1, OFUSG12114.1.p1, OFUSG12114.2.p1	ORYLA11992
OG0006561	OFUSG12514.1.p1	ORYLA11401
OG0006562	OFUSG24816.1.p1	ORYLA02977
OG0006563	OFUSG11471.1.p1	ORYLA12120
OG0006564	OFUSG14858.1.p1, OFUSG14858.2.p1	ORYLA03066
OG0006565	OFUSG18814.1.p1	ORYLA19532, ORYLA14158
OG0006566	OFUSG10028.1.p1	ORYLA16816
OG0006567	OFUSG17173.1.p1	ORYLA14215
OG0006568	OFUSG17701.1.p1	ORYLA00111
OG0006569	OFUSG12406.1.p1	ORYLA04751
OG0006570	OFUSG08159.1.p1	ORYLA02088
OG0006571	OFUSG19904.1.p1	ORYLA18093
OG0006573	OFUSG14956.1.p1, OFUSG14956.2.p1	ORYLA04375
OG0006574	OFUSG08878.1.p1	ORYLA13477
OG0006577	OFUSG09702.1.p1	ORYLA04095
OG0006578	OFUSG18955.1.p1	ORYLA02514
OG0006579	OFUSG26574.1.p1, OFUSG26574.2.p1	ORYLA07356
OG0006580	OFUSG04090.1.p1	ORYLA18562
OG0006581	OFUSG15947.1.p1	ORYLA14939
OG0006583	OFUSG00932.1.p1	ORYLA11606
OG0006584	OFUSG03955.1.p1	ORYLA05604
OG0006585	OFUSG25142.1.p1	ORYLA04761
OG0006586	OFUSG07058.1.p1	ORYLA14580
OG0006587	OFUSG11331.1.p1	ORYLA03374
OG0006588	OFUSG19522.1.p1	ORYLA16204
OG0006589	OFUSG06855.1.p1	ORYLA19520
OG0006590	OFUSG10587.1.p1	ORYLA15302
OG0006591	OFUSG13603.1.p1	ORYLA05510
OG0006592	OFUSG01351.1.p1	ORYLA15483
OG0006593	OFUSG17362.1.p1	ORYLA07057
OG0006594	OFUSG22740.1.p1	ORYLA07714
OG0006595	OFUSG10655.1.p1	ORYLA08079
OG0006597	OFUSG02614.1.p1	ORYLA00971
OG0006598	OFUSG19727.1.p1	ORYLA17695
OG0006600	OFUSG18292.1.p1	ORYLA20055, ORYLA20054
OG0006602	OFUSG12840.1.p1	ORYLA00714
OG0006603	OFUSG20547.1.p1	ORYLA15058
OG0006604	OFUSG14932.1.p1	ORYLA03264
OG0006605	OFUSG07817.1.p1	ORYLA07521
OG0006606	OFUSG00454.1.p1	ORYLA15309
OG0006607	OFUSG21232.1.p1	ORYLA05978
OG0006609	OFUSG02001.1.p1	ORYLA09197
OG0006610	OFUSG18091.1.p1	ORYLA00548
OG0006611	OFUSG04528.1.p1	ORYLA16098
OG0006613	OFUSG14105.1.p1	ORYLA12182
OG0006614	OFUSG01350.1.p1	ORYLA10829
OG0006615	OFUSG16559.1.p1	ORYLA01747
OG0006616	OFUSG13783.1.p1	ORYLA06592
OG0006617	OFUSG26038.1.p1	ORYLA08547
OG0006619	OFUSG17331.1.p1	ORYLA06288
OG0006620	OFUSG09973.1.p1, OFUSG09973.2.p1	ORYLA10618, ORYLA11720
OG0006621	OFUSG22792.2.p1, OFUSG22792.1.p1	ORYLA04538
OG0006622	OFUSG13902.1.p1	ORYLA04282
OG0006623	OFUSG08341.1.p1	ORYLA14630
OG0006624	OFUSG24399.1.p1	ORYLA06131, ORYLA06132
OG0006625	OFUSG24278.1.p1	ORYLA12231
OG0006626	OFUSG23882.1.p1	ORYLA17629
OG0006627	OFUSG00423.1.p1	ORYLA17509
OG0006628	OFUSG13146.1.p1	ORYLA12154
OG0006630	OFUSG04586.1.p1	ORYLA12196
OG0006631	OFUSG16224.1.p1	ORYLA09701
OG0006633	OFUSG13007.1.p1	ORYLA06549
OG0006635	OFUSG06292.1.p1	ORYLA17870
OG0006636	OFUSG10617.1.p1	ORYLA05802
OG0006637	OFUSG10278.1.p1	ORYLA08373
OG0006639	OFUSG13101.1.p1, OFUSG13101.3.p1, OFUSG13101.2.p1	ORYLA00861, ORYLA00862, ORYLA07297
OG0006640	OFUSG26127.1.p1	ORYLA07344
OG0006641	OFUSG12386.1.p1	ORYLA10252
OG0006642	OFUSG11052.2.p1, OFUSG11052.1.p1	ORYLA04894
OG0006645	OFUSG03917.1.p1	ORYLA05680
OG0006646	OFUSG09025.1.p1	ORYLA12692, ORYLA12691
OG0006648	OFUSG01878.1.p1	ORYLA20356
OG0006649	OFUSG25221.1.p1	ORYLA16663
OG0006650	OFUSG20882.1.p1	ORYLA15299
OG0006651	OFUSG00046.1.p1	ORYLA04105
OG0006652	OFUSG11400.1.p1	ORYLA10471
OG0006653	OFUSG20540.1.p1	ORYLA06299
OG0006654	OFUSG00452.1.p1	ORYLA11524
OG0006655	OFUSG19958.1.p1	ORYLA17342
OG0006657	OFUSG22199.1.p1	ORYLA17971
OG0006658	OFUSG17172.1.p1	ORYLA11434
OG0006660	OFUSG19060.2.p1, OFUSG19060.1.p1	ORYLA13850
OG0006661	OFUSG14188.1.p1	ORYLA04185
OG0006662	OFUSG08824.1.p1	ORYLA14512
OG0006663	OFUSG22165.1.p1	ORYLA03621
OG0006664	OFUSG25665.1.p1	ORYLA09332
OG0006667	OFUSG08145.1.p1	ORYLA06327
OG0006668	OFUSG02998.1.p1	ORYLA08545
OG0006669	OFUSG13077.1.p1	ORYLA02526
OG0006671	OFUSG21240.1.p1, OFUSG21240.2.p1, OFUSG06654.1.p1	ORYLA18969
OG0006672	OFUSG21580.1.p1, OFUSG05280.1.p1	ORYLA10362
OG0006673	OFUSG05657.1.p1	ORYLA17788
OG0006675	OFUSG06567.1.p1	ORYLA11228
OG0006676	OFUSG18148.1.p1	ORYLA19082
OG0006677	OFUSG11057.1.p1	ORYLA05809
OG0006678	OFUSG10168.1.p1	ORYLA16789
OG0006679	OFUSG05521.1.p1	ORYLA07862
OG0006680	OFUSG25575.1.p1	ORYLA13976
OG0006681	OFUSG07984.1.p1, OFUSG07984.2.p1	ORYLA11715
OG0006683	OFUSG05321.1.p1	ORYLA15512
OG0006684	OFUSG18660.1.p1	ORYLA11012
OG0006686	OFUSG07659.1.p1	ORYLA18912
OG0006687	OFUSG00286.1.p1, OFUSG00286.2.p1, OFUSG00286.3.p1	ORYLA05969
OG0006688	OFUSG20459.1.p1	ORYLA07474
OG0006689	OFUSG08609.1.p1	ORYLA14988
OG0006690	OFUSG06696.1.p1	ORYLA15449
OG0006691	OFUSG16702.1.p1	ORYLA08252
OG0006692	OFUSG24594.1.p1	ORYLA18541
OG0006693	OFUSG10949.2.p1, OFUSG10949.1.p1	ORYLA00439
OG0006694	OFUSG00920.1.p1	ORYLA11331
OG0006695	OFUSG11942.2.p1, OFUSG11942.1.p1	ORYLA03032
OG0006697	OFUSG19206.1.p1	ORYLA08123, ORYLA04932
OG0006698	OFUSG23145.1.p1	ORYLA05714
OG0006702	OFUSG17468.1.p1	ORYLA01940
OG0006703	OFUSG17467.1.p1	ORYLA09239
OG0006705	OFUSG26369.1.p1	ORYLA13053
OG0006706	OFUSG08397.1.p1	ORYLA06274
OG0006707	OFUSG08099.1.p1	ORYLA15902
OG0006708	OFUSG09261.1.p1	ORYLA06046
OG0006709	OFUSG15942.1.p1	ORYLA09857
OG0006710	OFUSG08433.1.p1	ORYLA07507
OG0006711	OFUSG08216.2.p1, OFUSG08216.1.p1	ORYLA12230
OG0006712	OFUSG20365.1.p1	ORYLA16175
OG0006713	OFUSG12181.1.p1	ORYLA10516, ORYLA11956
OG0006714	OFUSG05991.1.p1	ORYLA03957, ORYLA01323
OG0006715	OFUSG05666.2.p1, OFUSG05666.1.p1	ORYLA16203
OG0006716	OFUSG19704.1.p1	ORYLA07108
OG0006717	OFUSG11275.1.p1	ORYLA01078
OG0006718	OFUSG06334.1.p1	ORYLA05056
OG0006719	OFUSG17863.1.p1, OFUSG17863.2.p1	ORYLA00231
OG0006720	OFUSG25754.1.p1	ORYLA13526
OG0006721	OFUSG19919.1.p1	ORYLA06875
OG0006722	OFUSG21212.1.p1	ORYLA19383
OG0006723	OFUSG26548.1.p1, OFUSG26548.2.p1	ORYLA15389
OG0006724	OFUSG21328.1.p1	ORYLA18498
OG0006725	OFUSG08266.1.p1, OFUSG08266.2.p1	ORYLA13855
OG0006726	OFUSG13177.1.p1	ORYLA18866
OG0006727	OFUSG00260.1.p1	ORYLA11933
OG0006728	OFUSG16443.1.p1	ORYLA05670
OG0006729	OFUSG13327.1.p1	ORYLA17444
OG0006730	OFUSG01430.1.p1	ORYLA15663
OG0006731	OFUSG06606.1.p1	ORYLA05562
OG0006732	OFUSG12612.1.p1	ORYLA18287
OG0006733	OFUSG12388.1.p1	ORYLA01038
OG0006734	OFUSG12554.2.p1, OFUSG12554.1.p1	ORYLA19310
OG0006735	OFUSG06383.1.p1	ORYLA14353
OG0006737	OFUSG20388.1.p1	ORYLA08275
OG0006738	OFUSG04512.1.p1, OFUSG04512.2.p1	ORYLA19668
OG0006741	OFUSG06701.1.p1	ORYLA14536
OG0006742	OFUSG03313.1.p1	ORYLA01030, ORYLA00302
OG0006743	OFUSG06349.1.p1	ORYLA15287
OG0006745	OFUSG12641.1.p1	ORYLA13304
OG0006748	OFUSG19703.1.p1	ORYLA06901
OG0006749	OFUSG03600.1.p1	ORYLA16853
OG0006750	OFUSG21225.1.p1	ORYLA11676
OG0006752	OFUSG07006.1.p1	ORYLA04133
OG0006753	OFUSG11357.1.p1	ORYLA10479
OG0006754	OFUSG20799.2.p1, OFUSG20799.1.p1	ORYLA05668, ORYLA19170
OG0006755	OFUSG03174.1.p1	ORYLA08778
OG0006756	OFUSG10391.1.p1	ORYLA08007
OG0006757	OFUSG10397.1.p1, OFUSG10397.2.p1	ORYLA05170
OG0006759	OFUSG06758.4.p1, OFUSG06758.1.p1, OFUSG06758.2.p1, OFUSG06758.3.p1	ORYLA11258
OG0006760	OFUSG21191.1.p1	ORYLA13106, ORYLA13107
OG0006761	OFUSG02527.1.p1	ORYLA00833
OG0006762	OFUSG25265.1.p1	ORYLA08143, ORYLA05165
OG0006763	OFUSG07768.2.p1	ORYLA02127, ORYLA05928, ORYLA16452
OG0006764	OFUSG03696.1.p1, OFUSG02469.1.p1, OFUSG01080.1.p1	ORYLA01520
OG0006765	OFUSG05142.1.p1	ORYLA12661
OG0006766	OFUSG14742.1.p1	ORYLA04462
OG0006768	OFUSG09331.1.p1	ORYLA05533
OG0006769	OFUSG26103.1.p1	ORYLA19703
OG0006770	OFUSG20130.1.p1	ORYLA12620
OG0006772	OFUSG05966.1.p1	ORYLA00394
OG0006775	OFUSG11034.1.p1	ORYLA07771
OG0006776	OFUSG15876.1.p1	ORYLA16494
OG0006777	OFUSG11705.1.p1	ORYLA12364
OG0006780	OFUSG26802.1.p1, OFUSG26802.2.p1	ORYLA10161
OG0006784	OFUSG04222.1.p1	ORYLA05674
OG0006787	OFUSG13124.1.p1	ORYLA05621, ORYLA05622, ORYLA08245
OG0006788	OFUSG03607.1.p1	ORYLA09114, ORYLA07553, ORYLA11546, ORYLA02108
OG0006792	OFUSG19580.1.p1	ORYLA08830, ORYLA11646, ORYLA11566
OG0006826	OFUSG03216.1.p1	ORYLA07190
OG0006827	OFUSG26518.1.p1	ORYLA19112
OG0006828	OFUSG08532.1.p1	ORYLA19553
OG0006830	OFUSG24087.1.p1	ORYLA04099
OG0006831	OFUSG05716.1.p1	ORYLA05295
OG0006832	OFUSG11995.1.p1	ORYLA10081
OG0006833	OFUSG20872.1.p1	ORYLA12166
