Orthogroup	OWEFU	DROME
OG0006732	OFUSG12612.1.p1	DROME16398
OG0006733	OFUSG12388.1.p1	DROME12191, DROME12192
OG0006734	OFUSG12554.2.p1, OFUSG12554.1.p1	DROME14590
OG0006735	OFUSG06383.1.p1	DROME21577
OG0006736	OFUSG20663.1.p1	DROME10186
OG0006737	OFUSG20388.1.p1	DROME08119
OG0006741	OFUSG06701.1.p1	DROME13025
OG0006742	OFUSG03313.1.p1	DROME17425
OG0006743	OFUSG06349.1.p1	DROME14112
OG0006745	OFUSG12641.1.p1	DROME12660
OG0006748	OFUSG19703.1.p1	DROME00422
OG0006749	OFUSG03600.1.p1	DROME18950
OG0006750	OFUSG21225.1.p1	DROME09705
OG0006753	OFUSG11357.1.p1	DROME16826
OG0006754	OFUSG20799.2.p1, OFUSG20799.1.p1	DROME03000
OG0006755	OFUSG03174.1.p1	DROME13740
OG0006757	OFUSG10397.1.p1, OFUSG10397.2.p1	DROME14155
OG0006758	OFUSG25525.1.p1	DROME17868, DROME17867
OG0006760	OFUSG21191.1.p1	DROME19427
OG0006762	OFUSG25265.1.p1	DROME14028
OG0006765	OFUSG05142.1.p1	DROME10592, DROME10591
OG0006766	OFUSG14742.1.p1	DROME03426
OG0006768	OFUSG09331.1.p1	DROME02900
OG0006769	OFUSG26103.1.p1	DROME06420
OG0006770	OFUSG20130.1.p1	DROME13620
OG0006772	OFUSG05966.1.p1	DROME15798, DROME09251
OG0006777	OFUSG11705.1.p1	DROME18870, DROME18871
OG0006780	OFUSG26802.1.p1, OFUSG26802.2.p1	DROME20962
OG0006809	OFUSG02248.1.p2, OFUSG01988.1.p1, OFUSG01987.1.p1, OFUSG01986.1.p1, OFUSG02670.1.p1, OFUSG02673.1.p1, OFUSG02672.1.p1, OFUSG02671.1.p1, OFUSG02669.1.p1, OFUSG01984.1.p1, OFUSG01985.1.p1, OFUSG02247.1.p1, OFUSG03843.1.p1, OFUSG02374.2.p1, OFUSG02668.1.p1, OFUSG02674.1.p1, OFUSG03837.1.p1, OFUSG02246.1.p1, OFUSG02244.1.p1, OFUSG03841.1.p2, OFUSG03842.1.p1, OFUSG03838.1.p1, OFUSG03836.1.p1, OFUSG03833.1.p1, OFUSG03833.2.p1, OFUSG03834.1.p1, OFUSG02243.1.p1	DROME13954
OG0006826	OFUSG03216.1.p1	DROME14383
OG0006828	OFUSG08532.1.p1	DROME08100, DROME08101, DROME21318
OG0006830	OFUSG24087.1.p1	DROME11906
OG0006832	OFUSG11995.1.p1	DROME16492, DROME16493
OG0006833	OFUSG20872.1.p1	DROME06375
OG0006835	OFUSG15724.1.p1	DROME02280, DROME02306
OG0006838	OFUSG10401.1.p1	DROME08307
OG0006842	OFUSG13281.1.p1	DROME20782
OG0006843	OFUSG09822.1.p1	DROME06952
OG0006844	OFUSG08788.1.p1	DROME01743
OG0006845	OFUSG11239.2.p1, OFUSG11239.1.p1	DROME17007
OG0006846	OFUSG11488.1.p1	DROME08329
OG0006849	OFUSG11537.1.p1	DROME03499
OG0006852	OFUSG23389.1.p1	DROME13239
OG0006856	OFUSG20694.1.p1	DROME17826
OG0006857	OFUSG14086.1.p1	DROME13855
OG0006860	OFUSG20553.1.p1	DROME20680, DROME20679
OG0006862	OFUSG11640.1.p1	DROME15144
OG0006864	OFUSG03675.2.p1, OFUSG03675.1.p1	DROME02889
OG0006865	OFUSG13822.1.p1, OFUSG13831.1.p1	DROME12006
OG0006868	OFUSG25217.1.p1	DROME14011, DROME14010
OG0006870	OFUSG14003.1.p1	DROME14456
OG0006871	OFUSG24981.1.p1	DROME13968
OG0006874	OFUSG17867.2.p1, OFUSG17867.1.p1	DROME19509
OG0006875	OFUSG12528.1.p1	DROME18909
OG0006876	OFUSG23465.1.p1	DROME04074
OG0006877	OFUSG16387.1.p1	DROME14060
OG0006878	OFUSG13546.1.p1	DROME10685, DROME10684
OG0006880	OFUSG26215.1.p1	DROME13822
OG0006881	OFUSG02889.1.p1	DROME07121
OG0006882	OFUSG05203.1.p1	DROME09123
OG0006885	OFUSG10131.1.p1	DROME10284
OG0006886	OFUSG01889.1.p1	DROME21253
OG0006887	OFUSG04466.1.p1	DROME13817
OG0006888	OFUSG13161.1.p1	DROME19638
OG0006890	OFUSG06585.1.p1	DROME08143
OG0006891	OFUSG24176.1.p1	DROME18748
OG0006892	OFUSG15808.1.p1	DROME00140
OG0006893	OFUSG09968.1.p1	DROME12133
OG0006894	OFUSG18389.1.p1	DROME05303
OG0006895	OFUSG21761.1.p1	DROME01866
OG0006897	OFUSG09082.1.p1	DROME19217
OG0006898	OFUSG20735.1.p1	DROME10588, DROME10587
OG0006900	OFUSG00348.1.p1	DROME09764, DROME09765
OG0006902	OFUSG00931.1.p1	DROME14332
OG0006905	OFUSG04975.1.p1	DROME14624, DROME14623
OG0006906	OFUSG15448.1.p1	DROME15670
OG0006907	OFUSG13562.1.p1	DROME02137, DROME02136
OG0006908	OFUSG15397.1.p1	DROME20394
OG0006909	OFUSG06834.1.p1	DROME06225
OG0006911	OFUSG26598.1.p1	DROME14763
OG0006914	OFUSG09464.1.p1	DROME08141
OG0006918	OFUSG26318.1.p1	DROME03248
OG0006919	OFUSG19194.1.p1	DROME06069
OG0006923	OFUSG00467.1.p1	DROME11746
OG0006924	OFUSG17158.1.p1	DROME14721
OG0006925	OFUSG07572.1.p1, OFUSG07572.2.p1	DROME11109
OG0006926	OFUSG17276.1.p1	DROME00053
OG0006927	OFUSG07179.1.p1	DROME11010
OG0006931	OFUSG23547.1.p1	DROME11546
OG0006932	OFUSG10417.1.p1	DROME16429
OG0006934	OFUSG14725.1.p1	DROME00627
OG0006935	OFUSG15458.1.p1	DROME17600
OG0006936	OFUSG06570.1.p1	DROME12923
OG0006937	OFUSG26075.1.p1	DROME00527
OG0006938	OFUSG12471.1.p1	DROME14949
OG0006940	OFUSG13186.1.p1	DROME19018, DROME19017
OG0006942	OFUSG11727.1.p1, OFUSG11727.2.p1	DROME17406
OG0006943	OFUSG08404.1.p1	DROME05311, DROME05310, DROME05312
OG0006944	OFUSG05635.1.p1	DROME07597
OG0006945	OFUSG24270.1.p1	DROME04092, DROME04093
OG0006946	OFUSG07877.1.p1	DROME06810
OG0006948	OFUSG18459.1.p1	DROME10887
OG0006949	OFUSG15878.1.p1	DROME17510
OG0006951	OFUSG15980.1.p1, OFUSG15980.2.p1	DROME19073
OG0006952	OFUSG20628.1.p1	DROME11379
OG0006953	OFUSG00884.1.p1	DROME15970
OG0006954	OFUSG25075.1.p1	DROME13996, DROME13995
OG0006957	OFUSG05470.1.p1	DROME16961
OG0006958	OFUSG07736.1.p1	DROME12297
OG0006959	OFUSG09250.1.p1	DROME10650
OG0006960	OFUSG10847.2.p1, OFUSG10847.1.p1	DROME21228
OG0006962	OFUSG20929.1.p1	DROME03277
OG0006964	OFUSG00362.1.p1	DROME19570
OG0006965	OFUSG18386.1.p1	DROME01022, DROME14680, DROME01021
OG0006966	OFUSG24778.1.p1	DROME12638, DROME12639
OG0006967	OFUSG10677.1.p1	DROME01193
OG0006968	OFUSG23129.1.p1	DROME19323
OG0006969	OFUSG19497.1.p1	DROME16910
OG0006970	OFUSG24014.1.p1	DROME11918
OG0006971	OFUSG22447.1.p1	DROME11799, DROME11798
OG0006973	OFUSG00129.1.p1	DROME15580
OG0006975	OFUSG00620.1.p1	DROME07368
OG0006977	OFUSG18645.1.p1	DROME16367
OG0006979	OFUSG07394.1.p1	DROME08887
OG0006980	OFUSG21476.1.p1	DROME12138
OG0006982	OFUSG06527.1.p1	DROME16125
OG0006984	OFUSG07203.1.p1, OFUSG07204.1.p1	DROME08885
OG0006985	OFUSG07556.1.p1	DROME14217
OG0006988	OFUSG26800.1.p1	DROME01608
OG0006989	OFUSG04394.1.p1	DROME21716, DROME21715, DROME01750
OG0006990	OFUSG10161.1.p1	DROME10642
OG0006991	OFUSG17185.1.p1	DROME04692
OG0006992	OFUSG19003.1.p1	DROME13157
OG0006994	OFUSG16405.1.p1	DROME04632
OG0006995	OFUSG08451.1.p1	DROME04021
OG0006996	OFUSG25256.1.p1, OFUSG25256.2.p1	DROME01798
OG0006997	OFUSG06281.1.p1	DROME06801
OG0006998	OFUSG16627.1.p1	DROME01960
OG0006999	OFUSG13743.1.p1	DROME11377
OG0007000	OFUSG06445.1.p1, OFUSG06445.2.p1	DROME11064, DROME16292
OG0007001	OFUSG00420.1.p1	DROME08011
OG0007002	OFUSG07702.1.p1	DROME07791
OG0007003	OFUSG18628.1.p1	DROME00287
OG0007005	OFUSG24056.1.p1	DROME09757
OG0007007	OFUSG08895.1.p1	DROME00847
OG0007009	OFUSG04231.1.p1	DROME17681
OG0007010	OFUSG04162.1.p1, OFUSG02296.1.p1	DROME01605
OG0007011	OFUSG02616.1.p1	DROME20885
OG0007012	OFUSG18164.1.p1	DROME22023
OG0007013	OFUSG17828.1.p1	DROME01987
OG0007014	OFUSG06966.1.p1	DROME08628
OG0007015	OFUSG20280.1.p1	DROME19728
OG0007016	OFUSG23182.2.p1, OFUSG23182.1.p1	DROME20048
OG0007017	OFUSG24635.1.p1	DROME16395
OG0007018	OFUSG17974.1.p1	DROME04944
OG0007022	OFUSG16190.1.p1	DROME14811
OG0007023	OFUSG06199.1.p1	DROME06431
OG0007024	OFUSG06084.1.p1, OFUSG06084.2.p1	DROME17667, DROME19376
OG0007025	OFUSG07910.1.p1	DROME04842
OG0007027	OFUSG05641.1.p1, OFUSG05641.2.p1	DROME20714
OG0007028	OFUSG13370.1.p1	DROME21651
OG0007029	OFUSG00068.1.p1	DROME01489
OG0007032	OFUSG15967.1.p1	DROME01322
OG0007033	OFUSG12337.1.p1	DROME18841
OG0007034	OFUSG15969.1.p1	DROME06058
OG0007035	OFUSG19610.1.p1	DROME00441, DROME00440
OG0007036	OFUSG25686.1.p1	DROME10185
OG0007037	OFUSG15937.1.p1, OFUSG15937.2.p1	DROME13026
OG0007039	OFUSG21948.1.p1, OFUSG21947.1.p1	DROME20966, DROME20965
OG0007040	OFUSG07700.1.p1	DROME02611
OG0007041	OFUSG16729.2.p1, OFUSG16729.1.p1	DROME00583, DROME00582
OG0007042	OFUSG04668.1.p1	DROME08739
OG0007043	OFUSG06723.1.p1	DROME02534
OG0007045	OFUSG00867.1.p1	DROME14367, DROME14366
OG0007046	OFUSG01801.1.p1	DROME15728
OG0007047	OFUSG25608.1.p1	DROME00193, DROME00194
OG0007048	OFUSG17875.1.p1	DROME01791, DROME19143
OG0007049	OFUSG13313.1.p1	DROME16917
OG0007050	OFUSG05674.1.p1	DROME06887
OG0007051	OFUSG04208.1.p1, OFUSG04209.1.p1, OFUSG04207.1.p1	DROME15152
OG0007053	OFUSG21516.1.p1	DROME16115
OG0007054	OFUSG15022.1.p1	DROME10899
OG0007055	OFUSG15353.1.p1	DROME01836
OG0007056	OFUSG24154.1.p1	DROME21912
OG0007058	OFUSG08816.1.p1	DROME16980
OG0007059	OFUSG06271.1.p1	DROME17512, DROME17511, DROME17513
OG0007061	OFUSG06485.1.p1	DROME21168
OG0007062	OFUSG21319.1.p1	DROME01875
OG0007063	OFUSG10493.1.p1	DROME04000
OG0007068	OFUSG17951.1.p1	DROME19884
OG0007069	OFUSG17864.1.p1	DROME19398
OG0007073	OFUSG17728.1.p1	DROME16763
OG0007074	OFUSG17382.1.p1	DROME01655
OG0007075	OFUSG18110.1.p1, OFUSG18110.2.p1, OFUSG18111.1.p1	DROME11946
OG0007081	OFUSG21477.1.p1	DROME01767, DROME01766
OG0007083	OFUSG25609.1.p1, OFUSG25609.2.p1	DROME03474
OG0007084	OFUSG23130.1.p1	DROME17683, DROME09532
OG0007088	OFUSG17574.1.p1	DROME22014
OG0007089	OFUSG14491.1.p1, OFUSG14492.1.p1	DROME12957
OG0007090	OFUSG13138.1.p1	DROME20794
OG0007091	OFUSG13179.1.p1	DROME06753
OG0007092	OFUSG12355.1.p1	DROME18902, DROME06271
OG0007093	OFUSG13021.1.p1	DROME16944
OG0007095	OFUSG18269.1.p1	DROME11360
OG0007097	OFUSG08779.1.p1	DROME14761
OG0007098	OFUSG20568.1.p1	DROME02756
OG0007099	OFUSG11706.1.p1	DROME16425
OG0007100	OFUSG19539.1.p1	DROME01519, DROME01520
OG0007102	OFUSG02403.1.p1	DROME07635, DROME09291, DROME09290
OG0007103	OFUSG18537.1.p1	DROME15968, DROME15969
OG0007105	OFUSG24155.1.p1	DROME03967
OG0007106	OFUSG18964.1.p1	DROME13665
OG0007112	OFUSG19617.1.p1	DROME21664, DROME21665
OG0007113	OFUSG06597.1.p1	DROME08212
OG0007114	OFUSG20430.1.p1	DROME08700
OG0007116	OFUSG10614.1.p1	DROME18939
OG0007117	OFUSG05699.1.p1	DROME09414
OG0007118	OFUSG00366.1.p1	DROME16742
OG0007119	OFUSG23664.1.p1	DROME02006
OG0007120	OFUSG21210.1.p1	DROME12932
OG0007121	OFUSG11479.1.p1	DROME14887
OG0007124	OFUSG02914.1.p1	DROME19157
OG0007125	OFUSG08572.1.p1, OFUSG08572.2.p1	DROME00216
OG0007126	OFUSG12192.1.p1	DROME01679
OG0007127	OFUSG21273.1.p1	DROME14552
OG0007128	OFUSG16640.1.p1	DROME09591
OG0007129	OFUSG06978.1.p1	DROME09207, DROME09208
OG0007130	OFUSG06200.1.p1	DROME03247
OG0007131	OFUSG23463.1.p1	DROME17642
OG0007134	OFUSG05978.1.p1	DROME13786, DROME13787
OG0007136	OFUSG19905.1.p1	DROME06497
OG0007137	OFUSG10871.1.p1	DROME08116
OG0007138	OFUSG08302.1.p1	DROME13828
OG0007139	OFUSG12636.1.p1	DROME20628, DROME22010, DROME22009, DROME19837
OG0007143	OFUSG17545.1.p1	DROME02690
OG0007144	OFUSG21801.1.p1	DROME12565, DROME12567, DROME12566
OG0007145	OFUSG20934.1.p1	DROME13245
OG0007146	OFUSG09570.1.p1	DROME11547
OG0007147	OFUSG13469.1.p1	DROME17710
OG0007148	OFUSG19136.1.p1	DROME15555
OG0007150	OFUSG05344.1.p1	DROME13333
OG0007151	OFUSG02774.1.p1	DROME07790
OG0007153	OFUSG11582.2.p1, OFUSG11582.1.p1	DROME14766
OG0007154	OFUSG08565.1.p1	DROME05203
OG0007158	OFUSG04790.1.p1	DROME10619
OG0007160	OFUSG05249.1.p1	DROME04948
OG0007163	OFUSG19036.1.p1	DROME03396
OG0007164	OFUSG06600.1.p1	DROME07185, DROME07184
OG0007171	OFUSG12524.1.p1	DROME12461
OG0007173	OFUSG04330.1.p1	DROME02748
OG0007174	OFUSG04748.2.p1, OFUSG04748.1.p1	DROME04393
OG0007175	OFUSG07608.1.p1	DROME21360
OG0007176	OFUSG26974.1.p1	DROME06904
OG0007177	OFUSG25028.1.p1	DROME20944
OG0007178	OFUSG08058.1.p1	DROME03988
OG0007180	OFUSG23382.1.p1	DROME20745
OG0007181	OFUSG05668.1.p1	DROME05345
OG0007183	OFUSG00271.1.p1	DROME07166
OG0007184	OFUSG13288.1.p1	DROME21036, DROME17546
OG0007186	OFUSG03968.1.p1	DROME00062
OG0007187	OFUSG13325.1.p1, OFUSG13325.2.p1, OFUSG13325.3.p1	DROME15404
OG0007188	OFUSG16212.1.p1	DROME20960
OG0007189	OFUSG09971.1.p1, OFUSG09971.2.p1	DROME05467
OG0007190	OFUSG17858.1.p1	DROME16734
OG0007191	OFUSG13466.1.p1	DROME03633
OG0007192	OFUSG04047.1.p1	DROME21735
OG0007198	OFUSG07047.1.p1, OFUSG07870.1.p1	DROME19511, DROME19512
OG0007201	OFUSG17829.1.p1	DROME18595
OG0007213	OFUSG18498.1.p1	DROME01745, DROME01746
OG0007248	OFUSG05380.1.p1	DROME21365
OG0007251	OFUSG19641.1.p1	DROME21854
OG0007253	OFUSG20806.1.p1	DROME00305
OG0007254	OFUSG26478.1.p1	DROME17212, DROME17211
OG0007256	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1	DROME15121
OG0007258	OFUSG20033.1.p1	DROME03306
OG0007260	OFUSG11954.1.p1, OFUSG11954.2.p1	DROME22107
OG0007261	OFUSG13481.1.p1	DROME07070
OG0007264	OFUSG22910.1.p1	DROME04401
OG0007266	OFUSG18654.1.p1, OFUSG18654.2.p1	DROME03348
OG0007267	OFUSG17347.1.p1	DROME07785
OG0007269	OFUSG17107.1.p1, OFUSG16940.1.p1	DROME10599
OG0007271	OFUSG10232.1.p1	DROME10780, DROME10781
OG0007274	OFUSG19415.1.p1	DROME13219
OG0007275	OFUSG05642.1.p1	DROME08181
OG0007280	OFUSG21322.1.p1	DROME20512
OG0007281	OFUSG10005.1.p1	DROME11415, DROME11416
OG0007282	OFUSG14906.1.p1	DROME02027
OG0007288	OFUSG11110.1.p1	DROME07470
OG0007289	OFUSG26003.1.p1	DROME03667
OG0007291	OFUSG20575.1.p1	DROME13803
OG0007292	OFUSG09326.1.p1	DROME04984
OG0007296	OFUSG07471.1.p1	DROME06821
OG0007298	OFUSG02733.1.p1	DROME03253
OG0007299	OFUSG09792.1.p1	DROME20621
OG0007300	OFUSG15976.1.p1	DROME05437
OG0007301	OFUSG04824.1.p1	DROME00949
OG0007302	OFUSG02825.1.p1	DROME10695
OG0007303	OFUSG11757.1.p1	DROME16338
OG0007304	OFUSG04479.1.p1	DROME05565
OG0007305	OFUSG08566.1.p1	DROME06380
OG0007306	OFUSG00027.1.p1, OFUSG00027.2.p1	DROME09353
OG0007307	OFUSG15381.1.p1	DROME21844
OG0007309	OFUSG12546.1.p1, OFUSG12545.1.p1	DROME00052
OG0007312	OFUSG18290.1.p1	DROME15097
OG0007313	OFUSG08189.1.p1	DROME10641
OG0007316	OFUSG15327.1.p1	DROME03218
OG0007317	OFUSG23619.1.p1	DROME05767
OG0007319	OFUSG21180.1.p1	DROME02096
OG0007321	OFUSG11477.1.p1	DROME14886
OG0007322	OFUSG09904.1.p1	DROME01656
OG0007323	OFUSG09943.1.p1	DROME06979
OG0007325	OFUSG20353.1.p1	DROME00772
OG0007327	OFUSG13789.1.p1	DROME08891
OG0007329	OFUSG25701.1.p1	DROME03540
OG0007330	OFUSG03047.1.p1	DROME06616
OG0007331	OFUSG13160.1.p1	DROME00081
OG0007332	OFUSG03446.1.p1	DROME15822
OG0007333	OFUSG14787.1.p1	DROME16724
OG0007334	OFUSG04651.1.p1	DROME14550
OG0007335	OFUSG12346.1.p1	DROME20744
OG0007336	OFUSG01140.1.p1	DROME19792
OG0007339	OFUSG16021.1.p1	DROME15967
OG0007340	OFUSG07490.1.p1, OFUSG07490.2.p1	DROME01190
OG0007341	OFUSG08079.1.p1	DROME11695
OG0007342	OFUSG21114.1.p1	DROME20920, DROME20921
OG0007343	OFUSG23516.1.p1	DROME05240
OG0007344	OFUSG11551.1.p1	DROME20098
OG0007345	OFUSG10938.1.p1	DROME03586
OG0007347	OFUSG12292.1.p1	DROME13215
OG0007349	OFUSG23871.1.p1	DROME04078
OG0007351	OFUSG23667.1.p1	DROME10598
OG0007352	OFUSG15050.1.p1, OFUSG15050.2.p1	DROME21703
OG0007354	OFUSG17364.1.p1	DROME05477, DROME05476
OG0007355	OFUSG14831.1.p1	DROME17231
OG0007356	OFUSG25027.1.p1	DROME08592
OG0007357	OFUSG12168.1.p1	DROME00169
OG0007358	OFUSG09680.1.p1	DROME20269, DROME20268
OG0007359	OFUSG05437.1.p1	DROME19146
OG0007360	OFUSG25473.1.p1	DROME19459
OG0007361	OFUSG09488.1.p1	DROME13934
OG0007363	OFUSG02740.1.p1	DROME13676
OG0007364	OFUSG01952.1.p1	DROME21809
OG0007365	OFUSG13323.1.p1	DROME04793
OG0007366	OFUSG08778.1.p1	DROME08151
OG0007367	OFUSG17700.1.p1	DROME04903
OG0007368	OFUSG07565.1.p1	DROME12399
OG0007370	OFUSG23988.1.p1	DROME03968
OG0007371	OFUSG05965.1.p1	DROME02186
OG0007374	OFUSG19004.1.p1	DROME19817, DROME06981, DROME06980
OG0007375	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1	DROME20148
OG0007377	OFUSG25397.1.p1	DROME11841
OG0007378	OFUSG24752.1.p1	DROME12005
OG0007379	OFUSG25215.1.p1	DROME14877
OG0007382	OFUSG12635.1.p1	DROME00478
OG0007383	OFUSG00895.2.p1, OFUSG00895.1.p1	DROME15992, DROME15994, DROME15993
OG0007385	OFUSG26112.1.p1	DROME05965
OG0007386	OFUSG21256.1.p1	DROME08936
OG0007387	OFUSG08047.1.p1, OFUSG08047.2.p1	DROME11857
OG0007388	OFUSG17284.1.p1	DROME07430
OG0007389	OFUSG07228.1.p1	DROME20485
OG0007391	OFUSG15504.1.p1	DROME08685, DROME08686
OG0007393	OFUSG12565.1.p1	DROME14294
OG0007394	OFUSG13494.1.p1	DROME19789
OG0007395	OFUSG10757.1.p1	DROME15690
OG0007396	OFUSG22886.1.p1	DROME11407
OG0007397	OFUSG13056.1.p1	DROME14953
OG0007399	OFUSG01818.1.p1	DROME04756
OG0007400	OFUSG14809.1.p1	DROME05763
OG0007401	OFUSG10106.1.p1	DROME20204
OG0007403	OFUSG19277.1.p1	DROME05771
OG0007405	OFUSG22414.1.p1	DROME10897, DROME10896
OG0007407	OFUSG18627.1.p1	DROME09567
OG0007408	OFUSG16878.1.p1	DROME15350, DROME15352
OG0007409	OFUSG16872.1.p1	DROME12956
OG0007411	OFUSG04653.1.p1	DROME09875
OG0007412	OFUSG01834.1.p1	DROME16298
OG0007413	OFUSG16703.1.p1	DROME04023
OG0007414	OFUSG17401.1.p1	DROME09035, DROME09036
OG0007416	OFUSG03058.1.p1	DROME19013, DROME13286
OG0007417	OFUSG22448.1.p1	DROME06465
OG0007418	OFUSG15358.1.p1	DROME19454, DROME19453
OG0007419	OFUSG18337.1.p1	DROME15814
OG0007421	OFUSG07551.1.p1	DROME18796
OG0007423	OFUSG10921.1.p1	DROME21225
OG0007424	OFUSG18027.1.p1, OFUSG18027.2.p1	DROME15021
OG0007425	OFUSG05643.1.p1	DROME18621
OG0007427	OFUSG11080.2.p1, OFUSG11080.1.p1	DROME13387
OG0007431	OFUSG17080.1.p1	DROME18094
OG0007432	OFUSG12825.1.p1	DROME11099
OG0007433	OFUSG00326.1.p1	DROME15002, DROME15003
OG0007438	OFUSG03119.1.p1	DROME05724
OG0007439	OFUSG12912.1.p1	DROME11359
OG0007442	OFUSG26591.1.p1	DROME17214
OG0007445	OFUSG00336.1.p1	DROME12184, DROME12185
OG0007446	OFUSG15616.1.p1	DROME18838
OG0007451	OFUSG04847.1.p1	DROME01044
OG0007452	OFUSG02426.2.p1, OFUSG02426.1.p1	DROME05562
OG0007453	OFUSG05211.1.p1	DROME08632, DROME08631
OG0007454	OFUSG11207.1.p1	DROME01936
OG0007455	OFUSG01636.1.p1	DROME05407
OG0007456	OFUSG13703.1.p1	DROME08553
OG0007457	OFUSG09458.1.p1	DROME09037
OG0007458	OFUSG12861.1.p1	DROME06115
OG0007459	OFUSG11762.1.p1	DROME15675
OG0007460	OFUSG12178.1.p1	DROME11931
OG0007461	OFUSG12051.1.p1	DROME04326
OG0007462	OFUSG24240.1.p1	DROME09094
OG0007463	OFUSG07010.1.p1	DROME11508
OG0007472	OFUSG09263.1.p1	DROME12085
OG0007476	OFUSG13432.1.p1	DROME01998
OG0007477	OFUSG07040.1.p1	DROME18579
OG0007478	OFUSG13230.1.p1	DROME11578
OG0007480	OFUSG19354.1.p1	DROME01310
OG0007481	OFUSG22427.1.p1	DROME06787
OG0007482	OFUSG17340.1.p1	DROME19386
OG0007483	OFUSG23534.1.p1	DROME16379
OG0007484	OFUSG11388.1.p1	DROME13008
OG0007488	OFUSG07538.1.p1	DROME15720
OG0007490	OFUSG16873.1.p1	DROME19319, DROME05428
OG0007492	OFUSG25059.1.p1	DROME03070
OG0007493	OFUSG06845.1.p1	DROME06082
OG0007495	OFUSG04434.1.p1	DROME21169
OG0007496	OFUSG16736.1.p1	DROME02361
OG0007498	OFUSG17266.1.p1	DROME07302
OG0007499	OFUSG11843.1.p1	DROME15554
OG0007501	OFUSG00839.1.p1	DROME05481
OG0007503	OFUSG14763.1.p1	DROME05006
OG0007504	OFUSG11026.1.p1	DROME09511
OG0007507	OFUSG11287.1.p1	DROME07477, DROME07281
OG0007508	OFUSG26113.1.p1	DROME11676, DROME11677
OG0007509	OFUSG13309.1.p1	DROME00425, DROME08833
OG0007510	OFUSG13168.1.p1	DROME16224
OG0007515	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1	DROME00112
OG0007517	OFUSG08057.1.p1	DROME17380, DROME17379
OG0007518	OFUSG06829.1.p1	DROME00450
OG0007519	OFUSG20874.1.p1	DROME11576
OG0007525	OFUSG21392.1.p1	DROME18795
OG0007527	OFUSG05917.1.p1	DROME11575
OG0007533	OFUSG05889.1.p1, OFUSG05889.2.p1	DROME10145
OG0007550	OFUSG04956.1.p1	DROME03286
OG0007586	OFUSG06940.1.p1	DROME07523
OG0007589	OFUSG03464.1.p1	DROME13237
OG0007591	OFUSG04404.1.p1	DROME03303
OG0007592	OFUSG04264.2.p1, OFUSG04264.1.p1	DROME04907
OG0007594	OFUSG09058.1.p1	DROME21320
OG0007597	OFUSG07837.1.p1	DROME11734
OG0007598	OFUSG02705.2.p1, OFUSG02705.1.p1	DROME18070
OG0007610	OFUSG18726.1.p1	DROME11054, DROME13702
OG0007613	OFUSG13039.1.p1	DROME00786
OG0007615	OFUSG06032.1.p1	DROME16992
OG0007619	OFUSG23637.1.p1	DROME13917
OG0007621	OFUSG23418.1.p1	DROME07475
OG0007624	OFUSG00912.1.p1	DROME22076
OG0007626	OFUSG24926.1.p1	DROME17034
OG0007629	OFUSG08807.1.p1	DROME17004
OG0007630	OFUSG24713.1.p1	DROME01630
OG0007633	OFUSG17043.1.p1	DROME21858
OG0007634	OFUSG18364.1.p1	DROME03086
OG0007642	OFUSG17690.1.p1	DROME19922, DROME10802
OG0007645	OFUSG09967.1.p1	DROME19485
OG0007646	OFUSG02602.2.p1, OFUSG02602.1.p1	DROME01727
OG0007647	OFUSG12352.1.p1	DROME12776, DROME12777
OG0007648	OFUSG23402.1.p1	DROME10644
OG0007649	OFUSG11208.1.p1	DROME07677
OG0007650	OFUSG08401.1.p1	DROME06961
OG0007651	OFUSG08114.1.p1, OFUSG03816.1.p1	DROME09521
OG0007656	OFUSG06312.1.p1	DROME19669
OG0007657	OFUSG00269.1.p1	DROME21498
OG0007660	OFUSG08033.1.p1	DROME02310, DROME02307
OG0007663	OFUSG08187.1.p1	DROME19396
OG0007664	OFUSG18907.1.p1	DROME16279
OG0007666	OFUSG18592.1.p1	DROME13925
OG0007667	OFUSG12265.1.p1	DROME01143
OG0007668	OFUSG15536.1.p1	DROME16715, DROME16716, DROME16714
OG0007671	OFUSG16155.1.p1	DROME08426, DROME08427
OG0007673	OFUSG12933.1.p1	DROME03587
OG0007676	OFUSG07077.2.p1, OFUSG07077.1.p1	DROME19677
OG0007677	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1	DROME12187
OG0007680	OFUSG13025.1.p1	DROME12223, DROME20813
OG0007685	OFUSG11339.1.p1	DROME08699
OG0007686	OFUSG05228.1.p1	DROME05296
OG0007690	OFUSG05888.1.p1	DROME19805
OG0007691	OFUSG17394.1.p1	DROME05660
OG0007695	OFUSG23690.1.p1	DROME08604
OG0007696	OFUSG05710.1.p1	DROME07818, DROME07817
OG0007698	OFUSG13946.1.p1	DROME06524
OG0007701	OFUSG22537.1.p1	DROME20491
OG0007702	OFUSG07854.1.p1	DROME04524
OG0007703	OFUSG10399.1.p1	DROME09613
OG0007706	OFUSG11056.1.p1	DROME15325
OG0007708	OFUSG16188.2.p1, OFUSG16188.1.p1	DROME19898
