Orthogroup	OWEFU	HUMAN
OG0007743	OFUSG24314.1.p1	HUMAN09883, HUMAN06357
OG0007744	OFUSG07022.1.p1	HUMAN26813, HUMAN26814
OG0007745	OFUSG24033.1.p1	HUMAN11543, HUMAN11542
OG0007746	OFUSG25087.2.p1, OFUSG25087.1.p1	HUMAN25134
OG0007747	OFUSG13194.2.p1, OFUSG13194.1.p1	HUMAN01081
OG0007749	OFUSG06926.1.p1	HUMAN26822
OG0007750	OFUSG13242.1.p1	HUMAN14835, HUMAN14833
OG0007751	OFUSG19113.1.p1	HUMAN17117, HUMAN17120
OG0007752	OFUSG14080.1.p1	HUMAN05362
OG0007753	OFUSG14260.1.p1, OFUSG14259.1.p1	HUMAN23321
OG0007754	OFUSG23541.2.p2, OFUSG23541.1.p1	HUMAN21523
OG0007755	OFUSG07853.1.p1, OFUSG07853.2.p1	HUMAN02406
OG0007757	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1	HUMAN01101
OG0007759	OFUSG09907.1.p1	HUMAN01276
OG0007760	OFUSG13141.1.p1	HUMAN19195
OG0007761	OFUSG23226.1.p1	HUMAN00323
OG0007763	OFUSG13188.1.p1	HUMAN01210
OG0007765	OFUSG04752.1.p1, OFUSG04752.2.p1	HUMAN26181, HUMAN26182
OG0007766	OFUSG10019.2.p1, OFUSG10019.1.p1	HUMAN10522
OG0007768	OFUSG23414.1.p1	HUMAN11819, HUMAN11818
OG0007769	OFUSG10116.1.p1	HUMAN10250
OG0007770	OFUSG15214.1.p1	HUMAN07203, HUMAN07205
OG0007771	OFUSG19373.1.p1	HUMAN06957
OG0007772	OFUSG14806.1.p1	HUMAN21301
OG0007773	OFUSG05099.1.p1	HUMAN22030
OG0007774	OFUSG16284.1.p1	HUMAN17885, HUMAN17884
OG0007775	OFUSG15554.1.p1	HUMAN13077
OG0007776	OFUSG19566.2.p1, OFUSG19566.1.p1	HUMAN13908, HUMAN13907, HUMAN13906
OG0007779	OFUSG16301.1.p1	HUMAN18212
OG0007780	OFUSG11825.1.p1	HUMAN08419, HUMAN08418
OG0007781	OFUSG12252.1.p1	HUMAN02870
OG0007782	OFUSG18608.1.p1	HUMAN10939
OG0007783	OFUSG18356.1.p1	HUMAN10560
OG0007784	OFUSG04138.1.p1	HUMAN12802
OG0007786	OFUSG12053.1.p1	HUMAN18705
OG0007788	OFUSG15334.1.p1	HUMAN10906, HUMAN10907
OG0007789	OFUSG15126.1.p1	HUMAN10825, HUMAN10824
OG0007790	OFUSG10920.1.p1	HUMAN25976
OG0007791	OFUSG13381.1.p1	HUMAN00111
OG0007793	OFUSG17651.1.p1	HUMAN01142
OG0007794	OFUSG22344.1.p1	HUMAN07379, HUMAN07378
OG0007796	OFUSG08457.1.p1	HUMAN01833
OG0007797	OFUSG15128.1.p1	HUMAN10834
OG0007798	OFUSG09670.1.p1	HUMAN23022
OG0007799	OFUSG23487.1.p1	HUMAN26285
OG0007800	OFUSG02294.2.p1, OFUSG02294.1.p1	HUMAN05271, HUMAN05270
OG0007801	OFUSG10903.1.p1	HUMAN12139, HUMAN12140, HUMAN12141
OG0007802	OFUSG19089.1.p1	HUMAN16301
OG0007803	OFUSG11295.1.p1	HUMAN17024
OG0007804	OFUSG26380.1.p1	HUMAN27359
OG0007805	OFUSG10526.1.p1	HUMAN05569
OG0007806	OFUSG26321.1.p1	HUMAN28143, HUMAN18582
OG0007807	OFUSG21236.2.p1, OFUSG21236.1.p1	HUMAN03444
OG0007808	OFUSG05690.1.p1	HUMAN20964
OG0007809	OFUSG00154.1.p1	HUMAN01412
OG0007810	OFUSG18852.1.p1	HUMAN20972
OG0007811	OFUSG20077.1.p1	HUMAN21891
OG0007812	OFUSG21342.1.p1	HUMAN23209
OG0007813	OFUSG25358.1.p1	HUMAN02512
OG0007814	OFUSG10053.1.p1	HUMAN03364
OG0007815	OFUSG17142.1.p1	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938
OG0007816	OFUSG17687.1.p1	HUMAN00100, HUMAN00099
OG0007820	OFUSG15238.1.p1	HUMAN11761
OG0007823	OFUSG18984.1.p1	HUMAN03449
OG0007824	OFUSG13800.1.p1	HUMAN05341
OG0007825	OFUSG04410.1.p1	HUMAN14274
OG0007826	OFUSG22681.1.p1	HUMAN07299
OG0007829	OFUSG21398.1.p1	HUMAN11339
OG0007830	OFUSG03916.1.p1	HUMAN01001
OG0007831	OFUSG19212.1.p1	HUMAN27771
OG0007832	OFUSG12592.1.p1	HUMAN08812
OG0007833	OFUSG22278.2.p1, OFUSG22278.1.p1	HUMAN19927, HUMAN19926
OG0007834	OFUSG05546.1.p1	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232
OG0007835	OFUSG17500.1.p1	HUMAN23278
OG0007836	OFUSG17797.1.p1	HUMAN30213
OG0007837	OFUSG02641.1.p1, OFUSG02641.2.p1	HUMAN29610
OG0007838	OFUSG23633.1.p1	HUMAN19928
OG0007840	OFUSG12949.1.p1	HUMAN27820
OG0007841	OFUSG18201.1.p1	HUMAN03161
OG0007842	OFUSG20821.1.p1	HUMAN02588, HUMAN02589
OG0007843	OFUSG02689.1.p1	HUMAN23053, HUMAN24119
OG0007845	OFUSG11939.1.p1	HUMAN11436, HUMAN11435
OG0007847	OFUSG07414.1.p1	HUMAN28900, HUMAN28899
OG0007848	OFUSG00458.1.p1	HUMAN19483
OG0007849	OFUSG25057.1.p1, OFUSG25057.2.p1	HUMAN08686
OG0007854	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1	HUMAN25144, HUMAN25143
OG0007857	OFUSG02437.1.p1, OFUSG02437.2.p1, OFUSG02437.3.p1	HUMAN22885, HUMAN24371
OG0007858	OFUSG19527.1.p1	HUMAN27701
OG0007859	OFUSG16552.1.p1	HUMAN17826
OG0007866	OFUSG18566.2.p1, OFUSG18566.1.p1	HUMAN13545, HUMAN13544
OG0007907	OFUSG24344.1.p1	HUMAN18079, HUMAN18078
OG0007908	OFUSG23097.1.p1	HUMAN27841
OG0007911	OFUSG10845.1.p1	HUMAN16282, HUMAN16283
OG0007913	OFUSG08874.1.p1	HUMAN09685
OG0007915	OFUSG13452.1.p1	HUMAN16719, HUMAN16718
OG0007916	OFUSG01725.1.p1	HUMAN17441
OG0007920	OFUSG09330.1.p1	HUMAN04967
OG0007922	OFUSG22070.1.p1	HUMAN15444, HUMAN15445
OG0007924	OFUSG03613.1.p1	HUMAN16777
OG0007925	OFUSG06688.1.p1	HUMAN18631, HUMAN18632
OG0007926	OFUSG09991.1.p1	HUMAN09355, HUMAN09356
OG0007927	OFUSG06063.1.p1	HUMAN26473
OG0007929	OFUSG22970.1.p1	HUMAN14120
OG0007930	OFUSG20599.1.p1	HUMAN19209
OG0007931	OFUSG02704.1.p1	HUMAN05429, HUMAN22978
OG0007932	OFUSG12916.1.p1	HUMAN24557
OG0007933	OFUSG00544.1.p1	HUMAN17540, HUMAN20405
OG0007934	OFUSG17387.1.p1	HUMAN21422
OG0007935	OFUSG01074.1.p1	HUMAN25433
OG0007936	OFUSG21009.1.p1	HUMAN25542, HUMAN25541
OG0007937	OFUSG11802.1.p1	HUMAN02729
OG0007938	OFUSG05621.1.p1	HUMAN06734
OG0007939	OFUSG06120.2.p1, OFUSG06120.1.p1	HUMAN02969
OG0007941	OFUSG13492.1.p1	HUMAN10745
OG0007943	OFUSG00522.1.p1	HUMAN05448
OG0007944	OFUSG03153.1.p1	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560
OG0007945	OFUSG25427.1.p1	HUMAN11683, HUMAN11682
OG0007946	OFUSG08410.1.p1	HUMAN01410
OG0007948	OFUSG22612.1.p1	HUMAN11837
OG0007949	OFUSG20947.1.p1	HUMAN13796, HUMAN13795
OG0007951	OFUSG05438.1.p1	HUMAN19098
OG0007952	OFUSG15821.1.p1	HUMAN21513
OG0007953	OFUSG02876.1.p1	HUMAN29593
OG0007954	OFUSG00841.2.p1, OFUSG00841.1.p1	HUMAN25141, HUMAN25140
OG0007955	OFUSG11680.1.p1	HUMAN08358, HUMAN08359
OG0007956	OFUSG09627.1.p1	HUMAN23725
OG0007957	OFUSG17042.1.p1	HUMAN12395
OG0007958	OFUSG17138.1.p1	HUMAN10130
OG0007959	OFUSG17298.1.p1	HUMAN00914
OG0007960	OFUSG00808.1.p1	HUMAN18089, HUMAN18088
OG0007962	OFUSG02608.1.p1	HUMAN23916
OG0007963	OFUSG16928.1.p1	HUMAN00077
OG0007964	OFUSG10554.1.p1	HUMAN26269
OG0007965	OFUSG07497.1.p1	HUMAN10628
OG0007966	OFUSG04273.1.p1	HUMAN23684
OG0007968	OFUSG07892.1.p1	HUMAN03235
OG0007969	OFUSG21474.1.p1	HUMAN11764
OG0007970	OFUSG23680.1.p1	HUMAN11987, HUMAN11988
OG0007971	OFUSG13159.1.p1	HUMAN20515
OG0007972	OFUSG05104.1.p1	HUMAN08234, HUMAN08235
OG0007973	OFUSG18662.1.p1	HUMAN18842, HUMAN18843
OG0007974	OFUSG24934.1.p1	HUMAN21538
OG0007975	OFUSG26469.1.p1	HUMAN00101
OG0007976	OFUSG11047.1.p1	HUMAN10652
OG0007977	OFUSG10084.1.p1	HUMAN10711
OG0007978	OFUSG23595.1.p1	HUMAN26591, HUMAN26590
OG0007979	OFUSG02899.1.p1	HUMAN28431
OG0007980	OFUSG11702.1.p1	HUMAN25126
OG0007981	OFUSG25033.1.p1	HUMAN08911, HUMAN08912
OG0007982	OFUSG13066.1.p1, OFUSG13066.3.p1, OFUSG13066.2.p1	HUMAN24581
OG0007983	OFUSG12564.1.p1	HUMAN02648, HUMAN02647, HUMAN02649
OG0007984	OFUSG09870.1.p1	HUMAN11790
OG0007985	OFUSG16831.1.p1	HUMAN22845
OG0007986	OFUSG09300.1.p1	HUMAN23732
OG0007988	OFUSG05086.1.p1	HUMAN08136
OG0007990	OFUSG20268.1.p1	HUMAN28217, HUMAN28218, HUMAN28216
OG0007991	OFUSG11336.1.p1	HUMAN09310
OG0007992	OFUSG08507.1.p1, OFUSG08507.3.p1, OFUSG08507.2.p1	HUMAN15218
OG0007993	OFUSG12464.1.p1	HUMAN02476
OG0007994	OFUSG00061.1.p1	HUMAN25068
OG0007995	OFUSG06540.1.p1	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640
OG0007996	OFUSG25545.1.p1	HUMAN05904
OG0007997	OFUSG14866.1.p1	HUMAN25806
OG0007998	OFUSG04732.1.p1	HUMAN27286
OG0007999	OFUSG16655.1.p1	HUMAN13157
OG0008000	OFUSG17338.1.p1	HUMAN16710
OG0008001	OFUSG10860.1.p1	HUMAN17244, HUMAN17245, HUMAN17243
OG0008002	OFUSG21031.1.p1	HUMAN24480
OG0008003	OFUSG16902.1.p1	HUMAN11963
OG0008004	OFUSG04859.1.p1	HUMAN07936
OG0008006	OFUSG13906.1.p1	HUMAN30122
OG0008007	OFUSG12740.2.p1, OFUSG12740.1.p1	HUMAN28574, HUMAN28573
OG0008008	OFUSG08327.1.p1	HUMAN25914
OG0008009	OFUSG03862.1.p1	HUMAN01656
OG0008011	OFUSG11017.1.p1	HUMAN20883
OG0008012	OFUSG06735.1.p1	HUMAN12766
OG0008013	OFUSG24335.1.p1	HUMAN02948, HUMAN02949, HUMAN02950
OG0008016	OFUSG08993.1.p1	HUMAN17122
OG0008017	OFUSG10257.1.p1	HUMAN29822
OG0008018	OFUSG05742.1.p1	HUMAN03518
OG0008019	OFUSG21945.1.p1	HUMAN26686
OG0008020	OFUSG25021.1.p1	HUMAN25874
OG0008023	OFUSG12743.1.p1	HUMAN00347
OG0008025	OFUSG08950.1.p1	HUMAN25944
OG0008026	OFUSG12827.2.p1, OFUSG12827.1.p1	HUMAN07017
OG0008027	OFUSG11871.1.p1	HUMAN09297, HUMAN09295
OG0008028	OFUSG15376.1.p1	HUMAN13789, HUMAN13788
OG0008029	OFUSG23880.1.p1	HUMAN26373
OG0008030	OFUSG14835.1.p1	HUMAN20023
OG0008031	OFUSG02167.1.p1	HUMAN10154
OG0008033	OFUSG06086.1.p1	HUMAN17141, HUMAN17142
OG0008035	OFUSG10392.1.p1	HUMAN00302, HUMAN04540, HUMAN02066
OG0008036	OFUSG10797.1.p1	HUMAN25880
OG0008037	OFUSG09719.1.p1	HUMAN09652
OG0008038	OFUSG19938.1.p1	HUMAN21043
OG0008039	OFUSG24199.1.p1	HUMAN19944
OG0008040	OFUSG00411.1.p1	HUMAN25453, HUMAN25452
OG0008041	OFUSG18812.1.p1	HUMAN27061
OG0008043	OFUSG03226.1.p1	HUMAN09312
OG0008044	OFUSG20351.1.p1	HUMAN11521
OG0008046	OFUSG20235.1.p1	HUMAN28416, HUMAN28418
OG0008047	OFUSG23641.1.p1	HUMAN02867, HUMAN02866
OG0008048	OFUSG04949.1.p1	HUMAN28014, HUMAN28015
OG0008049	OFUSG24140.1.p1	HUMAN26750
OG0008051	OFUSG17855.1.p1	HUMAN10716
OG0008052	OFUSG21851.1.p1	HUMAN09315, HUMAN09316
OG0008053	OFUSG07380.1.p1	HUMAN26036
OG0008054	OFUSG15807.1.p1	HUMAN20568
OG0008055	OFUSG18746.1.p1	HUMAN06710
OG0008056	OFUSG12830.1.p1	HUMAN29996
OG0008057	OFUSG16700.1.p1	HUMAN19652, HUMAN19653
OG0008058	OFUSG09245.1.p1	HUMAN15328, HUMAN15329, HUMAN15330
OG0008059	OFUSG15154.1.p1	HUMAN00551, HUMAN00552
OG0008060	OFUSG00466.1.p1	HUMAN01458
OG0008061	OFUSG20983.1.p1	HUMAN27886
OG0008062	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1	HUMAN09476
OG0008063	OFUSG08002.1.p1	HUMAN15954, HUMAN02382
OG0008064	OFUSG05201.1.p1	HUMAN26176
OG0008065	OFUSG07149.1.p1	HUMAN20388
OG0008066	OFUSG09507.1.p1	HUMAN09760
OG0008067	OFUSG23698.1.p1	HUMAN25616
OG0008068	OFUSG03211.1.p1	HUMAN23056, HUMAN24120
OG0008069	OFUSG21110.1.p1	HUMAN14189
OG0008070	OFUSG13602.1.p1	HUMAN13658, HUMAN13659, HUMAN13660
OG0008071	OFUSG23439.1.p1	HUMAN01032
OG0008073	OFUSG07310.1.p1	HUMAN29336, HUMAN29335
OG0008074	OFUSG23885.1.p1	HUMAN12463
OG0008075	OFUSG03661.1.p1	HUMAN29868
OG0008076	OFUSG16290.1.p1	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290
OG0008077	OFUSG12356.1.p1	HUMAN26662, HUMAN26661
OG0008078	OFUSG25752.1.p1, OFUSG25032.1.p1, OFUSG25032.2.p1	HUMAN06472
OG0008079	OFUSG21485.1.p1	HUMAN27934
OG0008080	OFUSG00053.1.p1	HUMAN04666
OG0008081	OFUSG20771.1.p1	HUMAN20765
OG0008083	OFUSG17972.1.p1	HUMAN08783
OG0008084	OFUSG12398.1.p1	HUMAN09222
OG0008085	OFUSG06913.1.p1	HUMAN02875
OG0008087	OFUSG26337.1.p1	HUMAN18084
OG0008088	OFUSG11489.1.p1	HUMAN08520, HUMAN08522, HUMAN08521
OG0008089	OFUSG18780.1.p1	HUMAN26782
OG0008090	OFUSG19720.1.p1, OFUSG09467.1.p1, OFUSG09467.2.p1	HUMAN02903, HUMAN02904
OG0008091	OFUSG24010.1.p1	HUMAN07361, HUMAN07360
OG0008092	OFUSG07718.1.p1	HUMAN04427
OG0008093	OFUSG10745.1.p1, OFUSG06672.1.p1	HUMAN27677
OG0008094	OFUSG05483.1.p1	HUMAN11989
OG0008098	OFUSG25108.1.p1	HUMAN17004, HUMAN17003
OG0008099	OFUSG17705.2.p1, OFUSG17705.1.p1	HUMAN10505, HUMAN10506
OG0008100	OFUSG01562.1.p1	HUMAN00523
OG0008102	OFUSG06272.1.p1	HUMAN29480
OG0008103	OFUSG12555.1.p1	HUMAN04801, HUMAN04800
OG0008104	OFUSG19032.1.p1	HUMAN03550, HUMAN03549, HUMAN03551
OG0008105	OFUSG12576.1.p1	HUMAN16819
OG0008107	OFUSG04089.1.p1	HUMAN23200, HUMAN23199
OG0008108	OFUSG04761.1.p1	HUMAN11110
OG0008109	OFUSG15368.1.p1	HUMAN11770, HUMAN11769, HUMAN11771
OG0008111	OFUSG09040.1.p1	HUMAN09690
OG0008112	OFUSG11684.1.p1	HUMAN08268, HUMAN08270, HUMAN08269
OG0008113	OFUSG04242.1.p1	HUMAN14020
OG0008115	OFUSG11236.1.p1	HUMAN08321
OG0008117	OFUSG07978.1.p1	HUMAN01737
OG0008119	OFUSG22463.1.p1	HUMAN26741
OG0008120	OFUSG00079.1.p1	HUMAN00765
OG0008123	OFUSG11243.1.p1	HUMAN04954
OG0008124	OFUSG07399.1.p1, OFUSG07398.1.p1, OFUSG25118.1.p1, OFUSG22332.1.p1, OFUSG07400.1.p1, OFUSG01212.1.p1, OFUSG01214.1.p1, OFUSG19851.1.p1, OFUSG07402.1.p1	HUMAN06531
OG0008125	OFUSG16587.1.p1	HUMAN24198, HUMAN24197
OG0008126	OFUSG09108.1.p1	HUMAN01802
OG0008136	OFUSG19526.1.p1	HUMAN19121
OG0008143	OFUSG02811.1.p1	HUMAN23788, HUMAN23787
OG0008149	OFUSG17501.1.p1	HUMAN19295, HUMAN00607
OG0008156	OFUSG19046.1.p1	HUMAN18652
OG0008199	OFUSG02684.1.p1	HUMAN23058, HUMAN23057
OG0008201	OFUSG06477.1.p1	HUMAN21455
OG0008202	OFUSG01243.1.p1	HUMAN02093
OG0008203	OFUSG18312.1.p1	HUMAN23819
OG0008204	OFUSG22975.1.p1	HUMAN11260
OG0008205	OFUSG07068.1.p1	HUMAN29340
OG0008206	OFUSG08205.1.p1	HUMAN02339
OG0008211	OFUSG08466.2.p1, OFUSG08466.1.p1	HUMAN28680, HUMAN28681
OG0008212	OFUSG12733.1.p1	HUMAN12505
OG0008213	OFUSG01815.1.p1	HUMAN21183, HUMAN21184
OG0008214	OFUSG12655.1.p1	HUMAN26684
OG0008216	OFUSG12125.1.p1	HUMAN08718
OG0008217	OFUSG10908.1.p1	HUMAN20199
OG0008218	OFUSG10017.1.p1	HUMAN12038
OG0008219	OFUSG10555.1.p1	HUMAN27873
OG0008220	OFUSG11032.1.p1	HUMAN30201
OG0008221	OFUSG22813.1.p1	HUMAN11125
OG0008222	OFUSG19358.1.p1	HUMAN17180
OG0008223	OFUSG14008.1.p1, OFUSG02822.1.p1	HUMAN30263
OG0008224	OFUSG20468.1.p1	HUMAN11586
OG0008225	OFUSG03680.1.p1	HUMAN24187
OG0008227	OFUSG08560.1.p1	HUMAN28826
OG0008228	OFUSG06885.1.p1	HUMAN21146
OG0008230	OFUSG22790.1.p1	HUMAN08125
OG0008231	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1	HUMAN03677
OG0008232	OFUSG01401.1.p1	HUMAN11841
OG0008234	OFUSG10395.1.p1	HUMAN13620, HUMAN13618, HUMAN13619
OG0008235	OFUSG23626.1.p1	HUMAN00821
OG0008237	OFUSG04433.1.p1	HUMAN23647
OG0008238	OFUSG04754.1.p1	HUMAN16279
OG0008239	OFUSG10345.1.p1	HUMAN03298, HUMAN03297
OG0008240	OFUSG17137.1.p1	HUMAN10132, HUMAN10131
OG0008242	OFUSG02209.1.p1	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160
OG0008243	OFUSG01081.1.p1	HUMAN25428
OG0008244	OFUSG17823.1.p1	HUMAN10161
OG0008245	OFUSG14937.1.p1	HUMAN29072
OG0008246	OFUSG24570.1.p1	HUMAN06614
OG0008247	OFUSG24142.1.p1, OFUSG24142.2.p1	HUMAN03620
OG0008249	OFUSG13252.1.p1	HUMAN14662
OG0008250	OFUSG08787.1.p1	HUMAN14966
OG0008251	OFUSG04432.1.p1	HUMAN23749
OG0008252	OFUSG09419.1.p1, OFUSG09417.1.p1	HUMAN23703
OG0008253	OFUSG18707.1.p1	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271
OG0008254	OFUSG09022.1.p1	HUMAN01824
OG0008256	OFUSG06863.1.p1	HUMAN16605, HUMAN16606
OG0008258	OFUSG16139.1.p1	HUMAN02572
OG0008259	OFUSG21447.1.p1	HUMAN16698, HUMAN16697
OG0008260	OFUSG04814.1.p1	HUMAN28949
OG0008261	OFUSG02443.1.p1	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257
OG0008262	OFUSG08348.1.p1	HUMAN29219
OG0008263	OFUSG11752.1.p1	HUMAN04927
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	HUMAN23694
OG0008265	OFUSG18771.1.p1	HUMAN30496, HUMAN30495
OG0008266	OFUSG04753.1.p1	HUMAN09367
OG0008267	OFUSG05618.1.p1	HUMAN06220, HUMAN06219
OG0008268	OFUSG12661.1.p1	HUMAN29112
OG0008269	OFUSG23254.1.p1	HUMAN21396
OG0008270	OFUSG20693.1.p1	HUMAN00750
OG0008271	OFUSG06332.1.p1	HUMAN14372
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	HUMAN04358
OG0008273	OFUSG16901.1.p2	HUMAN11962, HUMAN11961
OG0008274	OFUSG05460.1.p1	HUMAN21051
OG0008275	OFUSG00447.1.p1	HUMAN25394
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	HUMAN04134
OG0008278	OFUSG15033.1.p1	HUMAN07236
OG0008280	OFUSG14322.2.p1, OFUSG14322.1.p1	HUMAN22014
OG0008281	OFUSG11718.1.p1	HUMAN04744
OG0008282	OFUSG23558.1.p1	HUMAN00895
OG0008283	OFUSG22210.1.p1	HUMAN07219
OG0008286	OFUSG04755.1.p1	HUMAN18868
OG0008288	OFUSG16930.1.p1	HUMAN00419
OG0008289	OFUSG09255.1.p1	HUMAN29098
OG0008290	OFUSG00598.1.p1	HUMAN04144, HUMAN04143
OG0008291	OFUSG10968.1.p1	HUMAN12015
OG0008292	OFUSG09803.1.p1	HUMAN09845
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	HUMAN09963, HUMAN09960, HUMAN09962, HUMAN09964, HUMAN09961
OG0008294	OFUSG06865.1.p1	HUMAN17187
OG0008297	OFUSG15155.1.p1	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988
OG0008298	OFUSG23318.1.p1	HUMAN00245, HUMAN00244
OG0008299	OFUSG12957.1.p1, OFUSG12957.2.p1	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	HUMAN28700
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	HUMAN03697
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	HUMAN08938
OG0008304	OFUSG13858.1.p1	HUMAN07647, HUMAN07648
OG0008305	OFUSG04370.1.p1	HUMAN18436
OG0008307	OFUSG22258.1.p1	HUMAN06155
OG0008308	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1	HUMAN21349
OG0008312	OFUSG10887.1.p1	HUMAN13487
OG0008313	OFUSG17817.1.p1	HUMAN13284, HUMAN13283, HUMAN13285
OG0008314	OFUSG03887.1.p1	HUMAN17568, HUMAN17569, HUMAN17566
OG0008315	OFUSG22162.1.p1	HUMAN10956, HUMAN10955
OG0008316	OFUSG16757.1.p1	HUMAN17759, HUMAN17760
OG0008317	OFUSG24646.1.p1	HUMAN29465
OG0008318	OFUSG07330.1.p1	HUMAN08273
OG0008319	OFUSG12779.1.p1	HUMAN00373
OG0008320	OFUSG19134.1.p1	HUMAN24159
OG0008323	OFUSG01139.1.p1	HUMAN28595
OG0008324	OFUSG14931.1.p1	HUMAN26458
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	HUMAN11481, HUMAN11480
OG0008327	OFUSG25114.1.p1	HUMAN26707
OG0008328	OFUSG03005.1.p1	HUMAN22301
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	HUMAN02484
OG0008333	OFUSG13105.1.p1	HUMAN21893
OG0008335	OFUSG12985.1.p1	HUMAN14533
OG0008336	OFUSG06945.1.p1	HUMAN26835
OG0008337	OFUSG01902.1.p1	HUMAN21223
OG0008338	OFUSG12826.1.p1	HUMAN19122, HUMAN25617
OG0008339	OFUSG05573.1.p1	HUMAN25678
OG0008340	OFUSG01439.1.p1	HUMAN19688, HUMAN19686, HUMAN19687
OG0008341	OFUSG21961.1.p1	HUMAN08398
OG0008343	OFUSG12909.1.p1	HUMAN17178
OG0008345	OFUSG24454.1.p1	HUMAN09403
OG0008346	OFUSG21846.1.p1	HUMAN16797
OG0008347	OFUSG03582.1.p1	HUMAN12793
OG0008348	OFUSG17668.1.p1	HUMAN18638
OG0008350	OFUSG10074.1.p1	HUMAN25937
OG0008351	OFUSG02204.1.p1	HUMAN12466
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	HUMAN23735, HUMAN23734
OG0008353	OFUSG06739.1.p1	HUMAN26897
OG0008354	OFUSG09737.1.p1	HUMAN11991
OG0008355	OFUSG11463.1.p1	HUMAN17063
OG0008356	OFUSG17504.1.p1	HUMAN00269
OG0008357	OFUSG08444.1.p1	HUMAN09661, HUMAN09662
OG0008359	OFUSG13310.1.p1	HUMAN19022
OG0008360	OFUSG20692.1.p1	HUMAN00749
OG0008361	OFUSG26486.1.p1	HUMAN00580
OG0008363	OFUSG11369.1.p1	HUMAN04961, HUMAN04960
OG0008365	OFUSG24687.1.p1	HUMAN07831, HUMAN07830
OG0008367	OFUSG10107.1.p1	HUMAN03243
OG0008368	OFUSG16157.1.p1	HUMAN18450
OG0008369	OFUSG24194.1.p1	HUMAN11855
OG0008370	OFUSG11168.1.p1, OFUSG07855.1.p1, OFUSG06072.1.p1	HUMAN12794
OG0008371	OFUSG19350.1.p1	HUMAN00911
OG0008373	OFUSG00174.1.p1	HUMAN04211
OG0008374	OFUSG05656.1.p1	HUMAN06241
OG0008376	OFUSG09275.1.p1	HUMAN21289
OG0008377	OFUSG24359.1.p1	HUMAN18042
OG0008378	OFUSG12613.1.p1	HUMAN18118
OG0008379	OFUSG13239.1.p1	HUMAN14930, HUMAN14931, HUMAN14929
OG0008380	OFUSG01142.1.p1	HUMAN02642
OG0008381	OFUSG06073.1.p1	HUMAN17143
OG0008382	OFUSG05285.1.p1	HUMAN11290
OG0008383	OFUSG07990.1.p1	HUMAN00264
OG0008384	OFUSG21555.1.p1	HUMAN02514
OG0008386	OFUSG13130.1.p1	HUMAN13311, HUMAN13310
OG0008387	OFUSG22265.1.p1	HUMAN06320
OG0008388	OFUSG12444.1.p1	HUMAN25138
OG0008392	OFUSG18299.1.p1	HUMAN26623, HUMAN26617, HUMAN26622
OG0008395	OFUSG18153.1.p1	HUMAN26076
OG0008396	OFUSG23196.1.p1	HUMAN11557
OG0008399	OFUSG15405.1.p1	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659
OG0008400	OFUSG23511.1.p1	HUMAN14762
OG0008401	OFUSG06169.1.p1	HUMAN02443
OG0008402	OFUSG23285.1.p1, OFUSG26294.1.p1	HUMAN25252
OG0008403	OFUSG01568.1.p1	HUMAN00738
OG0008404	OFUSG08101.1.p1	HUMAN29395, HUMAN29394
OG0008406	OFUSG23529.1.p1	HUMAN00912
OG0008411	OFUSG23788.1.p1, OFUSG23788.2.p1	HUMAN13080, HUMAN13079
OG0008412	OFUSG09784.1.p1	HUMAN01894, HUMAN01893
OG0008414	OFUSG00221.1.p1, OFUSG00221.2.p1	HUMAN01631
OG0008415	OFUSG03075.1.p1	HUMAN22400, HUMAN22401
OG0008416	OFUSG20930.1.p1	HUMAN08501
