Orthogroup	OWEFU	APOSC_ok
OG0008074	OFUSG23885.1.p1	APOSC_02323, APOSC_25769
OG0008075	OFUSG03661.1.p1	APOSC_08341
OG0008076	OFUSG16290.1.p1	APOSC_28908
OG0008077	OFUSG12356.1.p1	APOSC_00127
OG0008078	OFUSG25752.1.p1, OFUSG25032.1.p1, OFUSG25032.2.p1	APOSC_20882
OG0008079	OFUSG21485.1.p1	APOSC_14186
OG0008080	OFUSG00053.1.p1	APOSC_05343
OG0008081	OFUSG20771.1.p1	APOSC_19170
OG0008082	OFUSG13504.2.p1, OFUSG13504.1.p1	APOSC_24746
OG0008083	OFUSG17972.1.p1	APOSC_01221
OG0008084	OFUSG12398.1.p1	APOSC_05751
OG0008085	OFUSG06913.1.p1	APOSC_06211
OG0008087	OFUSG26337.1.p1	APOSC_17002
OG0008088	OFUSG11489.1.p1	APOSC_08897
OG0008089	OFUSG18780.1.p1	APOSC_26494
OG0008091	OFUSG24010.1.p1	APOSC_18409
OG0008092	OFUSG07718.1.p1	APOSC_18004
OG0008093	OFUSG10745.1.p1, OFUSG06672.1.p1	APOSC_23563
OG0008094	OFUSG05483.1.p1	APOSC_18874
OG0008097	OFUSG24891.1.p1, OFUSG20699.1.p1	APOSC_04227, APOSC_06181, APOSC_18522
OG0008098	OFUSG25108.1.p1	APOSC_02918
OG0008099	OFUSG17705.2.p1, OFUSG17705.1.p1	APOSC_06865
OG0008100	OFUSG01562.1.p1	APOSC_07045
OG0008102	OFUSG06272.1.p1	APOSC_03668
OG0008103	OFUSG12555.1.p1	APOSC_16584
OG0008104	OFUSG19032.1.p1	APOSC_05053
OG0008105	OFUSG12576.1.p1	APOSC_17240
OG0008107	OFUSG04089.1.p1	APOSC_02763
OG0008108	OFUSG04761.1.p1	APOSC_17504
OG0008109	OFUSG15368.1.p1	APOSC_23232, APOSC_23231
OG0008111	OFUSG09040.1.p1	APOSC_00540
OG0008112	OFUSG11684.1.p1	APOSC_29036
OG0008113	OFUSG04242.1.p1	APOSC_14747
OG0008117	OFUSG07978.1.p1	APOSC_02223, APOSC_02222
OG0008119	OFUSG22463.1.p1	APOSC_00316
OG0008120	OFUSG00079.1.p1	APOSC_11042
OG0008122	OFUSG10913.3.p1, OFUSG10913.4.p1, OFUSG10913.2.p1, OFUSG10913.1.p1	APOSC_20851
OG0008125	OFUSG16587.1.p1	APOSC_02610
OG0008126	OFUSG09108.1.p1	APOSC_09984, APOSC_25489
OG0008133	OFUSG02598.1.p1	APOSC_02493, APOSC_14308, APOSC_14473, APOSC_14013, APOSC_26701, APOSC_13884
OG0008133	OFUSG13629.1.p1	APOSC_07486, APOSC_02886, APOSC_02885, APOSC_27630
OG0008136	OFUSG19526.1.p1	APOSC_07166
OG0008139	OFUSG12848.1.p1	APOSC_11845
OG0008143	OFUSG02811.1.p1	APOSC_20779
OG0008196	OFUSG09768.1.p1	APOSC_02373, APOSC_02372
OG0008198	OFUSG23150.1.p1, OFUSG23085.1.p1	APOSC_05695, APOSC_12177
OG0008199	OFUSG02684.1.p1	APOSC_01389
OG0008201	OFUSG06477.1.p1	APOSC_24486
OG0008202	OFUSG01243.1.p1	APOSC_07690
OG0008203	OFUSG18312.1.p1	APOSC_03043, APOSC_03044
OG0008204	OFUSG22975.1.p1	APOSC_13083, APOSC_16534
OG0008205	OFUSG07068.1.p1	APOSC_26162
OG0008206	OFUSG08205.1.p1	APOSC_07352, APOSC_07351
OG0008211	OFUSG08466.2.p1, OFUSG08466.1.p1	APOSC_15417
OG0008212	OFUSG12733.1.p1	APOSC_24996, APOSC_04272
OG0008213	OFUSG01815.1.p1	APOSC_04494
OG0008214	OFUSG12655.1.p1	APOSC_22778
OG0008216	OFUSG12125.1.p1, OFUSG17191.1.p1	APOSC_02181
OG0008217	OFUSG10908.1.p1	APOSC_26604
OG0008218	OFUSG10017.1.p1	APOSC_25714
OG0008219	OFUSG10555.1.p1	APOSC_01816
OG0008220	OFUSG11032.1.p1	APOSC_16489
OG0008221	OFUSG22813.1.p1	APOSC_25923
OG0008222	OFUSG19358.1.p1	APOSC_08179, APOSC_03671
OG0008223	OFUSG14008.1.p1, OFUSG02822.1.p1	APOSC_07003
OG0008224	OFUSG20468.1.p1	APOSC_13569
OG0008225	OFUSG03680.1.p1	APOSC_06204
OG0008227	OFUSG08560.1.p1	APOSC_13416
OG0008228	OFUSG06885.1.p1	APOSC_00526
OG0008230	OFUSG22790.1.p1	APOSC_01050
OG0008231	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1	APOSC_17787
OG0008232	OFUSG01401.1.p1	APOSC_13954
OG0008234	OFUSG10395.1.p1	APOSC_19378
OG0008235	OFUSG23626.1.p1	APOSC_12595
OG0008237	OFUSG04433.1.p1	APOSC_26561, APOSC_26562
OG0008238	OFUSG04754.1.p1	APOSC_09010
OG0008239	OFUSG10345.1.p1	APOSC_00770
OG0008240	OFUSG17137.1.p1	APOSC_04944
OG0008242	OFUSG02209.1.p1	APOSC_19748
OG0008243	OFUSG01081.1.p1	APOSC_12489
OG0008244	OFUSG17823.1.p1	APOSC_24320, APOSC_24319
OG0008245	OFUSG14937.1.p1	APOSC_09282
OG0008246	OFUSG24570.1.p1	APOSC_21974
OG0008248	OFUSG19184.1.p1	APOSC_14203
OG0008249	OFUSG13252.1.p1	APOSC_23287
OG0008250	OFUSG08787.1.p1	APOSC_19147
OG0008251	OFUSG04432.1.p1	APOSC_06719, APOSC_06718
OG0008252	OFUSG09417.1.p1	APOSC_11414
OG0008253	OFUSG18707.1.p1	APOSC_06136
OG0008254	OFUSG09022.1.p1	APOSC_24820
OG0008255	OFUSG14775.1.p1, OFUSG16048.1.p1	APOSC_29147
OG0008258	OFUSG16139.1.p1	APOSC_18575, APOSC_18576, APOSC_18577
OG0008259	OFUSG21447.1.p1	APOSC_03340, APOSC_03341
OG0008260	OFUSG04814.1.p1	APOSC_14790
OG0008261	OFUSG02443.1.p1	APOSC_23556, APOSC_14888
OG0008262	OFUSG08348.1.p1	APOSC_16435
OG0008263	OFUSG11752.1.p1	APOSC_05613
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	APOSC_16007, APOSC_10532
OG0008265	OFUSG18771.1.p1	APOSC_15181
OG0008266	OFUSG04753.1.p1	APOSC_07633
OG0008267	OFUSG05618.1.p1	APOSC_26204
OG0008268	OFUSG12661.1.p1	APOSC_11254
OG0008269	OFUSG23254.1.p1	APOSC_11767
OG0008270	OFUSG20693.1.p1	APOSC_21885
OG0008271	OFUSG06332.1.p1	APOSC_15408
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	APOSC_11704
OG0008273	OFUSG16901.1.p2	APOSC_18538
OG0008274	OFUSG05460.1.p1	APOSC_21892, APOSC_14394
OG0008275	OFUSG00447.1.p1	APOSC_09999, APOSC_09998
OG0008276	OFUSG13271.1.p1, OFUSG17065.1.p1, OFUSG13270.1.p1, OFUSG23242.2.p1, OFUSG23242.1.p1	APOSC_28062
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	APOSC_08947
OG0008278	OFUSG15033.1.p1	APOSC_27090
OG0008279	OFUSG13248.1.p1	APOSC_16364
OG0008281	OFUSG11718.1.p1	APOSC_25564
OG0008282	OFUSG23558.1.p1	APOSC_11226
OG0008283	OFUSG22210.1.p1	APOSC_15446
OG0008286	OFUSG04755.1.p1	APOSC_09059
OG0008288	OFUSG16930.1.p1	APOSC_08896
OG0008289	OFUSG09255.1.p1	APOSC_26477
OG0008290	OFUSG00598.1.p1	APOSC_25138
OG0008291	OFUSG10968.1.p1	APOSC_08804
OG0008292	OFUSG09803.1.p1	APOSC_07124
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	APOSC_05615
OG0008294	OFUSG06865.1.p1	APOSC_06970
OG0008296	OFUSG15696.1.p1	APOSC_00591
OG0008298	OFUSG23318.1.p1	APOSC_20933
OG0008299	OFUSG12957.1.p1, OFUSG12957.2.p1	APOSC_00588
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	APOSC_08101, APOSC_08102
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	APOSC_03172
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	APOSC_25797
OG0008304	OFUSG13858.1.p1	APOSC_26151
OG0008305	OFUSG04370.1.p1	APOSC_26364
OG0008307	OFUSG22258.1.p1	APOSC_00812
OG0008308	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1	APOSC_06610
OG0008312	OFUSG10887.1.p1	APOSC_03983
OG0008313	OFUSG17817.1.p1	APOSC_25393
OG0008314	OFUSG03887.1.p1	APOSC_16183
OG0008316	OFUSG16757.1.p1	APOSC_22296
OG0008317	OFUSG24646.1.p1	APOSC_08409
OG0008318	OFUSG07330.1.p1	APOSC_07399
OG0008319	OFUSG12779.1.p1	APOSC_10042
OG0008320	OFUSG19134.1.p1	APOSC_08581
OG0008321	OFUSG23372.1.p1	APOSC_02801, APOSC_02802, APOSC_22099
OG0008322	OFUSG12624.1.p1	APOSC_09495
OG0008324	OFUSG14931.1.p1	APOSC_22951, APOSC_22952
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	APOSC_22229
OG0008326	OFUSG21345.1.p1	APOSC_04883
OG0008327	OFUSG25114.1.p1	APOSC_17199
OG0008328	OFUSG03005.1.p1	APOSC_27235
OG0008329	OFUSG16147.1.p1	APOSC_00099
OG0008330	OFUSG25157.1.p1	APOSC_25115, APOSC_26936, APOSC_21628
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	APOSC_27801, APOSC_06115
OG0008332	OFUSG05493.1.p1	APOSC_15743
OG0008333	OFUSG13105.1.p1	APOSC_25210
OG0008335	OFUSG12985.1.p1	APOSC_24989
OG0008336	OFUSG06945.1.p1	APOSC_28759
OG0008337	OFUSG01902.1.p1	APOSC_25004
OG0008338	OFUSG12826.1.p1	APOSC_01979, APOSC_20836
OG0008339	OFUSG05573.1.p1	APOSC_24725
OG0008340	OFUSG01439.1.p1	APOSC_17621
OG0008341	OFUSG21961.1.p1	APOSC_06989
OG0008343	OFUSG12909.1.p1	APOSC_10336
OG0008344	OFUSG03931.1.p1	APOSC_02612
OG0008345	OFUSG24454.1.p1	APOSC_10582
OG0008346	OFUSG21846.1.p1	APOSC_02989
OG0008347	OFUSG03582.1.p1	APOSC_27237
OG0008348	OFUSG17668.1.p1	APOSC_04923
OG0008350	OFUSG10074.1.p1	APOSC_15062
OG0008351	OFUSG02204.1.p1	APOSC_03421
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	APOSC_21115
OG0008353	OFUSG06739.1.p1	APOSC_05405
OG0008355	OFUSG11463.1.p1	APOSC_07250
OG0008356	OFUSG17504.1.p1	APOSC_26700
OG0008357	OFUSG08444.1.p1	APOSC_20364
OG0008359	OFUSG13310.1.p1	APOSC_10441
OG0008360	OFUSG20692.1.p1	APOSC_27767
OG0008361	OFUSG26486.1.p1	APOSC_27978
OG0008363	OFUSG11369.1.p1	APOSC_12772
OG0008365	OFUSG24687.1.p1	APOSC_03291
OG0008367	OFUSG10107.1.p1	APOSC_02351
OG0008368	OFUSG16157.1.p1	APOSC_02327
OG0008369	OFUSG24194.1.p1	APOSC_20701
OG0008370	OFUSG11168.1.p1, OFUSG07855.1.p1, OFUSG06072.1.p1	APOSC_24562
OG0008371	OFUSG19350.1.p1	APOSC_02750
OG0008373	OFUSG00174.1.p1	APOSC_20839
OG0008374	OFUSG05656.1.p1	APOSC_23546
OG0008377	OFUSG24359.1.p1	APOSC_05161
OG0008378	OFUSG12613.1.p1	APOSC_02583
OG0008379	OFUSG13239.1.p1	APOSC_11653
OG0008380	OFUSG01142.1.p1	APOSC_16416, APOSC_16417
OG0008381	OFUSG06073.1.p1	APOSC_18144
OG0008382	OFUSG05285.1.p1	APOSC_04243
OG0008383	OFUSG07990.1.p1	APOSC_27193
OG0008384	OFUSG21555.1.p1	APOSC_21382
OG0008386	OFUSG13130.1.p1	APOSC_04675
OG0008387	OFUSG22265.1.p1	APOSC_03023
OG0008388	OFUSG12444.1.p1	APOSC_08414
OG0008389	OFUSG18310.1.p1	APOSC_08258
OG0008390	OFUSG13468.1.p1	APOSC_21193, APOSC_21192
OG0008392	OFUSG18299.1.p1	APOSC_28212
OG0008395	OFUSG18153.1.p1	APOSC_02375, APOSC_02376
OG0008399	OFUSG15405.1.p1	APOSC_24284
OG0008400	OFUSG23511.1.p1	APOSC_02345
OG0008401	OFUSG06169.1.p1	APOSC_11241
OG0008402	OFUSG23285.1.p1, OFUSG26294.1.p1	APOSC_13502
OG0008403	OFUSG01568.1.p1	APOSC_22193
OG0008404	OFUSG08101.1.p1	APOSC_06705
OG0008405	OFUSG15985.1.p1	APOSC_29146
OG0008405	OFUSG16679.1.p1	APOSC_11550, APOSC_14974
OG0008406	OFUSG23529.1.p1	APOSC_18437
OG0008409	OFUSG04681.1.p1, OFUSG26813.1.p1	APOSC_04153
OG0008410	OFUSG04256.1.p1	APOSC_06086
OG0008411	OFUSG23788.1.p1, OFUSG23788.2.p1	APOSC_13247
OG0008412	OFUSG09784.1.p1	APOSC_26156
OG0008415	OFUSG03075.1.p1	APOSC_05218
OG0008416	OFUSG20930.1.p1	APOSC_28432
OG0008417	OFUSG01890.1.p1, OFUSG01890.2.p1	APOSC_17783
OG0008418	OFUSG09885.1.p1	APOSC_25353
OG0008420	OFUSG00969.1.p1	APOSC_21041
OG0008421	OFUSG15921.1.p1, OFUSG15920.1.p1	APOSC_27456
OG0008422	OFUSG11407.1.p1	APOSC_16612
OG0008423	OFUSG12956.1.p1	APOSC_22231
OG0008424	OFUSG09806.1.p1	APOSC_12374
OG0008427	OFUSG00470.1.p1	APOSC_14976
OG0008430	OFUSG05286.1.p1	APOSC_00688
OG0008437	OFUSG12540.1.p1	APOSC_07043, APOSC_07042
OG0008443	OFUSG25088.1.p1	APOSC_12816
OG0008444	OFUSG21949.1.p1	APOSC_14295
OG0008446	OFUSG13061.1.p1	APOSC_15325
OG0008448	OFUSG11767.1.p1	APOSC_17908
OG0008453	OFUSG25496.1.p1	APOSC_24462
OG0008507	OFUSG19633.1.p1	APOSC_16679
OG0008512	OFUSG07711.1.p1	APOSC_09316
OG0008513	OFUSG11160.1.p1	APOSC_28038
OG0008514	OFUSG02685.1.p1	APOSC_08578
OG0008515	OFUSG11494.1.p1	APOSC_15829
OG0008522	OFUSG04635.1.p1	APOSC_13449
OG0008524	OFUSG24099.1.p1	APOSC_11614
OG0008526	OFUSG26519.1.p1, OFUSG26519.2.p1	APOSC_16496
OG0008528	OFUSG03376.1.p1	APOSC_24325
OG0008529	OFUSG00911.1.p1	APOSC_16531
OG0008530	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1	APOSC_07553
OG0008531	OFUSG25783.1.p1, OFUSG25783.2.p1	APOSC_03955
OG0008532	OFUSG19195.1.p1	APOSC_28549
OG0008533	OFUSG00049.1.p1	APOSC_14916
OG0008534	OFUSG26102.1.p1	APOSC_12537
OG0008535	OFUSG25756.2.p1, OFUSG25756.1.p1	APOSC_16888
OG0008536	OFUSG21391.1.p1	APOSC_00561
OG0008538	OFUSG03338.1.p2	APOSC_13890
OG0008539	OFUSG12177.1.p1	APOSC_07394
OG0008540	OFUSG16024.1.p1	APOSC_01144
OG0008543	OFUSG04712.3.p1, OFUSG04712.2.p1, OFUSG04712.1.p1	APOSC_21508, APOSC_21507
OG0008544	OFUSG10671.1.p1	APOSC_18440
OG0008545	OFUSG10673.1.p1, OFUSG10673.2.p1	APOSC_18171
OG0008546	OFUSG05395.1.p1	APOSC_03316
OG0008547	OFUSG17508.1.p1	APOSC_16879
OG0008550	OFUSG25553.1.p1	APOSC_26921
OG0008551	OFUSG01921.1.p1	APOSC_24128
OG0008552	OFUSG01982.1.p1, OFUSG09869.1.p1	APOSC_07933
OG0008555	OFUSG21013.1.p1	APOSC_18215
OG0008557	OFUSG26324.1.p1, OFUSG00009.1.p1	APOSC_10961
OG0008558	OFUSG00266.1.p1, OFUSG00266.2.p1	APOSC_03129
OG0008559	OFUSG12805.1.p1	APOSC_01566
OG0008560	OFUSG00772.1.p1	APOSC_19103
OG0008561	OFUSG24153.2.p1, OFUSG24153.1.p1	APOSC_07820
OG0008562	OFUSG01030.1.p1	APOSC_01224
OG0008563	OFUSG14860.1.p1	APOSC_22957
OG0008564	OFUSG06884.1.p1	APOSC_14376
OG0008565	OFUSG09048.2.p1, OFUSG09048.1.p1	APOSC_05366
OG0008569	OFUSG25009.1.p1	APOSC_09585
OG0008570	OFUSG26684.1.p1	APOSC_17751
OG0008571	OFUSG04980.1.p1	APOSC_27123
OG0008572	OFUSG01336.1.p1	APOSC_18400
OG0008573	OFUSG09256.1.p1	APOSC_20777
OG0008574	OFUSG07908.1.p1	APOSC_13409
OG0008575	OFUSG24662.1.p1	APOSC_27790
OG0008577	OFUSG10479.1.p1	APOSC_22641
OG0008578	OFUSG04767.1.p1	APOSC_22254
OG0008579	OFUSG17327.1.p1	APOSC_14078
OG0008580	OFUSG13566.1.p1, OFUSG17835.1.p1	APOSC_19538
OG0008582	OFUSG03358.1.p1	APOSC_25269
OG0008583	OFUSG13580.1.p1	APOSC_24512
OG0008586	OFUSG20145.1.p1, OFUSG20145.2.p1	APOSC_12856
OG0008588	OFUSG18534.1.p1	APOSC_24866
OG0008589	OFUSG18658.1.p1, OFUSG18658.2.p1	APOSC_18690
OG0008590	OFUSG17975.1.p1	APOSC_13223
OG0008591	OFUSG10821.1.p1	APOSC_14208
OG0008594	OFUSG16693.1.p1, OFUSG24534.1.p1	APOSC_19839
OG0008595	OFUSG01116.1.p1	APOSC_25396
OG0008596	OFUSG03935.1.p1	APOSC_20789, APOSC_20790
OG0008597	OFUSG02640.2.p1, OFUSG02640.1.p1	APOSC_00321
OG0008602	OFUSG11976.1.p1	APOSC_02048, APOSC_02047
OG0008603	OFUSG16427.1.p1, OFUSG16427.2.p1, OFUSG16427.3.p1	APOSC_18259
OG0008605	OFUSG05768.1.p1	APOSC_07908
OG0008606	OFUSG20253.1.p1	APOSC_02702
OG0008607	OFUSG25699.1.p1	APOSC_16388
OG0008610	OFUSG18875.1.p1, OFUSG18876.1.p1	APOSC_24806
OG0008611	OFUSG20251.1.p1, OFUSG20251.2.p1	APOSC_21770
OG0008612	OFUSG15215.1.p1	APOSC_26856
OG0008613	OFUSG18811.1.p1	APOSC_19271
OG0008614	OFUSG03370.1.p1	APOSC_25993
OG0008617	OFUSG06744.1.p1	APOSC_20053
OG0008618	OFUSG06622.1.p1	APOSC_27155
OG0008619	OFUSG11788.1.p1	APOSC_11304
OG0008620	OFUSG20037.1.p1	APOSC_16989
OG0008621	OFUSG03559.2.p1, OFUSG03559.1.p1, OFUSG23309.1.p1	APOSC_26027
OG0008623	OFUSG20180.1.p1	APOSC_20855
OG0008624	OFUSG10175.1.p1	APOSC_18663
OG0008626	OFUSG20255.1.p1	APOSC_24115
OG0008627	OFUSG03819.1.p1	APOSC_10330
OG0008629	OFUSG08674.1.p1	APOSC_05375
OG0008630	OFUSG15301.1.p1	APOSC_19682
OG0008632	OFUSG04645.1.p1, OFUSG04645.2.p1	APOSC_24199
OG0008633	OFUSG12270.1.p1	APOSC_09510
OG0008634	OFUSG12050.1.p1	APOSC_25934
OG0008636	OFUSG09631.1.p1	APOSC_10482, APOSC_10481
OG0008638	OFUSG23488.1.p1	APOSC_20532
OG0008640	OFUSG00237.1.p1	APOSC_24046, APOSC_04145
OG0008641	OFUSG13148.1.p1, OFUSG13148.2.p1	APOSC_18535
OG0008642	OFUSG05239.1.p1	APOSC_03488
OG0008643	OFUSG03641.1.p1	APOSC_18055
OG0008645	OFUSG20879.1.p1	APOSC_25362
OG0008646	OFUSG18703.1.p1	APOSC_15865
OG0008647	OFUSG17087.1.p1	APOSC_18127
OG0008648	OFUSG25060.1.p1	APOSC_15634
OG0008649	OFUSG25067.1.p1	APOSC_24972
OG0008651	OFUSG20199.1.p1	APOSC_29165
OG0008655	OFUSG05614.1.p2	APOSC_24742
OG0008656	OFUSG21893.1.p1	APOSC_22614
OG0008657	OFUSG07868.1.p1	APOSC_25567, APOSC_25566
OG0008658	OFUSG12898.1.p1	APOSC_27361
OG0008659	OFUSG00907.1.p1	APOSC_24797
OG0008660	OFUSG08505.1.p1	APOSC_07846
OG0008661	OFUSG19104.3.p1, OFUSG19104.2.p1, OFUSG19104.1.p1	APOSC_20541
OG0008662	OFUSG09354.1.p1	APOSC_26049
OG0008664	OFUSG21883.1.p1, OFUSG21885.1.p1, OFUSG21884.1.p1, OFUSG21886.1.p1	APOSC_23510
OG0008665	OFUSG09981.1.p1, OFUSG09981.3.p1, OFUSG09981.2.p1	APOSC_18313
OG0008666	OFUSG09341.1.p1	APOSC_24205
OG0008667	OFUSG05615.1.p1	APOSC_14129, APOSC_10250
OG0008668	OFUSG24932.1.p1	APOSC_11556
OG0008671	OFUSG21525.1.p1	APOSC_12256
OG0008672	OFUSG08718.1.p1	APOSC_26835
OG0008673	OFUSG11240.1.p1	APOSC_11067
OG0008674	OFUSG03229.1.p1	APOSC_02366, APOSC_02367
OG0008676	OFUSG22426.1.p1	APOSC_09314
OG0008677	OFUSG13748.1.p1	APOSC_06945
OG0008680	OFUSG06610.1.p1	APOSC_01148
OG0008681	OFUSG26283.1.p1	APOSC_16889
OG0008683	OFUSG26285.1.p1	APOSC_21395, APOSC_21396
OG0008684	OFUSG23694.1.p1	APOSC_06613
OG0008693	OFUSG09320.1.p1	APOSC_15435
OG0008696	OFUSG02083.1.p1, OFUSG02083.2.p1	APOSC_21820
OG0008697	OFUSG07945.2.p1, OFUSG07945.1.p1	APOSC_26395
OG0008757	OFUSG10910.1.p1	APOSC_22627, APOSC_22628
OG0008758	OFUSG17027.1.p1, OFUSG17027.2.p1	APOSC_11952
OG0008760	OFUSG13091.1.p1	APOSC_13885
OG0008765	OFUSG26039.1.p1	APOSC_20577
OG0008766	OFUSG08452.1.p1	APOSC_17561
OG0008767	OFUSG26781.1.p1	APOSC_25484, APOSC_25485
OG0008770	OFUSG17786.1.p1, OFUSG02832.1.p1	APOSC_04540
OG0008772	OFUSG25268.1.p1, OFUSG25268.2.p1	APOSC_19090
OG0008773	OFUSG21915.1.p1	APOSC_23488, APOSC_23489
OG0008774	OFUSG00279.1.p1, OFUSG00279.3.p1, OFUSG00279.2.p1	APOSC_23351
OG0008775	OFUSG25581.1.p1	APOSC_29134, APOSC_29133
OG0008779	OFUSG21215.1.p1	APOSC_06278, APOSC_06280, APOSC_06279
OG0008781	OFUSG06148.1.p1	APOSC_05999, APOSC_06000
OG0008782	OFUSG16968.1.p1	APOSC_16554
OG0008784	OFUSG26545.1.p1	APOSC_13589
OG0008786	OFUSG06593.1.p1	APOSC_26534
OG0008789	OFUSG07815.2.p1, OFUSG07815.1.p1	APOSC_10786
OG0008790	OFUSG11354.1.p1	APOSC_00052
OG0008792	OFUSG04204.1.p1	APOSC_24832, APOSC_24833
OG0008793	OFUSG25376.1.p1	APOSC_20314
OG0008794	OFUSG02206.1.p1	APOSC_18114
OG0008796	OFUSG11677.1.p1	APOSC_01610
OG0008797	OFUSG15750.1.p1	APOSC_22921
OG0008798	OFUSG02414.1.p1	APOSC_02514
OG0008800	OFUSG09611.1.p1	APOSC_25054
OG0008801	OFUSG00771.1.p1	APOSC_23581, APOSC_23580
OG0008802	OFUSG10389.1.p1	APOSC_03014
OG0008804	OFUSG12259.1.p1	APOSC_22636
OG0008806	OFUSG16676.1.p1	APOSC_07131
OG0008810	OFUSG00409.1.p1	APOSC_10753
OG0008811	OFUSG05266.1.p1	APOSC_21791
OG0008812	OFUSG11289.1.p1	APOSC_12288
OG0008813	OFUSG00621.1.p1	APOSC_26934
OG0008814	OFUSG10217.1.p1	APOSC_23948
OG0008815	OFUSG09876.1.p1, OFUSG16582.1.p1	APOSC_11117
OG0008818	OFUSG09313.1.p1	APOSC_03186
OG0008820	OFUSG07559.1.p1	APOSC_22423
OG0008821	OFUSG00724.1.p1	APOSC_26717, APOSC_26716
OG0008822	OFUSG10829.1.p1	APOSC_17501, APOSC_13517
OG0008823	OFUSG15629.1.p1, OFUSG15314.1.p1	APOSC_01637
OG0008824	OFUSG07974.1.p1, OFUSG07974.2.p1	APOSC_02746
OG0008825	OFUSG24105.1.p1	APOSC_14567
OG0008827	OFUSG17006.1.p1	APOSC_06063
OG0008828	OFUSG16795.1.p1	APOSC_10392
OG0008831	OFUSG06801.1.p1	APOSC_02245
OG0008832	OFUSG26334.1.p1	APOSC_12428
OG0008833	OFUSG12261.1.p1	APOSC_12317
OG0008834	OFUSG17174.2.p1, OFUSG17174.1.p1	APOSC_24622
OG0008835	OFUSG24616.1.p1	APOSC_02199
OG0008836	OFUSG15142.1.p1	APOSC_19777
OG0008837	OFUSG24114.1.p1	APOSC_17582
OG0008838	OFUSG04580.1.p1, OFUSG04580.2.p1, OFUSG04580.3.p1	APOSC_26453
OG0008840	OFUSG18308.1.p1	APOSC_18501
OG0008841	OFUSG10001.1.p1	APOSC_01161
OG0008842	OFUSG11669.1.p1	APOSC_06378, APOSC_06379
OG0008843	OFUSG06805.1.p1	APOSC_05976
OG0008844	OFUSG20889.1.p1	APOSC_17788
OG0008845	OFUSG00890.1.p1	APOSC_23551
OG0008847	OFUSG11646.1.p1	APOSC_17876
OG0008848	OFUSG25100.1.p1	APOSC_16337
OG0008851	OFUSG07244.1.p1	APOSC_20275
OG0008853	OFUSG13312.1.p1	APOSC_25488
OG0008856	OFUSG23400.1.p1	APOSC_06409
OG0008857	OFUSG21153.1.p1	APOSC_24498
OG0008858	OFUSG23821.1.p1	APOSC_23092
OG0008859	OFUSG06523.1.p1	APOSC_24752
OG0008860	OFUSG20680.1.p1, OFUSG20680.2.p1	APOSC_12664
OG0008861	OFUSG20546.1.p1	APOSC_25323
OG0008862	OFUSG26448.1.p1	APOSC_23936
OG0008864	OFUSG18768.1.p1	APOSC_18567
OG0008865	OFUSG20193.1.p1	APOSC_14181, APOSC_14182
OG0008867	OFUSG24289.1.p1	APOSC_10514, APOSC_10515
OG0008868	OFUSG10236.1.p1	APOSC_05975
OG0008871	OFUSG11628.1.p1	APOSC_19250, APOSC_19251
OG0008872	OFUSG13246.1.p1, OFUSG13246.2.p1	APOSC_16181
OG0008875	OFUSG19683.1.p1	APOSC_22839
OG0008876	OFUSG11003.1.p1	APOSC_09453
OG0008877	OFUSG18234.1.p1	APOSC_12195
OG0008878	OFUSG19410.1.p1	APOSC_20528
OG0008879	OFUSG22573.1.p1	APOSC_19737
OG0008880	OFUSG00128.2.p1, OFUSG00128.1.p1	APOSC_20590, APOSC_20591
OG0008882	OFUSG16765.1.p1	APOSC_01175
OG0008883	OFUSG15209.1.p1	APOSC_23015
OG0008885	OFUSG17128.1.p1	APOSC_16891
OG0008886	OFUSG26070.1.p1	APOSC_05398
OG0008887	OFUSG15081.1.p1	APOSC_26570, APOSC_26568, APOSC_26569
OG0008888	OFUSG12544.1.p1	APOSC_19715
OG0008892	OFUSG05577.1.p1	APOSC_06416
OG0008893	OFUSG23693.1.p1, OFUSG23693.2.p1	APOSC_26299
OG0008894	OFUSG17843.1.p1	APOSC_18312
OG0008896	OFUSG04858.1.p1	APOSC_23761
OG0008897	OFUSG24231.1.p1	APOSC_07001
OG0008898	OFUSG04450.1.p1	APOSC_28843
OG0008900	OFUSG25058.1.p1	APOSC_06374
OG0008908	OFUSG09015.1.p1	APOSC_27171
OG0008910	OFUSG21881.1.p1	APOSC_15192
OG0008912	OFUSG01846.1.p1	APOSC_21285
OG0008914	OFUSG02936.1.p1	APOSC_06662
