Orthogroup	OWEFU	BRALA
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	BRALA20895
OG0008304	OFUSG13858.1.p1	BRALA31258
OG0008305	OFUSG04370.1.p1	BRALA04867
OG0008307	OFUSG22258.1.p1	BRALA26874
OG0008308	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1	BRALA22670
OG0008312	OFUSG10887.1.p1	BRALA16716
OG0008313	OFUSG17817.1.p1	BRALA13109
OG0008314	OFUSG03887.1.p1	BRALA07442
OG0008315	OFUSG22162.1.p1	BRALA26641, BRALA26640
OG0008316	OFUSG16757.1.p1	BRALA31850, BRALA35094
OG0008317	OFUSG24646.1.p1	BRALA19545
OG0008318	OFUSG07330.1.p1	BRALA10037
OG0008319	OFUSG12779.1.p1	BRALA25887, BRALA25888
OG0008320	OFUSG19134.1.p1	BRALA29154
OG0008321	OFUSG23372.1.p1	BRALA05519
OG0008322	OFUSG12624.1.p1	BRALA02247
OG0008322	OFUSG12619.1.p1	BRALA34608, BRALA20463
OG0008323	OFUSG01139.1.p1	BRALA12203
OG0008324	OFUSG14931.1.p1	BRALA28417
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	BRALA19943
OG0008326	OFUSG21345.1.p1	BRALA10239
OG0008327	OFUSG25114.1.p1	BRALA18892
OG0008328	OFUSG03005.1.p1	BRALA28850
OG0008329	OFUSG16147.1.p1	BRALA14806
OG0008330	OFUSG25157.1.p1	BRALA12008
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	BRALA15204
OG0008332	OFUSG05493.1.p1	BRALA29844
OG0008333	OFUSG13105.1.p1	BRALA14313
OG0008335	OFUSG12985.1.p1	BRALA05150
OG0008336	OFUSG06945.1.p1	BRALA15357
OG0008337	OFUSG01902.1.p1	BRALA25417
OG0008338	OFUSG12826.1.p1	BRALA01559
OG0008339	OFUSG05573.1.p1	BRALA09633
OG0008341	OFUSG21961.1.p1	BRALA24420
OG0008343	OFUSG12909.1.p1	BRALA10295
OG0008344	OFUSG03931.1.p1	BRALA09206
OG0008345	OFUSG24454.1.p1	BRALA04347
OG0008346	OFUSG21846.1.p1	BRALA10836
OG0008347	OFUSG03582.1.p1	BRALA07053
OG0008348	OFUSG17668.1.p1	BRALA02881
OG0008350	OFUSG10074.1.p1	BRALA06366
OG0008351	OFUSG02204.1.p1	BRALA02173
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	BRALA08491
OG0008353	OFUSG06739.1.p1	BRALA20086
OG0008354	OFUSG09737.1.p1	BRALA31017, BRALA32314
OG0008355	OFUSG11463.1.p1	BRALA31283
OG0008356	OFUSG17504.1.p1	BRALA20022, BRALA20023
OG0008357	OFUSG08444.1.p1	BRALA18497
OG0008359	OFUSG13310.1.p1	BRALA15129
OG0008360	OFUSG20692.1.p1	BRALA21258
OG0008361	OFUSG26486.1.p1	BRALA16691
OG0008365	OFUSG24687.1.p1	BRALA14255
OG0008368	OFUSG16157.1.p1	BRALA11399
OG0008370	OFUSG11168.1.p1, OFUSG07855.1.p1, OFUSG06072.1.p1	BRALA30620
OG0008371	OFUSG19350.1.p1	BRALA24474
OG0008373	OFUSG00174.1.p1	BRALA02447
OG0008374	OFUSG05656.1.p1	BRALA09241
OG0008376	OFUSG09275.1.p1	BRALA00681, BRALA22097
OG0008377	OFUSG24359.1.p1	BRALA07328
OG0008378	OFUSG12613.1.p1	BRALA00143
OG0008379	OFUSG13239.1.p1	BRALA00924
OG0008381	OFUSG06073.1.p1	BRALA34490
OG0008382	OFUSG05285.1.p1	BRALA03358
OG0008383	OFUSG07990.1.p1	BRALA34425, BRALA34686
OG0008384	OFUSG21555.1.p1	BRALA13373, BRALA13374
OG0008386	OFUSG13130.1.p1	BRALA01056
OG0008387	OFUSG22265.1.p1	BRALA27580
OG0008388	OFUSG12444.1.p1	BRALA22482
OG0008389	OFUSG11411.1.p1, OFUSG18310.1.p1	BRALA06574
OG0008390	OFUSG13468.1.p1	BRALA05244
OG0008391	OFUSG07980.1.p1	BRALA02821
OG0008392	OFUSG18299.1.p1	BRALA06321
OG0008395	OFUSG18153.1.p1	BRALA06782
OG0008396	OFUSG23196.1.p1	BRALA22030
OG0008398	OFUSG20956.1.p1, OFUSG20942.1.p1	BRALA15412
OG0008399	OFUSG15405.1.p1	BRALA33684
OG0008400	OFUSG23511.1.p1	BRALA29815, BRALA00697
OG0008401	OFUSG06169.1.p1	BRALA17999
OG0008402	OFUSG23285.1.p1, OFUSG26294.1.p1	BRALA09677
OG0008403	OFUSG01568.1.p1	BRALA24505
OG0008404	OFUSG08101.1.p1	BRALA23651
OG0008405	OFUSG15985.1.p1	BRALA04805
OG0008405	OFUSG16679.1.p1	BRALA04782
OG0008406	OFUSG23529.1.p1	BRALA01198
OG0008410	OFUSG04256.1.p1	BRALA17049
OG0008411	OFUSG23788.1.p1, OFUSG23788.2.p1	BRALA07369
OG0008412	OFUSG09784.1.p1	BRALA13554
OG0008413	OFUSG00987.1.p1, OFUSG00986.1.p1, OFUSG01159.1.p1, OFUSG01174.1.p1, OFUSG01172.1.p1, OFUSG01169.1.p1, OFUSG01164.2.p1, OFUSG01164.1.p1	BRALA05006, BRALA02152
OG0008413	OFUSG01157.1.p1, OFUSG01170.1.p1, OFUSG01175.1.p1, OFUSG01163.1.p1, OFUSG01167.1.p1, OFUSG01160.2.p1, OFUSG01160.1.p1, OFUSG00985.1.p1	BRALA08928
OG0008414	OFUSG00221.1.p1, OFUSG00221.2.p1	BRALA04459
OG0008415	OFUSG03075.1.p1	BRALA11890
OG0008416	OFUSG20930.1.p1	BRALA17626
OG0008417	OFUSG01890.1.p1, OFUSG01890.2.p1	BRALA18262
OG0008418	OFUSG09885.1.p1	BRALA06091
OG0008421	OFUSG15921.1.p1, OFUSG15920.1.p1	BRALA04900, BRALA19165
OG0008422	OFUSG11407.1.p1	BRALA18880
OG0008424	OFUSG09806.1.p1	BRALA14612
OG0008425	OFUSG05264.1.p1	BRALA03330
OG0008426	OFUSG19401.1.p1	BRALA09432
OG0008427	OFUSG00470.1.p1	BRALA08333
OG0008437	OFUSG12540.1.p1	BRALA00511
OG0008443	OFUSG25088.1.p1	BRALA19003
OG0008444	OFUSG21949.1.p1	BRALA22302
OG0008446	OFUSG13061.1.p1	BRALA01630
OG0008448	OFUSG11767.1.p1	BRALA11933
OG0008453	OFUSG25496.1.p1	BRALA07678
OG0008457	OFUSG26832.1.p1	BRALA13320
OG0008460	OFUSG07555.1.p1	BRALA24281, BRALA24283
OG0008462	OFUSG08812.1.p1	BRALA14603
OG0008468	OFUSG18794.1.p1, OFUSG18963.1.p1	BRALA17335
OG0008474	OFUSG07950.1.p1	BRALA02772, BRALA02771, BRALA02272, BRALA09784, BRALA20645, BRALA32601, BRALA11560, BRALA22362, BRALA02770, BRALA11561, BRALA21935, BRALA32932, BRALA11635, BRALA32602, BRALA01607, BRALA26172, BRALA10170, BRALA07641, BRALA15595
OG0008478	OFUSG25531.1.p1, OFUSG10295.1.p1, OFUSG23990.2.p1, OFUSG03407.1.p1	BRALA07281
OG0008507	OFUSG19633.1.p1	BRALA15057
OG0008512	OFUSG07711.1.p1	BRALA02962, BRALA02961, BRALA02964
OG0008513	OFUSG11160.1.p1	BRALA15101
OG0008514	OFUSG02685.1.p1	BRALA15921
OG0008515	OFUSG11494.1.p1	BRALA11973
OG0008519	OFUSG00689.1.p1	BRALA31571
OG0008521	OFUSG12547.1.p1	BRALA14075, BRALA14076, BRALA09186
OG0008524	OFUSG24099.1.p1	BRALA34791, BRALA35810
OG0008526	OFUSG26519.1.p1, OFUSG26519.2.p1	BRALA01004
OG0008528	OFUSG03376.1.p1	BRALA01940
OG0008529	OFUSG00911.1.p1	BRALA09012
OG0008530	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1	BRALA03989
OG0008532	OFUSG19195.1.p1	BRALA28388
OG0008533	OFUSG00049.1.p1	BRALA28209
OG0008534	OFUSG26102.1.p1	BRALA27649
OG0008535	OFUSG25756.2.p1, OFUSG25756.1.p1	BRALA22563
OG0008536	OFUSG21391.1.p1	BRALA00357, BRALA00355, BRALA00356
OG0008538	OFUSG03338.1.p2	BRALA11832
OG0008539	OFUSG12177.1.p1	BRALA31052
OG0008540	OFUSG16024.1.p1	BRALA07940
OG0008542	OFUSG12183.1.p1	BRALA16597
OG0008543	OFUSG04712.3.p1, OFUSG04712.2.p1, OFUSG04712.1.p1	BRALA04550
OG0008544	OFUSG10671.1.p1	BRALA17943
OG0008545	OFUSG10673.1.p1, OFUSG10673.2.p1	BRALA17948
OG0008546	OFUSG05395.1.p1	BRALA20223
OG0008547	OFUSG17508.1.p1	BRALA05481
OG0008550	OFUSG25553.1.p1	BRALA03273
OG0008551	OFUSG01921.1.p1	BRALA15706
OG0008554	OFUSG05305.1.p1	BRALA03353
OG0008555	OFUSG21013.1.p1	BRALA16626
OG0008557	OFUSG26324.1.p1, OFUSG00009.1.p1	BRALA03028
OG0008558	OFUSG00266.1.p1, OFUSG00266.2.p1	BRALA02508
OG0008559	OFUSG12805.1.p1	BRALA00268
OG0008560	OFUSG00772.1.p1	BRALA01988
OG0008561	OFUSG24153.2.p1, OFUSG24153.1.p1	BRALA28153
OG0008562	OFUSG01030.1.p1	BRALA08959
OG0008563	OFUSG14860.1.p1	BRALA29273
OG0008564	OFUSG06884.1.p1	BRALA17330
OG0008565	OFUSG09048.2.p1, OFUSG09048.1.p1	BRALA21746
OG0008569	OFUSG25009.1.p1	BRALA12037
OG0008570	OFUSG26684.1.p1	BRALA21939
OG0008572	OFUSG01336.1.p1	BRALA19309
OG0008573	OFUSG09256.1.p1	BRALA09463
OG0008574	OFUSG07908.1.p1	BRALA11419
OG0008575	OFUSG24662.1.p1	BRALA18250
OG0008576	OFUSG06713.1.p1	BRALA11515, BRALA11513
OG0008577	OFUSG10479.1.p1	BRALA06350
OG0008578	OFUSG04767.1.p1	BRALA03455
OG0008579	OFUSG17327.1.p1	BRALA15115
OG0008580	OFUSG13566.1.p1, OFUSG17835.1.p1	BRALA06915
OG0008582	OFUSG03358.1.p1	BRALA03652
OG0008583	OFUSG13580.1.p1	BRALA10200
OG0008587	OFUSG04278.1.p1	BRALA17930
OG0008588	OFUSG18534.1.p1	BRALA10465
OG0008589	OFUSG18658.1.p1, OFUSG18658.2.p1	BRALA12750
OG0008590	OFUSG17975.1.p1	BRALA27378
OG0008591	OFUSG10821.1.p1	BRALA15014
OG0008592	OFUSG07473.1.p1	BRALA18436
OG0008593	OFUSG06308.1.p1	BRALA28147
OG0008594	OFUSG16693.1.p1, OFUSG24534.1.p1	BRALA07379
OG0008595	OFUSG01116.1.p1	BRALA19312
OG0008596	OFUSG03935.1.p1	BRALA09201
OG0008597	OFUSG02640.2.p1, OFUSG02640.1.p1	BRALA28968
OG0008602	OFUSG11976.1.p1	BRALA34147
OG0008603	OFUSG16427.1.p1, OFUSG16427.2.p1, OFUSG16427.3.p1	BRALA30099
OG0008605	OFUSG05768.1.p1	BRALA11490
OG0008606	OFUSG20253.1.p1	BRALA09692
OG0008607	OFUSG25699.1.p1	BRALA27393
OG0008608	OFUSG12929.1.p1	BRALA15840
OG0008610	OFUSG18875.1.p1, OFUSG18876.1.p1	BRALA21675
OG0008611	OFUSG20251.1.p1, OFUSG20251.2.p1	BRALA10116
OG0008612	OFUSG15215.1.p1	BRALA21312
OG0008613	OFUSG18811.1.p1	BRALA15326
OG0008614	OFUSG03370.1.p1	BRALA11854
OG0008617	OFUSG06744.1.p1	BRALA15315
OG0008618	OFUSG06622.1.p1	BRALA11013, BRALA11063, BRALA09335
OG0008619	OFUSG11788.1.p1	BRALA23442
OG0008620	OFUSG20037.1.p1	BRALA09482
OG0008621	OFUSG03559.2.p1, OFUSG03559.1.p1, OFUSG23309.1.p1	BRALA15922
OG0008622	OFUSG05639.1.p1	BRALA03092
OG0008623	OFUSG20180.1.p1	BRALA10665
OG0008624	OFUSG10175.1.p1	BRALA16482
OG0008626	OFUSG20255.1.p1	BRALA19975
OG0008627	OFUSG03819.1.p1	BRALA11795
OG0008629	OFUSG08674.1.p1	BRALA21752
OG0008630	OFUSG15301.1.p1	BRALA24237, BRALA28920
OG0008632	OFUSG04645.1.p1, OFUSG04645.2.p1	BRALA09185
OG0008633	OFUSG12270.1.p1	BRALA22271
OG0008634	OFUSG12050.1.p1	BRALA22279
OG0008636	OFUSG09631.1.p1	BRALA18519
OG0008638	OFUSG23488.1.p1	BRALA04155
OG0008640	OFUSG00237.1.p1	BRALA16491
OG0008641	OFUSG13148.1.p1, OFUSG13148.2.p1	BRALA29471
OG0008642	OFUSG05239.1.p1	BRALA28732
OG0008643	OFUSG03641.1.p1	BRALA19720
OG0008645	OFUSG20879.1.p1	BRALA27600
OG0008646	OFUSG18703.1.p1	BRALA18831, BRALA18832
OG0008647	OFUSG17087.1.p1	BRALA09658
OG0008648	OFUSG25060.1.p1	BRALA34884, BRALA30218
OG0008649	OFUSG25067.1.p1	BRALA22634
OG0008651	OFUSG20199.1.p1	BRALA00594
OG0008653	OFUSG04326.1.p1, OFUSG00614.1.p1	BRALA29819
OG0008655	OFUSG05614.1.p2	BRALA20532
OG0008657	OFUSG07868.1.p1	BRALA32006
OG0008658	OFUSG12898.1.p1	BRALA21119
OG0008659	OFUSG00907.1.p1	BRALA28628
OG0008660	OFUSG08505.1.p1	BRALA16548
OG0008662	OFUSG09354.1.p1	BRALA00592
OG0008663	OFUSG21864.2.p1, OFUSG21864.3.p1, OFUSG21864.1.p1	BRALA34276
OG0008665	OFUSG09981.1.p1, OFUSG09981.3.p1, OFUSG09981.2.p1	BRALA06807
OG0008666	OFUSG09341.1.p1	BRALA25113
OG0008668	OFUSG24932.1.p1	BRALA11434
OG0008671	OFUSG21525.1.p1	BRALA20873
OG0008672	OFUSG08718.1.p1	BRALA18524, BRALA29802
OG0008673	OFUSG11240.1.p1	BRALA20899
OG0008674	OFUSG03229.1.p1	BRALA15953
OG0008676	OFUSG22426.1.p1	BRALA07254
OG0008677	OFUSG13748.1.p1	BRALA05307
OG0008680	OFUSG06610.1.p1	BRALA21682
OG0008681	OFUSG26283.1.p1	BRALA10215
OG0008682	OFUSG01221.1.p1	BRALA02229
OG0008684	OFUSG23694.1.p1	BRALA10687
OG0008693	OFUSG09320.1.p1	BRALA27587
OG0008696	OFUSG02083.1.p1, OFUSG02083.2.p1	BRALA11880
OG0008697	OFUSG07945.2.p1, OFUSG07945.1.p1	BRALA18391
OG0008702	OFUSG20598.1.p1	BRALA03098
OG0008709	OFUSG07742.1.p1	BRALA07707
OG0008758	OFUSG17027.1.p1, OFUSG17027.2.p1	BRALA19426
OG0008760	OFUSG13091.1.p1	BRALA14035
OG0008762	OFUSG19673.1.p1	BRALA21759
OG0008764	OFUSG11134.1.p1	BRALA06448
OG0008765	OFUSG26039.1.p1	BRALA00158
OG0008766	OFUSG08452.1.p1	BRALA13488
OG0008767	OFUSG26781.1.p1	BRALA09777
OG0008770	OFUSG17786.1.p1, OFUSG02832.1.p1	BRALA28302
OG0008772	OFUSG25268.1.p1, OFUSG25268.2.p1	BRALA21472
OG0008773	OFUSG21915.1.p1	BRALA28978, BRALA34139
OG0008774	OFUSG00279.1.p1, OFUSG00279.3.p1, OFUSG00279.2.p1	BRALA20726
OG0008779	OFUSG21215.1.p1	BRALA13753
OG0008780	OFUSG07395.1.p1	BRALA17416
OG0008781	OFUSG06148.1.p1	BRALA24780
OG0008782	OFUSG16968.1.p1	BRALA28545
OG0008784	OFUSG26545.1.p1	BRALA00992
OG0008785	OFUSG07324.1.p1	BRALA21787
OG0008786	OFUSG06593.1.p1	BRALA20053
OG0008788	OFUSG04735.1.p1	BRALA20266
OG0008789	OFUSG07815.2.p1, OFUSG07815.1.p1	BRALA22759
OG0008790	OFUSG11354.1.p1	BRALA20707
OG0008792	OFUSG04204.1.p1	BRALA04071
OG0008793	OFUSG25376.1.p1	BRALA25531
OG0008794	OFUSG02206.1.p1	BRALA31199
OG0008796	OFUSG11677.1.p1	BRALA10765
OG0008797	OFUSG15750.1.p1	BRALA14918
OG0008798	OFUSG02414.1.p1	BRALA18668
OG0008800	OFUSG09611.1.p1	BRALA12044
OG0008801	OFUSG00771.1.p1	BRALA35445, BRALA32559, BRALA29232
OG0008802	OFUSG10389.1.p1	BRALA13112
OG0008804	OFUSG12259.1.p1	BRALA13316
OG0008806	OFUSG16676.1.p1	BRALA06332
OG0008809	OFUSG17046.2.p1, OFUSG17046.1.p1	BRALA32116, BRALA32117, BRALA32118
OG0008810	OFUSG00409.1.p1	BRALA25429
OG0008811	OFUSG05266.1.p1	BRALA21997
OG0008812	OFUSG11289.1.p1	BRALA23463
OG0008813	OFUSG00621.1.p1	BRALA13478
OG0008818	OFUSG09313.1.p1	BRALA23356
OG0008820	OFUSG07559.1.p1	BRALA30147
OG0008821	OFUSG00724.1.p1	BRALA19308
OG0008822	OFUSG10829.1.p1	BRALA06559
OG0008823	OFUSG15629.1.p1, OFUSG15314.1.p1	BRALA14958
OG0008824	OFUSG07974.1.p1, OFUSG07974.2.p1	BRALA02996
OG0008825	OFUSG24105.1.p1	BRALA22801, BRALA32453
OG0008827	OFUSG17006.1.p1	BRALA06277
OG0008828	OFUSG16795.1.p1	BRALA04831
OG0008829	OFUSG22255.1.p1	BRALA04028
OG0008830	OFUSG21234.1.p1	BRALA05255
OG0008831	OFUSG06801.1.p1	BRALA23986
OG0008832	OFUSG26334.1.p1	BRALA05684
OG0008833	OFUSG12261.1.p1	BRALA13348
OG0008834	OFUSG17174.2.p1, OFUSG17174.1.p1	BRALA01773
OG0008835	OFUSG24616.1.p1	BRALA13701
OG0008836	OFUSG15142.1.p1	BRALA24617
OG0008837	OFUSG24114.1.p1	BRALA17709
OG0008838	OFUSG04580.1.p1, OFUSG04580.2.p1, OFUSG04580.3.p1	BRALA22701
OG0008840	OFUSG18308.1.p1	BRALA03104
OG0008841	OFUSG10001.1.p1	BRALA16713
OG0008842	OFUSG11669.1.p1	BRALA10898
OG0008844	OFUSG20889.1.p1	BRALA03082
OG0008845	OFUSG00890.1.p1	BRALA29479
OG0008846	OFUSG02745.1.p1, OFUSG02745.2.p1	BRALA19450
OG0008847	OFUSG11646.1.p1	BRALA24430
OG0008848	OFUSG25100.1.p1	BRALA21485
OG0008850	OFUSG06725.1.p1	BRALA11452
OG0008851	OFUSG07244.1.p1	BRALA28866
OG0008853	OFUSG13312.1.p1	BRALA19593
OG0008855	OFUSG05980.2.p1, OFUSG05980.1.p1	BRALA02652
OG0008856	OFUSG23400.1.p1	BRALA13489
OG0008857	OFUSG21153.1.p1	BRALA08584
OG0008859	OFUSG06523.1.p1	BRALA33386
OG0008860	OFUSG20680.1.p1, OFUSG20680.2.p1	BRALA26576
OG0008861	OFUSG20546.1.p1	BRALA26569
OG0008862	OFUSG26448.1.p1	BRALA01344
OG0008864	OFUSG18768.1.p1	BRALA27875
OG0008866	OFUSG24700.1.p1, OFUSG14164.1.p1	BRALA16223
OG0008867	OFUSG24289.1.p1	BRALA04060
OG0008868	OFUSG10236.1.p1	BRALA11155
OG0008871	OFUSG11628.1.p1	BRALA08064
OG0008872	OFUSG13246.1.p1, OFUSG13246.2.p1	BRALA05136
OG0008873	OFUSG11918.1.p1	BRALA06718, BRALA16425, BRALA24736, BRALA05045
OG0008875	OFUSG19683.1.p1	BRALA14660
OG0008876	OFUSG11003.1.p1	BRALA03931
OG0008877	OFUSG18234.1.p1	BRALA06180
OG0008878	OFUSG19410.1.p1	BRALA09412
OG0008879	OFUSG22573.1.p1	BRALA06508
OG0008880	OFUSG00128.2.p1, OFUSG00128.1.p1	BRALA12367
OG0008881	OFUSG25736.1.p1	BRALA27062
OG0008883	OFUSG15209.1.p1	BRALA17730
OG0008885	OFUSG17128.1.p1	BRALA00293
OG0008888	OFUSG12544.1.p1	BRALA20889
OG0008889	OFUSG21162.1.p1, OFUSG21162.2.p1	BRALA01153
OG0008892	OFUSG05577.1.p1	BRALA11439
OG0008893	OFUSG23693.1.p1, OFUSG23693.2.p1	BRALA08588
OG0008894	OFUSG17843.1.p1	BRALA24688
OG0008896	OFUSG04858.1.p1	BRALA03211
OG0008897	OFUSG24231.1.p1	BRALA06370
OG0008898	OFUSG04450.1.p1	BRALA04295
OG0008900	OFUSG25058.1.p1	BRALA31034
OG0008903	OFUSG06420.1.p1	BRALA17180
OG0008904	OFUSG21660.1.p1, OFUSG20282.1.p1, OFUSG07433.1.p1	BRALA27237, BRALA23936, BRALA15845, BRALA10269, BRALA03857
OG0008907	OFUSG10907.1.p1	BRALA06239
OG0008908	OFUSG09015.1.p1	BRALA24125, BRALA24124
OG0008909	OFUSG19895.1.p1	BRALA29912
OG0008910	OFUSG21881.1.p1	BRALA21579
OG0008914	OFUSG02936.1.p1	BRALA28778
OG0008915	OFUSG19165.1.p1	BRALA21243
OG0008916	OFUSG00469.1.p1	BRALA15665
OG0008917	OFUSG22164.1.p1	BRALA22737
OG0008918	OFUSG09208.1.p1	BRALA16541
OG0008923	OFUSG05659.1.p1	BRALA24473
OG0008924	OFUSG05789.1.p1	BRALA22720
OG0008925	OFUSG06414.1.p1	BRALA17172, BRALA17171
OG0008927	OFUSG23495.1.p1	BRALA01077
OG0008928	OFUSG13366.1.p1	BRALA01939
OG0008929	OFUSG12282.1.p1	BRALA26241
OG0008931	OFUSG13228.1.p1	BRALA01562
OG0008934	OFUSG21933.1.p1, OFUSG21933.2.p1	BRALA21575
OG0008937	OFUSG00203.1.p1	BRALA27864
OG0008940	OFUSG15579.1.p1	BRALA19012
OG0008941	OFUSG26693.1.p1	BRALA18433
OG0008942	OFUSG16921.1.p1	BRALA24416
OG0008946	OFUSG03165.1.p1	BRALA28598
OG0008951	OFUSG08732.1.p1	BRALA12901
OG0008955	OFUSG18874.1.p1	BRALA28537
OG0008959	OFUSG17686.1.p1	BRALA01481
OG0008969	OFUSG20861.1.p1	BRALA03250
OG0008977	OFUSG03345.1.p1	BRALA26321, BRALA12665
OG0008981	OFUSG17949.1.p1	BRALA03601
OG0008982	OFUSG26672.1.p1	BRALA07674
OG0008984	OFUSG18189.1.p1, OFUSG26485.1.p1, OFUSG26496.1.p1	BRALA13985, BRALA23758, BRALA23760, BRALA25299
OG0008989	OFUSG06443.1.p1	BRALA18029, BRALA02685, BRALA02687, BRALA20031
OG0008998	OFUSG07529.1.p1	BRALA35695
OG0008998	OFUSG22755.1.p1, OFUSG04695.1.p1, OFUSG08645.1.p1, OFUSG25979.1.p1	BRALA30482, BRALA30916, BRALA30237, BRALA26456, BRALA24958, BRALA23908, BRALA26225, BRALA19878, BRALA30246, BRALA28477
OG0008999	OFUSG05474.1.p1, OFUSG05473.1.p1, OFUSG05471.1.p1	BRALA16368, BRALA16367, BRALA26685, BRALA07470, BRALA16366, BRALA16364, BRALA16365, BRALA18264
OG0009001	OFUSG21860.1.p1	BRALA11969, BRALA24827, BRALA24830, BRALA24828, BRALA24831, BRALA19456, BRALA19049, BRALA19459
OG0009044	OFUSG19922.1.p1	BRALA31022
OG0009045	OFUSG20436.1.p1	BRALA09452
OG0009048	OFUSG25255.1.p1	BRALA22478
OG0009052	OFUSG24826.1.p1	BRALA06022
OG0009054	OFUSG02682.1.p1, OFUSG02682.2.p1	BRALA18713
OG0009055	OFUSG16566.1.p1	BRALA30859, BRALA27360
OG0009056	OFUSG25199.1.p1	BRALA10921, BRALA10799
OG0009059	OFUSG20688.1.p1	BRALA16515
OG0009061	OFUSG12481.1.p1	BRALA22505
OG0009062	OFUSG00532.1.p1	BRALA16907
OG0009063	OFUSG10649.1.p1	BRALA25042
OG0009064	OFUSG21431.1.p1, OFUSG21431.2.p1	BRALA05527
OG0009065	OFUSG25679.1.p1, OFUSG25679.2.p1, OFUSG12901.3.p1, OFUSG12901.2.p1, OFUSG12901.1.p1	BRALA25172, BRALA25171
OG0009066	OFUSG15489.2.p1, OFUSG15489.1.p1	BRALA29047
OG0009069	OFUSG25677.1.p1	BRALA10186
OG0009070	OFUSG20997.1.p1	BRALA20738
OG0009074	OFUSG20149.1.p1	BRALA30722
OG0009076	OFUSG12182.1.p1	BRALA22486
OG0009079	OFUSG20285.1.p1	BRALA12589, BRALA03538, BRALA03539, BRALA32642
OG0009080	OFUSG25731.3.p1, OFUSG25731.2.p1, OFUSG25731.1.p1	BRALA18316
OG0009081	OFUSG09143.1.p1	BRALA03798
OG0009082	OFUSG07339.1.p1	BRALA04176
OG0009084	OFUSG18988.1.p1	BRALA15370
OG0009085	OFUSG26467.1.p1	BRALA05507
OG0009086	OFUSG10308.1.p1	BRALA34742, BRALA35502, BRALA34003
OG0009087	OFUSG24393.1.p1	BRALA25628
OG0009088	OFUSG26843.1.p1, OFUSG26843.2.p1	BRALA29900
OG0009089	OFUSG17952.2.p1, OFUSG17952.1.p1	BRALA03720
OG0009090	OFUSG06619.1.p1	BRALA18004
OG0009091	OFUSG10537.1.p1	BRALA16726
OG0009092	OFUSG17341.1.p1	BRALA30142
OG0009093	OFUSG26131.1.p1, OFUSG26131.2.p1	BRALA10058
OG0009094	OFUSG10895.1.p1	BRALA21937
OG0009095	OFUSG04977.1.p1	BRALA03346
OG0009096	OFUSG23427.1.p1	BRALA05732, BRALA05733
OG0009098	OFUSG18865.1.p1	BRALA28133, BRALA09390, BRALA09387
OG0009099	OFUSG18912.1.p1	BRALA23133
OG0009102	OFUSG00030.1.p1	BRALA17636
OG0009102	OFUSG18460.1.p1, OFUSG10830.1.p1	BRALA17637
OG0009105	OFUSG11296.1.p1	BRALA20875
OG0009106	OFUSG09012.1.p1	BRALA13469, BRALA13470
OG0009107	OFUSG19386.1.p1	BRALA29623
OG0009108	OFUSG10602.1.p1	BRALA03625
OG0009110	OFUSG21341.1.p1	BRALA10741
OG0009111	OFUSG07961.1.p1	BRALA29048
OG0009113	OFUSG22158.1.p1	BRALA34324
OG0009117	OFUSG25263.1.p1	BRALA22488
OG0009119	OFUSG05016.1.p1	BRALA20080
OG0009120	OFUSG09532.1.p1	BRALA14613
OG0009121	OFUSG03944.1.p1	BRALA30881
OG0009125	OFUSG13167.1.p1	BRALA17527
OG0009126	OFUSG06948.1.p1	BRALA09289
OG0009129	OFUSG07115.1.p1	BRALA02651
OG0009131	OFUSG06246.1.p1	BRALA35724
OG0009132	OFUSG03560.1.p1	BRALA15923
OG0009133	OFUSG26456.1.p1	BRALA17890, BRALA17889
OG0009134	OFUSG26687.1.p1	BRALA00279
OG0009136	OFUSG11301.1.p1	BRALA11941
OG0009137	OFUSG12048.1.p1	BRALA10897
OG0009138	OFUSG07579.1.p1	BRALA35311, BRALA34689, BRALA30845, BRALA35523
OG0009140	OFUSG20830.1.p1	BRALA19119
OG0009141	OFUSG09755.1.p1	BRALA34716, BRALA34760
OG0009143	OFUSG18693.1.p1	BRALA12756
OG0009144	OFUSG18997.1.p1	BRALA16355
OG0009145	OFUSG14465.1.p1	BRALA16160
OG0009148	OFUSG13227.1.p1	BRALA01566
OG0009149	OFUSG19533.1.p1	BRALA09242
OG0009150	OFUSG12399.1.p1	BRALA30166
OG0009151	OFUSG18059.1.p1	BRALA06692
OG0009153	OFUSG15454.1.p1	BRALA22180
OG0009157	OFUSG19209.1.p1	BRALA28876
OG0009158	OFUSG12468.1.p1	BRALA10838
OG0009162	OFUSG18665.1.p1	BRALA19514
OG0009164	OFUSG13244.1.p1	BRALA00857
OG0009165	OFUSG03774.1.p1	BRALA18726
OG0009168	OFUSG08153.1.p1	BRALA27400
OG0009169	OFUSG18767.1.p1	BRALA18947
OG0009170	OFUSG19496.1.p1	BRALA35292, BRALA29847
OG0009171	OFUSG14983.1.p1	BRALA20632
OG0009172	OFUSG11813.1.p1	BRALA07436
