Orthogroup	OWEFU	STRPU_ok
OG0007854	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1	STRPU_17077
OG0007857	OFUSG02437.1.p1, OFUSG02437.2.p1, OFUSG02437.3.p1	STRPU_05228
OG0007858	OFUSG19527.1.p1	STRPU_10385
OG0007859	OFUSG16552.1.p1	STRPU_13382, STRPU_13362
OG0007866	OFUSG18566.2.p1, OFUSG18566.1.p1	STRPU_08484
OG0007907	OFUSG24344.1.p1	STRPU_24934
OG0007908	OFUSG23097.1.p1	STRPU_25541, STRPU_00808
OG0007911	OFUSG10845.1.p1	STRPU_01387, STRPU_08771
OG0007912	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1	STRPU_15412
OG0007913	OFUSG08874.1.p1	STRPU_27355
OG0007915	OFUSG13452.1.p1	STRPU_07165
OG0007916	OFUSG01725.1.p1	STRPU_18067
OG0007921	OFUSG08790.1.p1	STRPU_26448
OG0007922	OFUSG22070.1.p1	STRPU_20555, STRPU_20554
OG0007924	OFUSG03613.1.p1	STRPU_26419
OG0007926	OFUSG09991.1.p1	STRPU_08883, STRPU_00937
OG0007927	OFUSG06063.1.p1	STRPU_22375
OG0007928	OFUSG06656.2.p1, OFUSG06656.1.p1	STRPU_12773, STRPU_12511, STRPU_12486, STRPU_12772, STRPU_02361
OG0007929	OFUSG22970.1.p1	STRPU_26184
OG0007930	OFUSG20599.1.p1	STRPU_25690, STRPU_25707
OG0007931	OFUSG02704.1.p1	STRPU_05870
OG0007932	OFUSG12916.1.p1	STRPU_24833
OG0007933	OFUSG00544.1.p1	STRPU_11844
OG0007934	OFUSG17387.1.p1	STRPU_23987
OG0007935	OFUSG01074.1.p1	STRPU_17390
OG0007937	OFUSG11802.1.p1	STRPU_20783
OG0007938	OFUSG05621.1.p1	STRPU_23539
OG0007939	OFUSG06120.2.p1, OFUSG06120.1.p1	STRPU_01898, STRPU_22744
OG0007941	OFUSG13492.1.p1	STRPU_07421
OG0007943	OFUSG00522.1.p1	STRPU_17782
OG0007944	OFUSG03153.1.p1	STRPU_05221
OG0007945	OFUSG25427.1.p1	STRPU_19882, STRPU_19857, STRPU_19883
OG0007946	OFUSG08410.1.p1	STRPU_12944
OG0007947	OFUSG17878.1.p1	STRPU_08214
OG0007948	OFUSG22612.1.p1	STRPU_14560
OG0007949	OFUSG20947.1.p1	STRPU_07271, STRPU_07250
OG0007951	OFUSG05438.1.p1	STRPU_25923
OG0007952	OFUSG15821.1.p1	STRPU_01876, STRPU_25192
OG0007953	OFUSG02876.1.p1	STRPU_10228
OG0007954	OFUSG00841.2.p1, OFUSG00841.1.p1	STRPU_16949, STRPU_02017
OG0007955	OFUSG11680.1.p1	STRPU_21208
OG0007956	OFUSG09627.1.p1	STRPU_26493, STRPU_26482
OG0007957	OFUSG17042.1.p1	STRPU_22897, STRPU_22912
OG0007958	OFUSG17138.1.p1	STRPU_23999
OG0007959	OFUSG17298.1.p1	STRPU_18433, STRPU_18476
OG0007961	OFUSG21435.1.p1	STRPU_10714
OG0007962	OFUSG02608.1.p1	STRPU_05230
OG0007963	OFUSG16928.1.p1	STRPU_11066
OG0007964	OFUSG10554.1.p1	STRPU_08331
OG0007965	OFUSG07497.1.p1	STRPU_08251
OG0007966	OFUSG04273.1.p1	STRPU_23496
OG0007968	OFUSG07892.1.p1	STRPU_16704, STRPU_16705, STRPU_16673
OG0007969	OFUSG21474.1.p1	STRPU_18693
OG0007970	OFUSG23680.1.p1	STRPU_10774
OG0007971	OFUSG13159.1.p1	STRPU_24401
OG0007972	OFUSG05104.1.p1	STRPU_26053
OG0007973	OFUSG18662.1.p1	STRPU_22392
OG0007974	OFUSG24934.1.p1	STRPU_06486
OG0007975	OFUSG26469.1.p1	STRPU_10654, STRPU_10646
OG0007976	OFUSG11047.1.p1	STRPU_08167
OG0007977	OFUSG10084.1.p1	STRPU_08102, STRPU_08116
OG0007978	OFUSG23595.1.p1	STRPU_00914, STRPU_23038
OG0007979	OFUSG02899.1.p1	STRPU_05418
OG0007980	OFUSG11702.1.p1	STRPU_21051
OG0007981	OFUSG25033.1.p1	STRPU_20974
OG0007982	OFUSG13066.1.p1, OFUSG13066.3.p1, OFUSG13066.2.p1	STRPU_14540, STRPU_14543, STRPU_14544
OG0007983	OFUSG12564.1.p1	STRPU_21626
OG0007984	OFUSG09870.1.p1	STRPU_06805
OG0007985	OFUSG16831.1.p1	STRPU_04501
OG0007986	OFUSG09300.1.p1	STRPU_27161
OG0007987	OFUSG24174.1.p1	STRPU_00432, STRPU_14197
OG0007988	OFUSG05086.1.p1	STRPU_00212, STRPU_25951
OG0007990	OFUSG20268.1.p1	STRPU_25244
OG0007991	OFUSG11336.1.p1	STRPU_21578
OG0007992	OFUSG08507.1.p1, OFUSG08507.3.p1, OFUSG08507.2.p1	STRPU_27350
OG0007993	OFUSG12464.1.p1	STRPU_20903, STRPU_20866
OG0007994	OFUSG00061.1.p1	STRPU_21302
OG0007995	OFUSG06540.1.p1	STRPU_26083
OG0007996	OFUSG25545.1.p1	STRPU_14493
OG0007997	OFUSG14866.1.p1	STRPU_14219
OG0007998	OFUSG04732.1.p1	STRPU_25023, STRPU_02658
OG0007999	OFUSG16655.1.p1	STRPU_00442, STRPU_13703
OG0008000	OFUSG17338.1.p1	STRPU_07107
OG0008001	OFUSG10860.1.p1	STRPU_04410
OG0008003	OFUSG16902.1.p1	STRPU_00351, STRPU_11012
OG0008004	OFUSG04859.1.p1	STRPU_25364
OG0008005	OFUSG12467.1.p1	STRPU_21442, STRPU_21441, STRPU_21443
OG0008006	OFUSG13906.1.p1	STRPU_06440, STRPU_05993
OG0008007	OFUSG12740.2.p1, OFUSG12740.1.p1	STRPU_18169, STRPU_18152
OG0008008	OFUSG08327.1.p1	STRPU_09006
OG0008009	OFUSG03862.1.p1	STRPU_21986
OG0008011	OFUSG11017.1.p1	STRPU_23173
OG0008012	OFUSG06735.1.p1	STRPU_13565, STRPU_01585, STRPU_13566, STRPU_01584
OG0008013	OFUSG24335.1.p1	STRPU_01498, STRPU_13750
OG0008016	OFUSG08993.1.p1	STRPU_26699
OG0008017	OFUSG10257.1.p1	STRPU_22417
OG0008018	OFUSG05742.1.p1	STRPU_09880
OG0008019	OFUSG21945.1.p1	STRPU_10623
OG0008020	OFUSG25021.1.p1	STRPU_20510
OG0008022	OFUSG02172.1.p1	STRPU_05163, STRPU_05084
OG0008023	OFUSG12743.1.p1	STRPU_11509, STRPU_11507
OG0008024	OFUSG06689.1.p1	STRPU_21359, STRPU_21358
OG0008025	OFUSG08950.1.p1	STRPU_09009
OG0008026	OFUSG12827.2.p1, OFUSG12827.1.p1	STRPU_07788
OG0008027	OFUSG11871.1.p1	STRPU_00198
OG0008028	OFUSG15376.1.p1	STRPU_24551
OG0008029	OFUSG23880.1.p1	STRPU_15046
OG0008030	OFUSG14835.1.p1	STRPU_15321
OG0008031	OFUSG02167.1.p1	STRPU_05008
OG0008032	OFUSG00997.1.p1	STRPU_21832, STRPU_08386
OG0008033	OFUSG06086.1.p1	STRPU_09722, STRPU_09766
OG0008036	OFUSG10797.1.p1	STRPU_08424
OG0008037	OFUSG09719.1.p1	STRPU_27256, STRPU_27272
OG0008038	OFUSG19938.1.p1	STRPU_23474
OG0008039	OFUSG24199.1.p1	STRPU_14997
OG0008040	OFUSG00411.1.p1	STRPU_17738
OG0008041	OFUSG18812.1.p1	STRPU_23915
OG0008042	OFUSG04696.1.p1, OFUSG04696.3.p1, OFUSG04696.2.p1	STRPU_14118, STRPU_13227, STRPU_13211
OG0008043	OFUSG03226.1.p1	STRPU_04958
OG0008044	OFUSG20351.1.p1	STRPU_25925
OG0008046	OFUSG20235.1.p1	STRPU_26252
OG0008047	OFUSG23641.1.p1	STRPU_24493
OG0008048	OFUSG04949.1.p1	STRPU_25277
OG0008049	OFUSG24140.1.p1	STRPU_15388
OG0008051	OFUSG17855.1.p1	STRPU_08564
OG0008052	OFUSG21851.1.p1	STRPU_21075
OG0008053	OFUSG07380.1.p1	STRPU_12802
OG0008054	OFUSG15807.1.p1	STRPU_14071, STRPU_00848
OG0008055	OFUSG18746.1.p1	STRPU_22383
OG0008056	OFUSG12830.1.p1	STRPU_23986
OG0008057	OFUSG16700.1.p1	STRPU_13507
OG0008058	OFUSG09245.1.p1	STRPU_03014
OG0008060	OFUSG00466.1.p1	STRPU_11516
OG0008061	OFUSG20983.1.p1	STRPU_08064
OG0008062	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1	STRPU_24838
OG0008064	OFUSG05201.1.p1	STRPU_25371
OG0008065	OFUSG07149.1.p1	STRPU_12835
OG0008066	OFUSG09507.1.p1	STRPU_26862
OG0008067	OFUSG23698.1.p1	STRPU_07880, STRPU_07879, STRPU_07873
OG0008068	OFUSG03211.1.p1	STRPU_05085
OG0008069	OFUSG21110.1.p1	STRPU_18561
OG0008070	OFUSG13602.1.p1	STRPU_07316
OG0008071	OFUSG23439.1.p1	STRPU_18691
OG0008073	OFUSG07310.1.p1	STRPU_19495
OG0008074	OFUSG23885.1.p1	STRPU_15529
OG0008075	OFUSG03661.1.p1	STRPU_05647
OG0008076	OFUSG16290.1.p1	STRPU_24685
OG0008077	OFUSG12356.1.p1	STRPU_21507
OG0008078	OFUSG25752.1.p1, OFUSG25032.1.p1, OFUSG25032.2.p1	STRPU_16025
OG0008079	OFUSG21485.1.p1	STRPU_10602
OG0008080	OFUSG00053.1.p1	STRPU_11728
OG0008081	OFUSG20771.1.p1	STRPU_25423
OG0008082	OFUSG13504.2.p1, OFUSG13504.1.p1	STRPU_24719
OG0008083	OFUSG17972.1.p1	STRPU_20792
OG0008084	OFUSG12398.1.p1	STRPU_21019
OG0008085	OFUSG06913.1.p1	STRPU_22984
OG0008087	OFUSG26337.1.p1	STRPU_22236
OG0008088	OFUSG11489.1.p1	STRPU_20687
OG0008089	OFUSG18780.1.p1	STRPU_01939, STRPU_22781
OG0008090	OFUSG19720.1.p1, OFUSG09467.1.p1, OFUSG09467.2.p1	STRPU_13719
OG0008091	OFUSG24010.1.p1	STRPU_14230, STRPU_14237
OG0008092	OFUSG07718.1.p1	STRPU_12736
OG0008093	OFUSG10745.1.p1, OFUSG06672.1.p1	STRPU_22120
OG0008094	OFUSG05483.1.p1	STRPU_00876, STRPU_23001
OG0008098	OFUSG25108.1.p1	STRPU_20868, STRPU_20905
OG0008099	OFUSG17705.2.p1, OFUSG17705.1.p1	STRPU_01822, STRPU_19317
OG0008100	OFUSG01562.1.p1	STRPU_11576, STRPU_01365
OG0008102	OFUSG06272.1.p1	STRPU_19361
OG0008103	OFUSG12555.1.p1	STRPU_21002
OG0008104	OFUSG19032.1.p1	STRPU_10201
OG0008105	OFUSG12576.1.p1	STRPU_20958
OG0008107	OFUSG04089.1.p1	STRPU_24019
OG0008108	OFUSG04761.1.p1	STRPU_26222
OG0008109	OFUSG15368.1.p1	STRPU_14632, STRPU_14614
OG0008111	OFUSG09040.1.p1	STRPU_26446
OG0008112	OFUSG11684.1.p1	STRPU_20662
OG0008113	OFUSG04242.1.p1	STRPU_22759, STRPU_01915
OG0008115	OFUSG11236.1.p1	STRPU_21414
OG0008117	OFUSG07978.1.p1	STRPU_20393
OG0008119	OFUSG22463.1.p1	STRPU_15413
OG0008120	OFUSG00079.1.p1	STRPU_17327, STRPU_17355
OG0008122	OFUSG10913.3.p1, OFUSG10913.4.p1, OFUSG10913.2.p1, OFUSG10913.1.p1	STRPU_08465
OG0008123	OFUSG11243.1.p1	STRPU_21615
OG0008124	OFUSG07399.1.p1, OFUSG07398.1.p1, OFUSG25118.1.p1, OFUSG22332.1.p1, OFUSG07400.1.p1, OFUSG01212.1.p1, OFUSG01214.1.p1, OFUSG19851.1.p1, OFUSG07402.1.p1	STRPU_23306
OG0008125	OFUSG16587.1.p1	STRPU_23740
OG0008126	OFUSG09108.1.p1	STRPU_26946
OG0008136	OFUSG19526.1.p1	STRPU_25668
OG0008139	OFUSG12848.1.p1	STRPU_18812, STRPU_18811, STRPU_00245
OG0008143	OFUSG02811.1.p1	STRPU_05162, STRPU_05083
OG0008156	OFUSG19046.1.p1	STRPU_09357
OG0008196	OFUSG09768.1.p1	STRPU_26395
OG0008198	OFUSG23150.1.p1, OFUSG23085.1.p1	STRPU_25950, STRPU_00210, STRPU_19498, STRPU_19499, STRPU_19497, STRPU_24479
OG0008199	OFUSG02684.1.p1	STRPU_05240
OG0008200	OFUSG15561.1.p1	STRPU_12279, STRPU_20305, STRPU_20302
OG0008201	OFUSG06477.1.p1	STRPU_22376
OG0008202	OFUSG01243.1.p1	STRPU_17834
OG0008203	OFUSG18312.1.p1	STRPU_04749
OG0008204	OFUSG22975.1.p1	STRPU_26185
OG0008205	OFUSG07068.1.p1	STRPU_19994, STRPU_01211
OG0008206	OFUSG08205.1.p1	STRPU_16714
OG0008211	OFUSG08466.2.p1, OFUSG08466.1.p1	STRPU_26400
OG0008212	OFUSG12733.1.p1	STRPU_21908
OG0008213	OFUSG01815.1.p1	STRPU_17840
OG0008214	OFUSG12655.1.p1	STRPU_11043, STRPU_00381
OG0008216	OFUSG12125.1.p1, OFUSG17191.1.p1	STRPU_21481
OG0008217	OFUSG10908.1.p1	STRPU_08322
OG0008219	OFUSG10555.1.p1	STRPU_08830
OG0008220	OFUSG11032.1.p1	STRPU_04988
OG0008221	OFUSG22813.1.p1	STRPU_25774, STRPU_25791
OG0008222	OFUSG19358.1.p1	STRPU_09459
OG0008223	OFUSG14008.1.p1, OFUSG02822.1.p1	STRPU_05864
OG0008224	OFUSG20468.1.p1	STRPU_26047
OG0008225	OFUSG03680.1.p1	STRPU_04941
OG0008227	OFUSG08560.1.p1	STRPU_26816
OG0008228	OFUSG06885.1.p1	STRPU_22094
OG0008230	OFUSG22790.1.p1	STRPU_26192
OG0008231	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1	STRPU_09959, STRPU_09981
OG0008232	OFUSG01401.1.p1	STRPU_06639
OG0008234	OFUSG10395.1.p1	STRPU_00978, STRPU_08838
OG0008235	OFUSG23626.1.p1	STRPU_11051, STRPU_00391
OG0008237	OFUSG04433.1.p1	STRPU_22078
OG0008238	OFUSG04754.1.p1	STRPU_25394
OG0008239	OFUSG10345.1.p1	STRPU_04714
OG0008240	OFUSG17137.1.p1	STRPU_24238, STRPU_01069
OG0008241	OFUSG05556.2.p1, OFUSG05556.1.p1	STRPU_21347
OG0008242	OFUSG02209.1.p1	STRPU_05596, STRPU_05536
OG0008243	OFUSG01081.1.p1	STRPU_17185, STRPU_00183
OG0008244	OFUSG17823.1.p1	STRPU_08801
OG0008245	OFUSG14937.1.p1	STRPU_14717
OG0008246	OFUSG24570.1.p1	STRPU_24678
OG0008247	OFUSG24142.1.p1, OFUSG24142.2.p1	STRPU_14875
OG0008249	OFUSG13252.1.p1	STRPU_18754
OG0008250	OFUSG08787.1.p1	STRPU_26602
OG0008251	OFUSG04432.1.p1	STRPU_23045
OG0008252	OFUSG09417.1.p1	STRPU_26447
OG0008253	OFUSG18707.1.p1	STRPU_10288
OG0008254	OFUSG09022.1.p1	STRPU_27154
OG0008255	OFUSG14775.1.p1, OFUSG16048.1.p1	STRPU_13593, STRPU_02472
OG0008256	OFUSG06863.1.p1	STRPU_09311
OG0008258	OFUSG16139.1.p1	STRPU_20943
OG0008259	OFUSG21447.1.p1	STRPU_24361
OG0008260	OFUSG04814.1.p1	STRPU_25766
OG0008261	OFUSG02443.1.p1	STRPU_05899
OG0008262	OFUSG08348.1.p1	STRPU_19539
OG0008263	OFUSG11752.1.p1	STRPU_21353
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	STRPU_27244
OG0008265	OFUSG18771.1.p1	STRPU_23499
OG0008266	OFUSG04753.1.p1	STRPU_26018
OG0008267	OFUSG05618.1.p1	STRPU_23302
OG0008268	OFUSG12661.1.p1	STRPU_22864
OG0008269	OFUSG23254.1.p1	STRPU_23379
OG0008270	OFUSG20693.1.p1	STRPU_00220, STRPU_25959
OG0008271	OFUSG06332.1.p1	STRPU_22100
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	STRPU_12792
OG0008273	OFUSG16901.1.p2	STRPU_11363
OG0008274	OFUSG05460.1.p1	STRPU_23528
OG0008275	OFUSG00447.1.p1	STRPU_17151
OG0008276	OFUSG13271.1.p1, OFUSG17065.1.p1, OFUSG13270.1.p1, OFUSG23242.2.p1, OFUSG23242.1.p1	STRPU_23572
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	STRPU_11820
OG0008278	OFUSG15033.1.p1	STRPU_15382
OG0008279	OFUSG13248.1.p1	STRPU_10645, STRPU_10653
OG0008281	OFUSG11718.1.p1	STRPU_20708
OG0008282	OFUSG23558.1.p1	STRPU_18517
OG0008283	OFUSG22210.1.p1	STRPU_14385
OG0008286	OFUSG04755.1.p1	STRPU_25481
OG0008288	OFUSG16930.1.p1	STRPU_10665
OG0008289	OFUSG09255.1.p1	STRPU_23998
OG0008290	OFUSG00598.1.p1	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357
OG0008291	OFUSG10968.1.p1	STRPU_08559
OG0008292	OFUSG09803.1.p1	STRPU_26389
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	STRPU_27384
OG0008294	OFUSG06865.1.p1	STRPU_10355
OG0008296	OFUSG15696.1.p1	STRPU_15507
OG0008297	OFUSG15155.1.p1	STRPU_14567
OG0008298	OFUSG23318.1.p1	STRPU_10445
OG0008299	OFUSG12957.1.p1, OFUSG12957.2.p1	STRPU_21979
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	STRPU_04816
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	STRPU_10433
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	STRPU_20774
OG0008304	OFUSG13858.1.p1	STRPU_06126
OG0008305	OFUSG04370.1.p1	STRPU_24911
OG0008307	OFUSG22258.1.p1	STRPU_14474
OG0008308	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1	STRPU_23004, STRPU_00879
OG0008312	OFUSG10887.1.p1	STRPU_09184, STRPU_02153
OG0008313	OFUSG17817.1.p1	STRPU_09450, STRPU_01512
OG0008314	OFUSG03887.1.p1	STRPU_13492
OG0008315	OFUSG22162.1.p1	STRPU_14415
OG0008316	OFUSG16757.1.p1	STRPU_13342
OG0008317	OFUSG24646.1.p1	STRPU_00799, STRPU_19770
OG0008318	OFUSG07330.1.p1	STRPU_20156
OG0008319	OFUSG12779.1.p1	STRPU_10660
OG0008320	OFUSG19134.1.p1	STRPU_10342
OG0008321	OFUSG23372.1.p1	STRPU_11909, STRPU_11872, STRPU_11093
OG0008322	OFUSG12624.1.p1	STRPU_07155
OG0008323	OFUSG01139.1.p1	STRPU_06817
OG0008324	OFUSG14931.1.p1	STRPU_02507, STRPU_15127
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	STRPU_25839
OG0008326	OFUSG21345.1.p1	STRPU_24796
OG0008327	OFUSG25114.1.p1	STRPU_20125
OG0008328	OFUSG03005.1.p1	STRPU_05805, STRPU_05804
OG0008329	OFUSG16147.1.p1	STRPU_00446, STRPU_02376
OG0008330	OFUSG25157.1.p1	STRPU_20578
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	STRPU_20497
OG0008332	OFUSG05493.1.p1	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361
OG0008333	OFUSG13105.1.p1	STRPU_11315, STRPU_11297
OG0008335	OFUSG12985.1.p1	STRPU_18525
OG0008336	OFUSG06945.1.p1	STRPU_23707
OG0008337	OFUSG01902.1.p1	STRPU_00405, STRPU_19281
OG0008338	OFUSG12826.1.p1	STRPU_08070
OG0008339	OFUSG05573.1.p1	STRPU_24301
OG0008340	OFUSG01439.1.p1	STRPU_11747
OG0008341	OFUSG21961.1.p1	STRPU_20751
OG0008343	OFUSG12909.1.p1	STRPU_24543
OG0008344	OFUSG03931.1.p1	STRPU_13781
OG0008345	OFUSG24454.1.p1	STRPU_22028
OG0008346	OFUSG21846.1.p1	STRPU_21445
OG0008347	OFUSG03582.1.p1	STRPU_25038
OG0008348	OFUSG17668.1.p1	STRPU_20322
OG0008350	OFUSG10074.1.p1	STRPU_08341
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	STRPU_26393
OG0008353	OFUSG06739.1.p1	STRPU_23329
OG0008354	OFUSG09737.1.p1	STRPU_26363
OG0008355	OFUSG11463.1.p1	STRPU_21625
OG0008356	OFUSG17504.1.p1	STRPU_10846, STRPU_10866
OG0008357	OFUSG08444.1.p1	STRPU_27377
OG0008359	OFUSG13310.1.p1	STRPU_07674
OG0008360	OFUSG20692.1.p1	STRPU_26028
OG0008361	OFUSG26486.1.p1	STRPU_07167
OG0008363	OFUSG11369.1.p1	STRPU_20468
OG0008365	OFUSG24687.1.p1	STRPU_06534, STRPU_06566
OG0008366	OFUSG17926.1.p1	STRPU_08713, STRPU_01461
OG0008367	OFUSG10107.1.p1	STRPU_04677
OG0008368	OFUSG16157.1.p1	STRPU_25002
OG0008369	OFUSG24194.1.p1	STRPU_14528
OG0008370	OFUSG11168.1.p1, OFUSG07855.1.p1, OFUSG06072.1.p1	STRPU_22866
OG0008371	OFUSG19350.1.p1	STRPU_10307
OG0008373	OFUSG00174.1.p1	STRPU_11652
OG0008374	OFUSG05656.1.p1	STRPU_23293
OG0008376	OFUSG09275.1.p1	STRPU_03467
OG0008377	OFUSG24359.1.p1	STRPU_13157, STRPU_13135
OG0008378	OFUSG12613.1.p1	STRPU_22091
OG0008379	OFUSG13239.1.p1	STRPU_18971, STRPU_18958
OG0008380	OFUSG01142.1.p1	STRPU_15975, STRPU_00534
OG0008381	OFUSG06073.1.p1	STRPU_10051, STRPU_10124
OG0008382	OFUSG05285.1.p1	STRPU_25953, STRPU_00214
OG0008383	OFUSG07990.1.p1	STRPU_15386
OG0008384	OFUSG21555.1.p1	STRPU_21170, STRPU_21161
OG0008386	OFUSG13130.1.p1	STRPU_19149
OG0008387	OFUSG22265.1.p1	STRPU_14436, STRPU_14453
OG0008388	OFUSG12444.1.p1	STRPU_21467
OG0008389	OFUSG11411.1.p1, OFUSG18310.1.p1	STRPU_08916, STRPU_00614
OG0008390	OFUSG13468.1.p1	STRPU_19113
OG0008391	OFUSG07980.1.p1	STRPU_20392
OG0008392	OFUSG18299.1.p1	STRPU_00951, STRPU_08870
OG0008395	OFUSG18153.1.p1	STRPU_04818
OG0008396	OFUSG23196.1.p1	STRPU_25821
OG0008399	OFUSG15405.1.p1	STRPU_14733
OG0008400	OFUSG23511.1.p1	STRPU_19240
OG0008401	OFUSG06169.1.p1	STRPU_21916
OG0008402	OFUSG23285.1.p1, OFUSG26294.1.p1	STRPU_24432
OG0008403	OFUSG01568.1.p1	STRPU_01793, STRPU_18104
OG0008404	OFUSG08101.1.p1	STRPU_19488
OG0008406	OFUSG23529.1.p1	STRPU_18477, STRPU_18434
OG0008410	OFUSG04256.1.p1	STRPU_14127, STRPU_14111
OG0008411	OFUSG23788.1.p1, OFUSG23788.2.p1	STRPU_02213, STRPU_15593
OG0008412	OFUSG09784.1.p1	STRPU_27031
OG0008414	OFUSG00221.1.p1, OFUSG00221.2.p1	STRPU_15727
OG0008415	OFUSG03075.1.p1	STRPU_04989
OG0008416	OFUSG20930.1.p1	STRPU_26315
OG0008417	OFUSG01890.1.p1, OFUSG01890.2.p1	STRPU_00327, STRPU_10989
OG0008418	OFUSG09885.1.p1	STRPU_16738, STRPU_01710
OG0008420	OFUSG00969.1.p1	STRPU_17810
OG0008422	OFUSG11407.1.p1	STRPU_20887, STRPU_20850
OG0008423	OFUSG12956.1.p1	STRPU_21901
OG0008424	OFUSG09806.1.p1	STRPU_26600
OG0008425	OFUSG05264.1.p1	STRPU_00237, STRPU_00238, STRPU_00239
OG0008437	OFUSG12540.1.p1	STRPU_11835
OG0008443	OFUSG25088.1.p1	STRPU_17437
OG0008444	OFUSG21949.1.p1	STRPU_20695
OG0008446	OFUSG13061.1.p1	STRPU_05833, STRPU_05834, STRPU_05843, STRPU_05835, STRPU_05845, STRPU_05832, STRPU_23000
OG0008448	OFUSG11767.1.p1	STRPU_20501
OG0008453	OFUSG25496.1.p1	STRPU_02351, STRPU_12764
OG0008507	OFUSG19633.1.p1	STRPU_26599
OG0008512	OFUSG07711.1.p1	STRPU_19586
OG0008513	OFUSG11160.1.p1	STRPU_08668, STRPU_08666, STRPU_08667
OG0008514	OFUSG02685.1.p1	STRPU_05238
OG0008522	OFUSG04635.1.p1	STRPU_22951
OG0008524	OFUSG24099.1.p1	STRPU_14658
OG0008526	OFUSG26519.1.p1, OFUSG26519.2.p1	STRPU_19221
OG0008528	OFUSG03376.1.p1	STRPU_00053, STRPU_10856, STRPU_10837
OG0008529	OFUSG00911.1.p1	STRPU_17306, STRPU_17296, STRPU_17315
OG0008530	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1	STRPU_04864
OG0008531	OFUSG25783.1.p1, OFUSG25783.2.p1	STRPU_06353
OG0008532	OFUSG19195.1.p1	STRPU_22676
OG0008533	OFUSG00049.1.p1	STRPU_17230
OG0008534	OFUSG26102.1.p1	STRPU_12965
OG0008535	OFUSG25756.2.p1, OFUSG25756.1.p1	STRPU_12636
OG0008536	OFUSG21391.1.p1	STRPU_22250
OG0008538	OFUSG03338.1.p2	STRPU_05701
OG0008539	OFUSG12177.1.p1	STRPU_21589
OG0008540	OFUSG16024.1.p1	STRPU_22614
OG0008542	OFUSG12183.1.p1	STRPU_27159
OG0008543	OFUSG04712.3.p1, OFUSG04712.2.p1, OFUSG04712.1.p1	STRPU_25000
OG0008544	OFUSG10671.1.p1	STRPU_04610
OG0008545	OFUSG10673.1.p1, OFUSG10673.2.p1	STRPU_04609
OG0008546	OFUSG05395.1.p1	STRPU_25412
OG0008547	OFUSG17508.1.p1	STRPU_10629
OG0008550	OFUSG25553.1.p1	STRPU_15900
OG0008551	OFUSG01921.1.p1	STRPU_18055
OG0008552	OFUSG01982.1.p1, OFUSG09869.1.p1	STRPU_05614, STRPU_05556
OG0008555	OFUSG21013.1.p1	STRPU_07891
OG0008557	OFUSG26324.1.p1, OFUSG00009.1.p1	STRPU_26886
OG0008558	OFUSG00266.1.p1, OFUSG00266.2.p1	STRPU_11675
OG0008559	OFUSG12805.1.p1	STRPU_23791
OG0008560	OFUSG00772.1.p1	STRPU_12182, STRPU_12139
OG0008561	OFUSG24153.2.p1, OFUSG24153.1.p1	STRPU_14330
OG0008562	OFUSG01030.1.p1	STRPU_17513
OG0008563	OFUSG14860.1.p1	STRPU_14810
OG0008564	OFUSG06884.1.p1	STRPU_01030, STRPU_23408
OG0008565	OFUSG09048.2.p1, OFUSG09048.1.p1	STRPU_27027
OG0008568	OFUSG16114.1.p1	STRPU_22559, STRPU_22558
OG0008569	OFUSG25009.1.p1	STRPU_21276
OG0008570	OFUSG26684.1.p1	STRPU_27052
OG0008571	OFUSG04980.1.p1	STRPU_25293
OG0008572	OFUSG01336.1.p1	STRPU_17074
OG0008573	OFUSG09256.1.p1	STRPU_27209, STRPU_27193
OG0008574	OFUSG07908.1.p1	STRPU_14649
OG0008575	OFUSG24662.1.p1	STRPU_12684
OG0008576	OFUSG06713.1.p1	STRPU_09300
OG0008577	OFUSG10479.1.p1	STRPU_21335, STRPU_21336
OG0008578	OFUSG04767.1.p1	STRPU_25527
OG0008579	OFUSG17327.1.p1	STRPU_07369
OG0008580	OFUSG13566.1.p1, OFUSG17835.1.p1	STRPU_24353
