Orthogroup	OWEFU	ASTMX
OG0008232	OFUSG01401.1.p1	ASTMX09620
OG0008234	OFUSG10395.1.p1	ASTMX01454
OG0008235	OFUSG23626.1.p1	ASTMX17399
OG0008238	OFUSG04754.1.p1	ASTMX09061
OG0008239	OFUSG10345.1.p1	ASTMX12116
OG0008241	OFUSG05556.2.p1, OFUSG05556.1.p1	ASTMX03938, ASTMX05631
OG0008242	OFUSG02209.1.p1	ASTMX20244
OG0008243	OFUSG01081.1.p1	ASTMX04566
OG0008244	OFUSG17823.1.p1	ASTMX15599
OG0008246	OFUSG24570.1.p1	ASTMX17738
OG0008247	OFUSG24142.1.p1, OFUSG24142.2.p1	ASTMX07301
OG0008249	OFUSG13252.1.p1	ASTMX18967
OG0008250	OFUSG08787.1.p1	ASTMX02940
OG0008251	OFUSG04432.1.p1	ASTMX10590
OG0008252	OFUSG09419.1.p1, OFUSG09417.1.p1	ASTMX00916
OG0008254	OFUSG09022.1.p1	ASTMX23064
OG0008256	OFUSG06863.1.p1	ASTMX17540
OG0008258	OFUSG16139.1.p1	ASTMX17923
OG0008259	OFUSG21447.1.p1	ASTMX03294
OG0008260	OFUSG04814.1.p1	ASTMX16213
OG0008261	OFUSG02443.1.p1	ASTMX02256
OG0008262	OFUSG08348.1.p1	ASTMX17939
OG0008263	OFUSG11752.1.p1	ASTMX04702
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	ASTMX07812
OG0008265	OFUSG18771.1.p1	ASTMX06366
OG0008266	OFUSG04753.1.p1	ASTMX00516
OG0008267	OFUSG05618.1.p1	ASTMX01983
OG0008268	OFUSG12661.1.p1	ASTMX13098
OG0008269	OFUSG23254.1.p1	ASTMX00172
OG0008270	OFUSG20693.1.p1	ASTMX05004
OG0008271	OFUSG06332.1.p1	ASTMX02441
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	ASTMX02144
OG0008273	OFUSG16901.1.p2	ASTMX20632
OG0008274	OFUSG05460.1.p1	ASTMX00779
OG0008275	OFUSG00447.1.p1	ASTMX14463
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	ASTMX19748
OG0008278	OFUSG15033.1.p1	ASTMX19686
OG0008279	OFUSG13248.1.p1	ASTMX06299
OG0008280	OFUSG14322.2.p1, OFUSG14322.1.p1	ASTMX02269
OG0008281	OFUSG11718.1.p1	ASTMX04747
OG0008282	OFUSG23558.1.p1	ASTMX18071
OG0008283	OFUSG22210.1.p1	ASTMX10630
OG0008286	OFUSG04755.1.p1	ASTMX18520
OG0008288	OFUSG16930.1.p1	ASTMX21919
OG0008289	OFUSG09255.1.p1	ASTMX11210
OG0008290	OFUSG00598.1.p1	ASTMX06277
OG0008291	OFUSG10968.1.p1	ASTMX21271
OG0008292	OFUSG09803.1.p1	ASTMX19390
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	ASTMX19450
OG0008297	OFUSG15155.1.p1	ASTMX09763
OG0008298	OFUSG23318.1.p1	ASTMX02124
OG0008299	OFUSG12957.1.p1, OFUSG12957.2.p1	ASTMX22498
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	ASTMX02503
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	ASTMX12272
OG0008304	OFUSG13858.1.p1	ASTMX16712
OG0008305	OFUSG04370.1.p1	ASTMX19225
OG0008307	OFUSG22258.1.p1	ASTMX16302
OG0008308	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1	ASTMX11897
OG0008313	OFUSG17817.1.p1	ASTMX11072
OG0008314	OFUSG03887.1.p1	ASTMX22155, ASTMX22154
OG0008315	OFUSG22162.1.p1	ASTMX07318
OG0008316	OFUSG16757.1.p1	ASTMX08404
OG0008317	OFUSG24646.1.p1	ASTMX09770
OG0008318	OFUSG07330.1.p1	ASTMX09685
OG0008319	OFUSG12779.1.p1	ASTMX22244
OG0008320	OFUSG19134.1.p1	ASTMX15215
OG0008323	OFUSG01139.1.p1	ASTMX15432
OG0008324	OFUSG14931.1.p1	ASTMX13990
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	ASTMX00425
OG0008326	OFUSG21345.1.p1	ASTMX12619
OG0008327	OFUSG25114.1.p1	ASTMX06973
OG0008328	OFUSG03005.1.p1	ASTMX05570
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	ASTMX16536
OG0008333	OFUSG13105.1.p1	ASTMX04354
OG0008335	OFUSG12985.1.p1	ASTMX05694
OG0008336	OFUSG06945.1.p1	ASTMX08324
OG0008337	OFUSG01902.1.p1	ASTMX00051
OG0008338	OFUSG12826.1.p1	ASTMX05310, ASTMX11036
OG0008339	OFUSG05573.1.p1	ASTMX03874
OG0008340	OFUSG01439.1.p1	ASTMX10264
OG0008343	OFUSG12909.1.p1	ASTMX00850
OG0008345	OFUSG24454.1.p1	ASTMX20388
OG0008346	OFUSG21846.1.p1	ASTMX11312
OG0008347	OFUSG03582.1.p1	ASTMX15874
OG0008348	OFUSG17668.1.p1	ASTMX20046
OG0008350	OFUSG10074.1.p1	ASTMX04967
OG0008351	OFUSG02204.1.p1	ASTMX03463
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	ASTMX08206
OG0008353	OFUSG06739.1.p1	ASTMX05180
OG0008354	OFUSG09737.1.p1	ASTMX18442
OG0008355	OFUSG11463.1.p1	ASTMX04205
OG0008356	OFUSG17504.1.p1	ASTMX00736
OG0008357	OFUSG08444.1.p1	ASTMX06235
OG0008359	OFUSG13310.1.p1	ASTMX21368
OG0008360	OFUSG20692.1.p1	ASTMX05005
OG0008361	OFUSG26486.1.p1	ASTMX05760, ASTMX19671
OG0008363	OFUSG11369.1.p1	ASTMX13043
OG0008365	OFUSG24687.1.p1	ASTMX17009, ASTMX06662
OG0008367	OFUSG10107.1.p1	ASTMX06634, ASTMX17455
OG0008368	OFUSG16157.1.p1	ASTMX20004
OG0008369	OFUSG24194.1.p1	ASTMX05885
OG0008370	OFUSG11168.1.p1, OFUSG07855.1.p1, OFUSG06072.1.p1	ASTMX15873
OG0008371	OFUSG19350.1.p1	ASTMX19948
OG0008373	OFUSG00174.1.p1	ASTMX21925
OG0008374	OFUSG05656.1.p1	ASTMX03092
OG0008376	OFUSG09275.1.p1	ASTMX16947, ASTMX16948, ASTMX06168
OG0008377	OFUSG24359.1.p1	ASTMX19342
OG0008378	OFUSG12613.1.p1	ASTMX16744
OG0008379	OFUSG13239.1.p1	ASTMX02351, ASTMX15130
OG0008380	OFUSG01142.1.p1	ASTMX14079
OG0008383	OFUSG07990.1.p1	ASTMX05683
OG0008384	OFUSG21555.1.p1	ASTMX07501
OG0008386	OFUSG13130.1.p1	ASTMX01562
OG0008387	OFUSG22265.1.p1	ASTMX16748
OG0008388	OFUSG12444.1.p1	ASTMX01284
OG0008391	OFUSG07980.1.p1	ASTMX02368
OG0008392	OFUSG18299.1.p1	ASTMX01541, ASTMX04980
OG0008395	OFUSG18153.1.p1	ASTMX01893
OG0008396	OFUSG23196.1.p1	ASTMX00374
OG0008399	OFUSG15405.1.p1	ASTMX10345
OG0008400	OFUSG23511.1.p1	ASTMX14526
OG0008401	OFUSG06169.1.p1	ASTMX00700
OG0008402	OFUSG23285.1.p1, OFUSG26294.1.p1	ASTMX08461
OG0008403	OFUSG01568.1.p1	ASTMX05773
OG0008404	OFUSG08101.1.p1	ASTMX20864
OG0008406	OFUSG23529.1.p1	ASTMX18072
OG0008411	OFUSG23788.1.p1, OFUSG23788.2.p1	ASTMX12149
OG0008412	OFUSG09784.1.p1	ASTMX15381
OG0008414	OFUSG00221.1.p1, OFUSG00221.2.p1	ASTMX06863
OG0008415	OFUSG03075.1.p1	ASTMX11099
OG0008416	OFUSG20930.1.p1	ASTMX13524
OG0008418	OFUSG09885.1.p1	ASTMX07388
OG0008420	OFUSG00969.1.p1	ASTMX10700
OG0008421	OFUSG15921.1.p1, OFUSG15920.1.p1	ASTMX16804
OG0008422	OFUSG11407.1.p1	ASTMX05627
OG0008423	OFUSG12956.1.p1	ASTMX01889
OG0008424	OFUSG09806.1.p1	ASTMX15346, ASTMX06945
OG0008425	OFUSG05264.1.p1	ASTMX06751
OG0008426	OFUSG19401.1.p1	ASTMX00776
OG0008427	OFUSG00470.1.p1	ASTMX10257
OG0008437	OFUSG12540.1.p1	ASTMX08980
OG0008443	OFUSG25088.1.p1	ASTMX01241
OG0008444	OFUSG21949.1.p1	ASTMX14961
OG0008448	OFUSG11767.1.p1	ASTMX10975
OG0008453	OFUSG25496.1.p1	ASTMX10304
OG0008457	OFUSG26832.1.p1	ASTMX09508, ASTMX09509
OG0008460	OFUSG07555.1.p1	ASTMX06016, ASTMX01671, ASTMX12911
OG0008462	OFUSG08812.1.p1	ASTMX03563
OG0008468	OFUSG18794.1.p1, OFUSG18963.1.p1	ASTMX06402
OG0008512	OFUSG07711.1.p1	ASTMX03329
OG0008513	OFUSG11160.1.p1	ASTMX20734
OG0008514	OFUSG02685.1.p1	ASTMX18290
OG0008515	OFUSG11494.1.p1	ASTMX07431
OG0008522	OFUSG04635.1.p1	ASTMX04058
OG0008526	OFUSG26519.1.p1, OFUSG26519.2.p1	ASTMX12082
OG0008528	OFUSG03376.1.p1	ASTMX14660
OG0008530	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1	ASTMX04675
OG0008531	OFUSG25783.1.p1, OFUSG25783.2.p1	ASTMX06294
OG0008532	OFUSG19195.1.p1	ASTMX00717
OG0008533	OFUSG00049.1.p1	ASTMX01200
OG0008534	OFUSG26102.1.p1	ASTMX02222
OG0008535	OFUSG25756.2.p1, OFUSG25756.1.p1	ASTMX02705
OG0008538	OFUSG03338.1.p2	ASTMX18002
OG0008539	OFUSG12177.1.p1	ASTMX18247
OG0008540	OFUSG16024.1.p1	ASTMX04260
OG0008542	OFUSG12183.1.p1	ASTMX02856
OG0008544	OFUSG10671.1.p1	ASTMX13472
OG0008545	OFUSG10673.1.p1, OFUSG10673.2.p1	ASTMX12075
OG0008546	OFUSG05395.1.p1	ASTMX09833
OG0008550	OFUSG25553.1.p1	ASTMX01036
OG0008551	OFUSG01921.1.p1	ASTMX14972
OG0008554	OFUSG05305.1.p1	ASTMX12733, ASTMX20296, ASTMX09575
OG0008555	OFUSG21013.1.p1	ASTMX04198
OG0008557	OFUSG26324.1.p1, OFUSG00009.1.p1	ASTMX05582
OG0008558	OFUSG00266.1.p1, OFUSG00266.2.p1	ASTMX00604
OG0008559	OFUSG12805.1.p1	ASTMX00488
OG0008561	OFUSG24153.2.p1, OFUSG24153.1.p1	ASTMX12221, ASTMX05883
OG0008562	OFUSG01030.1.p1	ASTMX20839
OG0008563	OFUSG14860.1.p1	ASTMX05056
OG0008570	OFUSG26684.1.p1	ASTMX20907
OG0008571	OFUSG04980.1.p1	ASTMX07202
OG0008572	OFUSG01336.1.p1	ASTMX03727
OG0008573	OFUSG09256.1.p1	ASTMX08961
OG0008575	OFUSG24662.1.p1	ASTMX16301
OG0008576	OFUSG06713.1.p1	ASTMX13502
OG0008577	OFUSG10479.1.p1	ASTMX07717
OG0008578	OFUSG04767.1.p1	ASTMX07454
OG0008579	OFUSG17327.1.p1	ASTMX04319
OG0008582	OFUSG03358.1.p1	ASTMX08339
OG0008583	OFUSG13580.1.p1	ASTMX08014
OG0008587	OFUSG04278.1.p1	ASTMX12945, ASTMX01318
OG0008588	OFUSG18534.1.p1	ASTMX21107
OG0008590	OFUSG17975.1.p1	ASTMX07016
OG0008591	OFUSG10821.1.p1	ASTMX10210
OG0008592	OFUSG07473.1.p1	ASTMX13097
OG0008593	OFUSG06308.1.p1	ASTMX18770
OG0008594	OFUSG16693.1.p1, OFUSG24534.1.p1	ASTMX14605
OG0008595	OFUSG01116.1.p1	ASTMX09934
OG0008596	OFUSG03935.1.p1	ASTMX18487
OG0008597	OFUSG02640.2.p1, OFUSG02640.1.p1	ASTMX03754
OG0008603	OFUSG16427.1.p1, OFUSG16427.2.p1, OFUSG16427.3.p1	ASTMX21333
OG0008605	OFUSG05768.1.p1	ASTMX19311
OG0008606	OFUSG20253.1.p1	ASTMX03923
OG0008611	OFUSG20251.1.p1, OFUSG20251.2.p1	ASTMX12445
OG0008613	OFUSG18811.1.p1	ASTMX10875
OG0008614	OFUSG03370.1.p1	ASTMX00444
OG0008616	OFUSG08810.1.p1	ASTMX06806
OG0008618	OFUSG06622.1.p1	ASTMX05286
OG0008619	OFUSG11788.1.p1	ASTMX09678
OG0008622	OFUSG05639.1.p1	ASTMX08340
OG0008623	OFUSG20180.1.p1	ASTMX03497
OG0008624	OFUSG10175.1.p1	ASTMX15401
OG0008627	OFUSG03819.1.p1	ASTMX19874
OG0008629	OFUSG08674.1.p1	ASTMX06098
OG0008630	OFUSG15301.1.p1	ASTMX04402, ASTMX12197
OG0008632	OFUSG04645.1.p1, OFUSG04645.2.p1	ASTMX14839
OG0008633	OFUSG12270.1.p1	ASTMX03205
OG0008634	OFUSG12050.1.p1	ASTMX03806
OG0008636	OFUSG09631.1.p1	ASTMX00618
OG0008638	OFUSG23488.1.p1	ASTMX13762
OG0008640	OFUSG00237.1.p1	ASTMX06623
OG0008645	OFUSG20879.1.p1	ASTMX07453
OG0008648	OFUSG25060.1.p1	ASTMX15567
OG0008651	OFUSG20199.1.p1	ASTMX03500
OG0008653	OFUSG04326.1.p1, OFUSG00614.1.p1	ASTMX12316
OG0008655	OFUSG05614.1.p2	ASTMX16167
OG0008656	OFUSG21893.1.p1	ASTMX14410
OG0008657	OFUSG07868.1.p1	ASTMX22538, ASTMX22592, ASTMX06293
OG0008659	OFUSG00907.1.p1	ASTMX07929
OG0008660	OFUSG08505.1.p1	ASTMX05121
OG0008661	OFUSG19104.3.p1, OFUSG19104.2.p1, OFUSG19104.1.p1	ASTMX10451
OG0008662	OFUSG09354.1.p1	ASTMX13467
OG0008664	OFUSG21884.1.p1, OFUSG21886.1.p1	ASTMX08695
OG0008665	OFUSG09981.1.p1, OFUSG09981.3.p1, OFUSG09981.2.p1	ASTMX10550
OG0008666	OFUSG09341.1.p1	ASTMX06363
OG0008671	OFUSG21525.1.p1	ASTMX08103
OG0008672	OFUSG08718.1.p1	ASTMX15742
OG0008673	OFUSG11240.1.p1	ASTMX01299
OG0008674	OFUSG03229.1.p1	ASTMX16277
OG0008676	OFUSG22426.1.p1	ASTMX01623
OG0008680	OFUSG06610.1.p1	ASTMX00331
OG0008681	OFUSG26283.1.p1	ASTMX00183
OG0008682	OFUSG01221.1.p1	ASTMX06387
OG0008683	OFUSG26285.1.p1	ASTMX06300
OG0008684	OFUSG23694.1.p1	ASTMX08648
OG0008693	OFUSG09320.1.p1	ASTMX07835
OG0008696	OFUSG02083.1.p1, OFUSG02083.2.p1	ASTMX20735
OG0008697	OFUSG07945.2.p1, OFUSG07945.1.p1	ASTMX03305, ASTMX06919, ASTMX06920
OG0008702	OFUSG20598.1.p1	ASTMX09836, ASTMX06837, ASTMX00518
OG0008703	OFUSG15924.1.p1	ASTMX00663
OG0008709	OFUSG07742.1.p1	ASTMX06279, ASTMX16312
OG0008714	OFUSG19117.1.p1, OFUSG18619.1.p1, OFUSG22694.1.p1	ASTMX21525
OG0008757	OFUSG10910.1.p1	ASTMX03431, ASTMX19232
OG0008758	OFUSG17027.1.p1, OFUSG17027.2.p1	ASTMX01075
OG0008760	OFUSG13091.1.p1	ASTMX17065
OG0008762	OFUSG19673.1.p1	ASTMX20796
OG0008764	OFUSG11134.1.p1	ASTMX13147
OG0008765	OFUSG26039.1.p1	ASTMX00648
OG0008766	OFUSG08452.1.p1	ASTMX13646
OG0008767	OFUSG26781.1.p1	ASTMX01830
OG0008770	OFUSG17786.1.p1, OFUSG02832.1.p1	ASTMX11071
OG0008775	OFUSG25581.1.p1	ASTMX18993
OG0008780	OFUSG07395.1.p1	ASTMX15107
OG0008782	OFUSG16968.1.p1	ASTMX07522
OG0008784	OFUSG26545.1.p1	ASTMX11551
OG0008785	OFUSG07324.1.p1	ASTMX20245, ASTMX20246
OG0008786	OFUSG06593.1.p1	ASTMX07107
OG0008788	OFUSG04735.1.p1	ASTMX00528, ASTMX17704
OG0008790	OFUSG11354.1.p1	ASTMX08459
OG0008796	OFUSG11677.1.p1	ASTMX07033
OG0008797	OFUSG15750.1.p1	ASTMX05025
OG0008800	OFUSG09611.1.p1	ASTMX13318
OG0008801	OFUSG00771.1.p1	ASTMX06278
OG0008802	OFUSG10389.1.p1	ASTMX21363
OG0008804	OFUSG12259.1.p1	ASTMX08518
OG0008806	OFUSG16676.1.p1	ASTMX02754
OG0008810	OFUSG00409.1.p1	ASTMX06163
OG0008811	OFUSG05266.1.p1	ASTMX13905
OG0008812	OFUSG11289.1.p1	ASTMX05015
OG0008818	OFUSG09313.1.p1	ASTMX15132
OG0008820	OFUSG07559.1.p1	ASTMX04275
OG0008821	OFUSG00724.1.p1	ASTMX05768
OG0008822	OFUSG10829.1.p1	ASTMX11413
OG0008823	OFUSG15629.1.p1, OFUSG15314.1.p1	ASTMX04422
OG0008827	OFUSG17006.1.p1	ASTMX04975
OG0008828	OFUSG16795.1.p1	ASTMX00081
OG0008829	OFUSG22255.1.p1	ASTMX13357
OG0008830	OFUSG21234.1.p1	ASTMX19713, ASTMX07899
OG0008831	OFUSG06801.1.p1	ASTMX16016
OG0008832	OFUSG26334.1.p1	ASTMX14330
OG0008833	OFUSG12261.1.p1	ASTMX01575
OG0008835	OFUSG24616.1.p1	ASTMX04914
OG0008836	OFUSG15142.1.p1	ASTMX20691
OG0008837	OFUSG24114.1.p1	ASTMX04411
OG0008838	OFUSG04580.1.p1, OFUSG04580.2.p1, OFUSG04580.3.p1	ASTMX13323, ASTMX00177
OG0008840	OFUSG18308.1.p1	ASTMX00694
OG0008841	OFUSG10001.1.p1	ASTMX14854
OG0008844	OFUSG20889.1.p1	ASTMX15127
OG0008845	OFUSG00890.1.p1	ASTMX04523
OG0008846	OFUSG02745.1.p1, OFUSG02745.2.p1	ASTMX03373
OG0008847	OFUSG11646.1.p1	ASTMX08118
OG0008850	OFUSG06725.1.p1	ASTMX21515
OG0008851	OFUSG07244.1.p1	ASTMX21730
OG0008853	OFUSG13312.1.p1	ASTMX00719
OG0008855	OFUSG05980.2.p1, OFUSG05980.1.p1	ASTMX12096
OG0008856	OFUSG23400.1.p1	ASTMX22890, ASTMX13236
OG0008857	OFUSG21153.1.p1	ASTMX15161
OG0008859	OFUSG06523.1.p1	ASTMX18503
OG0008860	OFUSG20680.1.p1, OFUSG20680.2.p1	ASTMX17439
OG0008861	OFUSG20546.1.p1	ASTMX22845, ASTMX14982
OG0008864	OFUSG18768.1.p1	ASTMX00807
OG0008865	OFUSG20193.1.p1	ASTMX18332
OG0008866	OFUSG24700.1.p1, OFUSG14164.1.p1	ASTMX18204
OG0008867	OFUSG24289.1.p1	ASTMX10381, ASTMX05116
OG0008872	OFUSG13246.1.p1, OFUSG13246.2.p1	ASTMX12775
OG0008876	OFUSG11003.1.p1	ASTMX07665
OG0008878	OFUSG19410.1.p1	ASTMX01031
OG0008880	OFUSG00128.2.p1, OFUSG00128.1.p1	ASTMX09547
OG0008882	OFUSG16765.1.p1	ASTMX12762
OG0008883	OFUSG15209.1.p1	ASTMX01632
OG0008885	OFUSG17128.1.p1	ASTMX04303
OG0008888	OFUSG12544.1.p1	ASTMX14071
OG0008889	OFUSG21162.1.p1, OFUSG21162.2.p1	ASTMX04938
OG0008893	OFUSG23693.1.p1, OFUSG23693.2.p1	ASTMX07232
OG0008894	OFUSG17843.1.p1	ASTMX01696
OG0008896	OFUSG04858.1.p1	ASTMX10899
OG0008897	OFUSG24231.1.p1	ASTMX14459
OG0008898	OFUSG04450.1.p1	ASTMX10216
OG0008903	OFUSG06420.1.p1	ASTMX09688
OG0008907	OFUSG10907.1.p1	ASTMX19916
OG0008910	OFUSG21881.1.p1	ASTMX10050
OG0008914	OFUSG02936.1.p1	ASTMX05850
OG0008917	OFUSG22164.1.p1	ASTMX21882
OG0008918	OFUSG09208.1.p1	ASTMX14735
OG0008922	OFUSG07396.1.p1	ASTMX18585
OG0008923	OFUSG05659.1.p1	ASTMX13410
OG0008924	OFUSG05789.1.p1	ASTMX06364
OG0008925	OFUSG06414.1.p1	ASTMX21797
OG0008927	OFUSG23495.1.p1	ASTMX05920
OG0008928	OFUSG13366.1.p1	ASTMX20979
OG0008929	OFUSG12282.1.p1	ASTMX08516
OG0008931	OFUSG13228.1.p1	ASTMX04262
OG0008932	OFUSG10720.1.p1, OFUSG00972.1.p1, OFUSG20500.1.p1	ASTMX12372
OG0008934	OFUSG21933.1.p1, OFUSG21933.2.p1	ASTMX10607
OG0008937	OFUSG00203.1.p1	ASTMX09782
OG0008942	OFUSG16921.1.p1	ASTMX05468
OG0008946	OFUSG03165.1.p1	ASTMX12188
OG0008951	OFUSG08732.1.p1	ASTMX14895, ASTMX14894
OG0008955	OFUSG18874.1.p1	ASTMX18637
OG0008959	OFUSG17686.1.p1	ASTMX05527
OG0008969	OFUSG20861.1.p1	ASTMX07519, ASTMX17121
OG0008977	OFUSG03345.1.p1	ASTMX04109, ASTMX02701
OG0008981	OFUSG17949.1.p1	ASTMX04409, ASTMX16008, ASTMX09987, ASTMX05061
OG0008982	OFUSG26672.1.p1	ASTMX04485, ASTMX07350, ASTMX09211
OG0008984	OFUSG18189.1.p1, OFUSG26485.1.p1, OFUSG26496.1.p1	ASTMX04958
OG0008987	OFUSG11330.1.p1	ASTMX08932, ASTMX14789
OG0008989	OFUSG06443.1.p1	ASTMX11322
OG0008992	OFUSG24287.1.p1	ASTMX20692, ASTMX16954
OG0009043	OFUSG20062.1.p1	ASTMX05119
OG0009044	OFUSG19922.1.p1	ASTMX14591
OG0009049	OFUSG01951.1.p1	ASTMX21529, ASTMX14843
OG0009052	OFUSG24826.1.p1	ASTMX03066
OG0009054	OFUSG02682.1.p1, OFUSG02682.2.p1	ASTMX06117
OG0009055	OFUSG16566.1.p1	ASTMX03085
OG0009056	OFUSG25199.1.p1	ASTMX02757
OG0009061	OFUSG12481.1.p1	ASTMX17765
OG0009062	OFUSG00532.1.p1	ASTMX19385
OG0009063	OFUSG10649.1.p1	ASTMX19341
OG0009064	OFUSG21431.1.p1, OFUSG21431.2.p1	ASTMX07970
OG0009069	OFUSG25677.1.p1	ASTMX12853
OG0009070	OFUSG20997.1.p1	ASTMX01340
OG0009075	OFUSG20011.1.p1	ASTMX13443
OG0009076	OFUSG12182.1.p1	ASTMX09371
OG0009084	OFUSG18988.1.p1	ASTMX08341
OG0009085	OFUSG26467.1.p1	ASTMX09472
OG0009089	OFUSG17952.2.p1, OFUSG17952.1.p1	ASTMX06651
OG0009091	OFUSG10537.1.p1	ASTMX11369
OG0009092	OFUSG17341.1.p1	ASTMX21332
OG0009094	OFUSG10895.1.p1	ASTMX17427
OG0009095	OFUSG04977.1.p1	ASTMX07200
OG0009096	OFUSG23427.1.p1	ASTMX00593
OG0009101	OFUSG22725.1.p1	ASTMX17367
OG0009104	OFUSG10877.2.p1, OFUSG10877.1.p1	ASTMX16119
OG0009107	OFUSG19386.1.p1	ASTMX11636
OG0009110	OFUSG21341.1.p1	ASTMX14512, ASTMX14767
OG0009113	OFUSG22158.1.p1	ASTMX13071
OG0009117	OFUSG25263.1.p1	ASTMX04847
OG0009119	OFUSG05016.1.p1	ASTMX15811
OG0009120	OFUSG09532.1.p1	ASTMX06946, ASTMX13086
OG0009121	OFUSG03944.1.p1	ASTMX15642
OG0009125	OFUSG13167.1.p1	ASTMX04539
OG0009127	OFUSG06743.1.p1	ASTMX02070
OG0009129	OFUSG07115.1.p1	ASTMX06909
OG0009131	OFUSG06246.1.p1	ASTMX14261
OG0009132	OFUSG03560.1.p1	ASTMX22536, ASTMX22535
OG0009133	OFUSG26456.1.p1	ASTMX16810
OG0009134	OFUSG26687.1.p1	ASTMX11882
OG0009137	OFUSG12048.1.p1	ASTMX18879
OG0009140	OFUSG20830.1.p1	ASTMX11772
OG0009141	OFUSG09755.1.p1	ASTMX07299, ASTMX16435, ASTMX20662
OG0009142	OFUSG17171.1.p1	ASTMX22416, ASTMX22677
OG0009143	OFUSG18693.1.p1	ASTMX17109
OG0009144	OFUSG18997.1.p1	ASTMX18234
OG0009145	OFUSG14465.1.p1	ASTMX00542
OG0009147	OFUSG10802.1.p1	ASTMX07696
OG0009148	OFUSG13227.1.p1	ASTMX17168
OG0009149	OFUSG19533.1.p1	ASTMX19495
OG0009150	OFUSG12399.1.p1	ASTMX18881
OG0009151	OFUSG18059.1.p1	ASTMX06624
OG0009157	OFUSG19209.1.p1	ASTMX09042
OG0009158	OFUSG12468.1.p1	ASTMX09681
OG0009162	OFUSG18665.1.p1	ASTMX10379, ASTMX08594
OG0009168	OFUSG08153.1.p1	ASTMX01298
OG0009169	OFUSG18767.1.p1	ASTMX22894
OG0009172	OFUSG11813.1.p1	ASTMX20978
OG0009174	OFUSG06010.1.p1, OFUSG06010.2.p1	ASTMX13159
OG0009175	OFUSG08766.1.p1	ASTMX04251
OG0009179	OFUSG14120.1.p1	ASTMX02881
OG0009183	OFUSG09061.1.p1	ASTMX05946
OG0009190	OFUSG16807.1.p1	ASTMX06543
OG0009193	OFUSG09776.1.p1	ASTMX09432
OG0009194	OFUSG11390.1.p1	ASTMX18810
OG0009195	OFUSG15401.1.p1	ASTMX13073
OG0009197	OFUSG14467.1.p1	ASTMX00543
OG0009199	OFUSG09121.1.p1	ASTMX21523, ASTMX10079
OG0009214	OFUSG15511.2.p1, OFUSG15511.4.p1, OFUSG15511.3.p1, OFUSG15511.1.p1, OFUSG15511.5.p1	ASTMX03525
OG0009217	OFUSG22187.1.p1	ASTMX04384
OG0009230	OFUSG05306.1.p1	ASTMX12189
OG0009231	OFUSG21819.1.p1	ASTMX12984
OG0009232	OFUSG18656.1.p1	ASTMX13361
OG0009234	OFUSG24338.1.p1, OFUSG07482.2.p1, OFUSG07482.1.p1, OFUSG04703.1.p1	ASTMX14013, ASTMX16369
OG0009297	OFUSG00253.1.p2, OFUSG00252.1.p1	ASTMX11881
OG0009299	OFUSG09636.1.p1	ASTMX04947
OG0009304	OFUSG07001.1.p1	ASTMX22120, ASTMX21140, ASTMX05154
OG0009310	OFUSG25378.1.p1, OFUSG25378.2.p1	ASTMX14717
OG0009313	OFUSG17852.1.p1	ASTMX12933
OG0009315	OFUSG14677.1.p1	ASTMX04123
OG0009320	OFUSG01082.1.p1	ASTMX04542
OG0009322	OFUSG25441.1.p1	ASTMX09776
OG0009327	OFUSG00035.1.p1	ASTMX22452
OG0009328	OFUSG12518.1.p1	ASTMX16542
OG0009330	OFUSG18309.1.p1	ASTMX20931
OG0009337	OFUSG23478.1.p1	ASTMX08177
OG0009338	OFUSG03116.1.p1	ASTMX14914
OG0009340	OFUSG19645.1.p1	ASTMX07536
OG0009344	OFUSG10536.1.p1	ASTMX17056
OG0009345	OFUSG08023.1.p1	ASTMX20195
OG0009347	OFUSG05588.1.p1	ASTMX08498
OG0009348	OFUSG15330.1.p1	ASTMX10628
OG0009349	OFUSG16160.1.p1	ASTMX08018
OG0009350	OFUSG19088.1.p1	ASTMX07273
OG0009356	OFUSG10231.1.p1	ASTMX07684
OG0009357	OFUSG13467.1.p1	ASTMX21839
OG0009358	OFUSG24366.1.p1, OFUSG24367.1.p1	ASTMX20279
OG0009363	OFUSG24128.2.p1, OFUSG24128.1.p1	ASTMX05017
OG0009365	OFUSG04300.1.p1, OFUSG04301.2.p1, OFUSG04301.1.p1	ASTMX09036
OG0009370	OFUSG05292.1.p1	ASTMX17647
OG0009371	OFUSG17675.1.p1	ASTMX12245
OG0009378	OFUSG17534.1.p1	ASTMX09707
OG0009380	OFUSG05222.2.p1, OFUSG05222.1.p1	ASTMX02621
