Orthogroup	OWEFU	AMPFI_ok
OG0008269	OFUSG23254.1.p1	AMPFI_09119
OG0008270	OFUSG20693.1.p1	AMPFI_05663
OG0008271	OFUSG06332.1.p1	AMPFI_24888
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	AMPFI_01881
OG0008274	OFUSG05460.1.p1	AMPFI_23779, AMPFI_18471
OG0008276	OFUSG13271.1.p1, OFUSG17065.1.p1, OFUSG13270.1.p1, OFUSG23242.2.p1, OFUSG23242.1.p1	AMPFI_19108, AMPFI_18555
OG0008276	OFUSG13537.1.p1	AMPFI_17766
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	AMPFI_10748
OG0008279	OFUSG13248.1.p1	AMPFI_17716
OG0008280	OFUSG14322.2.p1, OFUSG14322.1.p1	AMPFI_00105
OG0008281	OFUSG11718.1.p1	AMPFI_17351
OG0008282	OFUSG23558.1.p1	AMPFI_05485
OG0008286	OFUSG04755.1.p1	AMPFI_05241
OG0008289	OFUSG09255.1.p1	AMPFI_03301
OG0008290	OFUSG00598.1.p1	AMPFI_19833
OG0008291	OFUSG10968.1.p1	AMPFI_02542, AMPFI_00655
OG0008292	OFUSG09803.1.p1	AMPFI_25251
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	AMPFI_03423
OG0008294	OFUSG06865.1.p1	AMPFI_12035
OG0008296	OFUSG15696.1.p1	AMPFI_07998, AMPFI_22866
OG0008297	OFUSG15155.1.p1	AMPFI_15920
OG0008298	OFUSG23318.1.p1	AMPFI_05163
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	AMPFI_26012
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	AMPFI_21648
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	AMPFI_05000
OG0008304	OFUSG13858.1.p1	AMPFI_15827
OG0008305	OFUSG04370.1.p1	AMPFI_17893
OG0008307	OFUSG22258.1.p1	AMPFI_06534
OG0008308	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1	AMPFI_16107, AMPFI_00448
OG0008312	OFUSG10887.1.p1	AMPFI_18714
OG0008313	OFUSG17817.1.p1	AMPFI_21818
OG0008314	OFUSG03887.1.p1	AMPFI_10374
OG0008315	OFUSG22162.1.p1	AMPFI_14085, AMPFI_22484
OG0008316	OFUSG16757.1.p1	AMPFI_14769, AMPFI_14556, AMPFI_25184
OG0008317	OFUSG24646.1.p1	AMPFI_18631, AMPFI_00809
OG0008318	OFUSG07330.1.p1	AMPFI_24230
OG0008319	OFUSG12779.1.p1	AMPFI_08827
OG0008320	OFUSG19134.1.p1	AMPFI_01703
OG0008321	OFUSG23372.1.p1	AMPFI_15689
OG0008322	OFUSG12624.1.p1	AMPFI_08266
OG0008323	OFUSG01139.1.p1	AMPFI_24592
OG0008324	OFUSG14931.1.p1	AMPFI_04805
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	AMPFI_10597
OG0008326	OFUSG21345.1.p1	AMPFI_12024, AMPFI_21802
OG0008329	OFUSG16147.1.p1	AMPFI_00214
OG0008330	OFUSG25157.1.p1	AMPFI_07826, AMPFI_05285, AMPFI_16297
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	AMPFI_10145
OG0008332	OFUSG05493.1.p1	AMPFI_17709
OG0008333	OFUSG13105.1.p1	AMPFI_06113
OG0008335	OFUSG12985.1.p1	AMPFI_15830
OG0008336	OFUSG06945.1.p1	AMPFI_14233
OG0008339	OFUSG05573.1.p1	AMPFI_14101
OG0008341	OFUSG21961.1.p1	AMPFI_09957
OG0008343	OFUSG12909.1.p1	AMPFI_06427
OG0008344	OFUSG03931.1.p1	AMPFI_14346
OG0008345	OFUSG24454.1.p1	AMPFI_09026
OG0008346	OFUSG21846.1.p1	AMPFI_22882
OG0008347	OFUSG03582.1.p1	AMPFI_11829
OG0008348	OFUSG17668.1.p1	AMPFI_24615
OG0008350	OFUSG10074.1.p1	AMPFI_06684, AMPFI_16249
OG0008351	OFUSG02204.1.p1	AMPFI_15483
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	AMPFI_22301
OG0008353	OFUSG06739.1.p1	AMPFI_00573
OG0008354	OFUSG09737.1.p1	AMPFI_08004
OG0008355	OFUSG11463.1.p1	AMPFI_20782
OG0008357	OFUSG08444.1.p1	AMPFI_10134
OG0008359	OFUSG13310.1.p1	AMPFI_09448
OG0008360	OFUSG20692.1.p1	AMPFI_16092
OG0008361	OFUSG26486.1.p1	AMPFI_07243
OG0008363	OFUSG11369.1.p1	AMPFI_07869
OG0008365	OFUSG24687.1.p1	AMPFI_13699
OG0008368	OFUSG16157.1.p1	AMPFI_03496
OG0008369	OFUSG24194.1.p1	AMPFI_09845
OG0008370	OFUSG11168.1.p1, OFUSG07855.1.p1, OFUSG06072.1.p1	AMPFI_25780
OG0008371	OFUSG19350.1.p1	AMPFI_15403
OG0008374	OFUSG05656.1.p1	AMPFI_06576
OG0008376	OFUSG09275.1.p1	AMPFI_12223
OG0008377	OFUSG24359.1.p1	AMPFI_03366
OG0008378	OFUSG12613.1.p1	AMPFI_06304
OG0008379	OFUSG13239.1.p1	AMPFI_00342
OG0008380	OFUSG01142.1.p1	AMPFI_19814, AMPFI_18189
OG0008381	OFUSG06073.1.p1	AMPFI_19133
OG0008382	OFUSG05285.1.p1	AMPFI_18986, AMPFI_01704
OG0008383	OFUSG07990.1.p1	AMPFI_22561
OG0008384	OFUSG21555.1.p1	AMPFI_14189
OG0008386	OFUSG13130.1.p1	AMPFI_24674
OG0008387	OFUSG22265.1.p1	AMPFI_20902
OG0008388	OFUSG12444.1.p1	AMPFI_22760
OG0008389	OFUSG11411.1.p1	AMPFI_00051
OG0008389	OFUSG18310.1.p1	AMPFI_23442
OG0008390	OFUSG13468.1.p1	AMPFI_01510
OG0008391	OFUSG07980.1.p1	AMPFI_13992, AMPFI_01523
OG0008392	OFUSG18299.1.p1	AMPFI_01701
OG0008395	OFUSG18153.1.p1	AMPFI_04209, AMPFI_13495
OG0008396	OFUSG23196.1.p1	AMPFI_15873, AMPFI_04875
OG0008397	OFUSG26211.1.p1, OFUSG09894.1.p1	AMPFI_25839
OG0008397	OFUSG01528.1.p1, OFUSG15011.1.p1, OFUSG02531.1.p1	AMPFI_04905
OG0008398	OFUSG20956.1.p1, OFUSG20942.1.p1	AMPFI_06357
OG0008399	OFUSG15405.1.p1	AMPFI_06418
OG0008400	OFUSG23511.1.p1	AMPFI_07415
OG0008401	OFUSG06169.1.p1	AMPFI_08099
OG0008402	OFUSG23285.1.p1, OFUSG26294.1.p1	AMPFI_08293
OG0008403	OFUSG01568.1.p1	AMPFI_08891
OG0008404	OFUSG08101.1.p1	AMPFI_09139
OG0008405	OFUSG15985.1.p1	AMPFI_09315
OG0008405	OFUSG16679.1.p1	AMPFI_09356
OG0008406	OFUSG23529.1.p1	AMPFI_09482
OG0008409	OFUSG04681.1.p1, OFUSG26813.1.p1	AMPFI_10092
OG0008410	OFUSG04256.1.p1	AMPFI_10412
OG0008411	OFUSG23788.1.p1, OFUSG23788.2.p1	AMPFI_10476
OG0008412	OFUSG09784.1.p1	AMPFI_10538
OG0008413	OFUSG00987.1.p1, OFUSG00986.1.p1, OFUSG01159.1.p1, OFUSG01174.1.p1, OFUSG01172.1.p1, OFUSG01169.1.p1, OFUSG01164.2.p1, OFUSG01164.1.p1	AMPFI_12009
OG0008414	OFUSG00221.1.p1, OFUSG00221.2.p1	AMPFI_13879
OG0008415	OFUSG03075.1.p1	AMPFI_14254
OG0008416	OFUSG20930.1.p1	AMPFI_15364
OG0008417	OFUSG01890.1.p1, OFUSG01890.2.p1	AMPFI_25684, AMPFI_15417
OG0008418	OFUSG09885.1.p1	AMPFI_16332
OG0008420	OFUSG00969.1.p1	AMPFI_18997
OG0008421	OFUSG15921.1.p1, OFUSG15920.1.p1	AMPFI_19404
OG0008422	OFUSG11407.1.p1	AMPFI_20618
OG0008423	OFUSG12956.1.p1	AMPFI_21149, AMPFI_24635
OG0008424	OFUSG09806.1.p1	AMPFI_23294
OG0008425	OFUSG05264.1.p1	AMPFI_24298
OG0008427	OFUSG00470.1.p1	AMPFI_25943
OG0008507	OFUSG19633.1.p1	AMPFI_07938
OG0008510	OFUSG05481.1.p1	AMPFI_20682
OG0008512	OFUSG07711.1.p1	AMPFI_05748
OG0008515	OFUSG11494.1.p1	AMPFI_21455
OG0008519	OFUSG00689.1.p1	AMPFI_19307
OG0008521	OFUSG12547.1.p1	AMPFI_24604, AMPFI_19056, AMPFI_23382, AMPFI_01853
OG0008522	OFUSG04635.1.p1	AMPFI_04695
OG0008524	OFUSG24099.1.p1	AMPFI_16681
OG0008526	OFUSG26519.1.p1, OFUSG26519.2.p1	AMPFI_20730
OG0008528	OFUSG03376.1.p1	AMPFI_26044
OG0008529	OFUSG00911.1.p1	AMPFI_22856
OG0008530	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1	AMPFI_14725
OG0008531	OFUSG25783.1.p1, OFUSG25783.2.p1	AMPFI_08746
OG0008532	OFUSG19195.1.p1	AMPFI_23353
OG0008533	OFUSG00049.1.p1	AMPFI_13398
OG0008534	OFUSG26102.1.p1	AMPFI_04061
OG0008535	OFUSG25756.2.p1, OFUSG25756.1.p1	AMPFI_16183
OG0008539	OFUSG12177.1.p1	AMPFI_22402
OG0008540	OFUSG16024.1.p1	AMPFI_22298
OG0008542	OFUSG12183.1.p1	AMPFI_22209
OG0008543	OFUSG04712.3.p1, OFUSG04712.2.p1, OFUSG04712.1.p1	AMPFI_14385
OG0008544	OFUSG10671.1.p1	AMPFI_20363
OG0008546	OFUSG05395.1.p1	AMPFI_23820
OG0008547	OFUSG17508.1.p1	AMPFI_04660
OG0008549	OFUSG21691.1.p1, OFUSG21690.1.p1	AMPFI_22925
OG0008550	OFUSG25553.1.p1	AMPFI_24742
OG0008551	OFUSG01921.1.p1	AMPFI_10931, AMPFI_00601
OG0008552	OFUSG01982.1.p1, OFUSG09869.1.p1	AMPFI_17621
OG0008555	OFUSG21013.1.p1	AMPFI_08083
OG0008558	OFUSG00266.1.p1, OFUSG00266.2.p1	AMPFI_01224
OG0008559	OFUSG12805.1.p1	AMPFI_08904
OG0008560	OFUSG00772.1.p1	AMPFI_17042
OG0008561	OFUSG24153.2.p1, OFUSG24153.1.p1	AMPFI_20412
OG0008562	OFUSG01030.1.p1	AMPFI_10135
OG0008563	OFUSG14860.1.p1	AMPFI_12165
OG0008564	OFUSG06884.1.p1	AMPFI_08360
OG0008565	OFUSG09048.2.p1, OFUSG09048.1.p1	AMPFI_07501
OG0008568	OFUSG16114.1.p1	AMPFI_23610, AMPFI_07761
OG0008569	OFUSG25009.1.p1	AMPFI_19359
OG0008570	OFUSG26684.1.p1	AMPFI_15033
OG0008572	OFUSG01336.1.p1	AMPFI_10782
OG0008574	OFUSG07908.1.p1	AMPFI_10212
OG0008575	OFUSG24662.1.p1	AMPFI_00619, AMPFI_15336
OG0008576	OFUSG06713.1.p1	AMPFI_19249
OG0008578	OFUSG04767.1.p1	AMPFI_08466
OG0008579	OFUSG17327.1.p1	AMPFI_05725
OG0008580	OFUSG13566.1.p1, OFUSG17835.1.p1	AMPFI_21671, AMPFI_18788
OG0008582	OFUSG03358.1.p1	AMPFI_24125
OG0008583	OFUSG13580.1.p1	AMPFI_08422
OG0008586	OFUSG20145.1.p1, OFUSG20145.2.p1	AMPFI_18804
OG0008587	OFUSG04278.1.p1	AMPFI_10025
OG0008588	OFUSG18534.1.p1	AMPFI_13970
OG0008589	OFUSG18658.1.p1, OFUSG18658.2.p1	AMPFI_01414, AMPFI_20644
OG0008591	OFUSG10821.1.p1	AMPFI_07329
OG0008592	OFUSG07473.1.p1	AMPFI_15970
OG0008594	OFUSG16693.1.p1, OFUSG24534.1.p1	AMPFI_08074, AMPFI_11109
OG0008595	OFUSG01116.1.p1	AMPFI_06634
OG0008596	OFUSG03935.1.p1	AMPFI_10302
OG0008597	OFUSG02640.2.p1, OFUSG02640.1.p1	AMPFI_18374
OG0008602	OFUSG11976.1.p1	AMPFI_17272
OG0008605	OFUSG05768.1.p1	AMPFI_08352
OG0008606	OFUSG20253.1.p1	AMPFI_08075
OG0008607	OFUSG25699.1.p1	AMPFI_05348
OG0008608	OFUSG12929.1.p1	AMPFI_08894
OG0008611	OFUSG20251.1.p1, OFUSG20251.2.p1	AMPFI_06471
OG0008612	OFUSG15215.1.p1	AMPFI_01091
OG0008613	OFUSG18811.1.p1	AMPFI_11480
OG0008614	OFUSG03370.1.p1	AMPFI_19080
OG0008616	OFUSG08810.1.p1	AMPFI_01406
OG0008617	OFUSG06744.1.p1	AMPFI_06055
OG0008619	OFUSG11788.1.p1	AMPFI_00966, AMPFI_10588
OG0008620	OFUSG20037.1.p1	AMPFI_11595
OG0008621	OFUSG03559.2.p1, OFUSG03559.1.p1, OFUSG23309.1.p1	AMPFI_25551
OG0008623	OFUSG20180.1.p1	AMPFI_09955
OG0008624	OFUSG10175.1.p1	AMPFI_05010
OG0008626	OFUSG20255.1.p1	AMPFI_09203
OG0008627	OFUSG03819.1.p1	AMPFI_12239
OG0008629	OFUSG08674.1.p1	AMPFI_21655
OG0008632	OFUSG04645.1.p1, OFUSG04645.2.p1	AMPFI_18628
OG0008633	OFUSG12270.1.p1	AMPFI_09078
OG0008634	OFUSG12050.1.p1	AMPFI_15383
OG0008635	OFUSG25950.1.p1, OFUSG07843.1.p1	AMPFI_23804
OG0008638	OFUSG23488.1.p1	AMPFI_12468
OG0008641	OFUSG13148.1.p1, OFUSG13148.2.p1	AMPFI_08170
OG0008642	OFUSG05239.1.p1	AMPFI_16791
OG0008643	OFUSG03641.1.p1	AMPFI_24691
OG0008645	OFUSG20879.1.p1	AMPFI_08681
OG0008646	OFUSG18703.1.p1	AMPFI_17057
OG0008647	OFUSG17087.1.p1	AMPFI_06975
OG0008648	OFUSG25060.1.p1	AMPFI_24660
OG0008649	OFUSG25067.1.p1	AMPFI_18332
OG0008650	OFUSG23221.1.p1, OFUSG04022.1.p1, OFUSG24866.1.p1	AMPFI_00029, AMPFI_16049, AMPFI_22082
OG0008650	OFUSG06048.1.p1	AMPFI_07116
OG0008651	OFUSG20199.1.p1	AMPFI_00103
OG0008653	OFUSG04326.1.p1, OFUSG00614.1.p1	AMPFI_01110
OG0008655	OFUSG05614.1.p2	AMPFI_01978
OG0008656	OFUSG21893.1.p1	AMPFI_02017
OG0008657	OFUSG07868.1.p1	AMPFI_04045
OG0008658	OFUSG12898.1.p1	AMPFI_05410
OG0008659	OFUSG00907.1.p1	AMPFI_05618
OG0008660	OFUSG08505.1.p1	AMPFI_06112
OG0008661	OFUSG19104.3.p1, OFUSG19104.2.p1, OFUSG19104.1.p1	AMPFI_07440, AMPFI_07439
OG0008662	OFUSG09354.1.p1	AMPFI_07642
OG0008663	OFUSG21864.2.p1, OFUSG21864.3.p1, OFUSG21864.1.p1	AMPFI_07803
OG0008664	OFUSG21884.1.p1, OFUSG21886.1.p1	AMPFI_08076
OG0008665	OFUSG09981.1.p1, OFUSG09981.3.p1, OFUSG09981.2.p1	AMPFI_09151
OG0008666	OFUSG09341.1.p1	AMPFI_09211
OG0008667	OFUSG05615.1.p1	AMPFI_10635
OG0008668	OFUSG24932.1.p1	AMPFI_11147
OG0008671	OFUSG21525.1.p1	AMPFI_13458
OG0008672	OFUSG08718.1.p1	AMPFI_13577
OG0008673	OFUSG11240.1.p1	AMPFI_14219
OG0008674	OFUSG03229.1.p1	AMPFI_14838
OG0008676	OFUSG22426.1.p1	AMPFI_15821
OG0008677	OFUSG13748.1.p1	AMPFI_16579
OG0008680	OFUSG06610.1.p1	AMPFI_18920
OG0008681	OFUSG26283.1.p1	AMPFI_19306
OG0008682	OFUSG01221.1.p1	AMPFI_19560
OG0008683	OFUSG26285.1.p1	AMPFI_20428
OG0008684	OFUSG23694.1.p1	AMPFI_23581
OG0008757	OFUSG10910.1.p1	AMPFI_18894
OG0008760	OFUSG13091.1.p1	AMPFI_05301
OG0008765	OFUSG26039.1.p1	AMPFI_11558
OG0008766	OFUSG08452.1.p1	AMPFI_14027
OG0008767	OFUSG26781.1.p1	AMPFI_10177
OG0008768	OFUSG21326.1.p1	AMPFI_13602
OG0008770	OFUSG17786.1.p1, OFUSG02832.1.p1	AMPFI_19040
OG0008772	OFUSG25268.1.p1, OFUSG25268.2.p1	AMPFI_23793
OG0008773	OFUSG21915.1.p1	AMPFI_12657
OG0008774	OFUSG00279.1.p1, OFUSG00279.3.p1, OFUSG00279.2.p1	AMPFI_05487
OG0008775	OFUSG25581.1.p1	AMPFI_18547
OG0008779	OFUSG21215.1.p1	AMPFI_19711, AMPFI_14633
OG0008780	OFUSG07395.1.p1	AMPFI_06210
OG0008781	OFUSG06148.1.p1	AMPFI_23264
OG0008782	OFUSG16968.1.p1	AMPFI_11360
OG0008784	OFUSG26545.1.p1	AMPFI_20857
OG0008785	OFUSG07324.1.p1	AMPFI_17765
OG0008786	OFUSG06593.1.p1	AMPFI_18605
OG0008788	OFUSG04735.1.p1	AMPFI_24459
OG0008789	OFUSG07815.2.p1, OFUSG07815.1.p1	AMPFI_05638
OG0008790	OFUSG11354.1.p1	AMPFI_19974
OG0008792	OFUSG04204.1.p1	AMPFI_18038
OG0008793	OFUSG25376.1.p1	AMPFI_14791
OG0008794	OFUSG02206.1.p1	AMPFI_08498
OG0008796	OFUSG11677.1.p1	AMPFI_02564
OG0008798	OFUSG02414.1.p1	AMPFI_06237
OG0008801	OFUSG00771.1.p1	AMPFI_11427, AMPFI_08838
OG0008802	OFUSG10389.1.p1	AMPFI_15179
OG0008804	OFUSG12259.1.p1	AMPFI_02694
OG0008806	OFUSG16676.1.p1	AMPFI_06776
OG0008809	OFUSG17046.2.p1, OFUSG17046.1.p1	AMPFI_11580
OG0008810	OFUSG00409.1.p1	AMPFI_25568
OG0008811	OFUSG05266.1.p1	AMPFI_04169
OG0008812	OFUSG11289.1.p1	AMPFI_08751
OG0008813	OFUSG00621.1.p1	AMPFI_12717, AMPFI_17971
OG0008814	OFUSG10217.1.p1	AMPFI_25634
OG0008818	OFUSG09313.1.p1	AMPFI_12241
OG0008820	OFUSG07559.1.p1	AMPFI_00609
OG0008821	OFUSG00724.1.p1	AMPFI_24506
OG0008822	OFUSG10829.1.p1	AMPFI_12271
OG0008823	OFUSG15629.1.p1, OFUSG15314.1.p1	AMPFI_14427
OG0008824	OFUSG07974.1.p1, OFUSG07974.2.p1	AMPFI_06952
OG0008825	OFUSG24105.1.p1	AMPFI_13929
OG0008827	OFUSG17006.1.p1	AMPFI_20067
OG0008828	OFUSG16795.1.p1	AMPFI_06676
OG0008830	OFUSG21234.1.p1	AMPFI_16470
OG0008831	OFUSG06801.1.p1	AMPFI_02995
OG0008832	OFUSG26334.1.p1	AMPFI_10010
OG0008833	OFUSG12261.1.p1	AMPFI_09273
OG0008834	OFUSG17174.2.p1, OFUSG17174.1.p1	AMPFI_08617
OG0008835	OFUSG24616.1.p1	AMPFI_13642
OG0008836	OFUSG15142.1.p1	AMPFI_12691
OG0008837	OFUSG24114.1.p1	AMPFI_01382
OG0008841	OFUSG10001.1.p1	AMPFI_10691
OG0008842	OFUSG11669.1.p1	AMPFI_14625, AMPFI_16533, AMPFI_14626
OG0008843	OFUSG06805.1.p1	AMPFI_22213, AMPFI_00042
OG0008844	OFUSG20889.1.p1	AMPFI_08446
OG0008845	OFUSG00890.1.p1	AMPFI_00940
OG0008846	OFUSG02745.1.p1, OFUSG02745.2.p1	AMPFI_13371, AMPFI_20443
OG0008847	OFUSG11646.1.p1	AMPFI_06400
OG0008851	OFUSG07244.1.p1	AMPFI_20132
OG0008853	OFUSG13312.1.p1	AMPFI_07563
OG0008855	OFUSG05980.2.p1, OFUSG05980.1.p1	AMPFI_16495
OG0008856	OFUSG23400.1.p1	AMPFI_05513
OG0008857	OFUSG21153.1.p1	AMPFI_18994
OG0008858	OFUSG23821.1.p1	AMPFI_15581
OG0008859	OFUSG06523.1.p1	AMPFI_09471
OG0008860	OFUSG20680.1.p1, OFUSG20680.2.p1	AMPFI_14297
OG0008861	OFUSG20546.1.p1	AMPFI_21588
OG0008862	OFUSG26448.1.p1	AMPFI_13338, AMPFI_14755
OG0008864	OFUSG18768.1.p1	AMPFI_23422
OG0008865	OFUSG20193.1.p1	AMPFI_15939
OG0008866	OFUSG24700.1.p1, OFUSG14164.1.p1	AMPFI_09774
OG0008867	OFUSG24289.1.p1	AMPFI_12198
OG0008868	OFUSG10236.1.p1	AMPFI_20194
OG0008871	OFUSG11628.1.p1	AMPFI_19908
OG0008875	OFUSG19683.1.p1	AMPFI_25978, AMPFI_14244
OG0008876	OFUSG11003.1.p1	AMPFI_09415
OG0008877	OFUSG18234.1.p1	AMPFI_07763
OG0008878	OFUSG19410.1.p1	AMPFI_14975
OG0008879	OFUSG22573.1.p1	AMPFI_10466
OG0008880	OFUSG00128.2.p1, OFUSG00128.1.p1	AMPFI_10446
OG0008881	OFUSG25736.1.p1	AMPFI_15853
OG0008882	OFUSG16765.1.p1	AMPFI_08094, AMPFI_19695
OG0008883	OFUSG15209.1.p1	AMPFI_16162
OG0008885	OFUSG17128.1.p1	AMPFI_10543
OG0008886	OFUSG26070.1.p1	AMPFI_07119
OG0008887	OFUSG15081.1.p1	AMPFI_04341
OG0008888	OFUSG12544.1.p1	AMPFI_03702
OG0008889	OFUSG21162.1.p1, OFUSG21162.2.p1	AMPFI_10222
OG0008892	OFUSG05577.1.p1	AMPFI_20915
OG0008894	OFUSG17843.1.p1	AMPFI_04208
OG0008896	OFUSG04858.1.p1	AMPFI_17839
OG0008897	OFUSG24231.1.p1	AMPFI_09346
OG0008898	OFUSG04450.1.p1	AMPFI_11737
OG0008900	OFUSG25058.1.p1	AMPFI_11229
OG0008903	OFUSG06420.1.p1	AMPFI_02516
OG0008904	OFUSG21660.1.p1, OFUSG20282.1.p1, OFUSG07433.1.p1	AMPFI_02865
OG0008907	OFUSG10907.1.p1	AMPFI_03687
OG0008908	OFUSG09015.1.p1	AMPFI_22557, AMPFI_03796
OG0008909	OFUSG19895.1.p1	AMPFI_03900, AMPFI_21953
OG0008910	OFUSG21881.1.p1	AMPFI_03961
OG0008912	OFUSG01846.1.p1	AMPFI_05092, AMPFI_25259
OG0008914	OFUSG02936.1.p1	AMPFI_05997
OG0008915	OFUSG19165.1.p1	AMPFI_06379
OG0008916	OFUSG00469.1.p1	AMPFI_07071
OG0008917	OFUSG22164.1.p1	AMPFI_07376
OG0008918	OFUSG09208.1.p1	AMPFI_07696
OG0008919	OFUSG08407.1.p1	AMPFI_07967
OG0008921	OFUSG11073.1.p1	AMPFI_09761, AMPFI_17601
OG0008922	OFUSG07396.1.p1	AMPFI_10270
OG0008923	OFUSG05659.1.p1	AMPFI_11925
OG0008924	OFUSG05789.1.p1	AMPFI_13449
OG0008925	OFUSG06414.1.p1	AMPFI_13864
OG0008927	OFUSG23495.1.p1	AMPFI_15292
OG0008928	OFUSG13366.1.p1	AMPFI_15482, AMPFI_20568
OG0008929	OFUSG12282.1.p1	AMPFI_15745
OG0008931	OFUSG13228.1.p1	AMPFI_20539
OG0008932	OFUSG10720.1.p1, OFUSG00972.1.p1, OFUSG20500.1.p1	AMPFI_17962
OG0008934	OFUSG21933.1.p1, OFUSG21933.2.p1	AMPFI_20651
OG0008935	OFUSG02628.1.p1	AMPFI_21439
OG0008937	OFUSG00203.1.p1	AMPFI_23596
OG0008940	OFUSG15579.1.p1	AMPFI_24198
OG0008941	OFUSG26693.1.p1	AMPFI_24296
OG0008942	OFUSG16921.1.p1	AMPFI_25388
OG0009043	OFUSG20062.1.p1	AMPFI_16005
OG0009044	OFUSG19922.1.p1	AMPFI_04616
OG0009045	OFUSG20436.1.p1	AMPFI_20468, AMPFI_00445, AMPFI_25393, AMPFI_08092, AMPFI_18853, AMPFI_14682
OG0009049	OFUSG01951.1.p1	AMPFI_21839
OG0009052	OFUSG24826.1.p1	AMPFI_11055
OG0009054	OFUSG02682.1.p1, OFUSG02682.2.p1	AMPFI_11846
OG0009055	OFUSG16566.1.p1	AMPFI_17207
OG0009056	OFUSG25199.1.p1	AMPFI_17411, AMPFI_07785
OG0009059	OFUSG20688.1.p1	AMPFI_21340
OG0009061	OFUSG12481.1.p1	AMPFI_18376
OG0009062	OFUSG00532.1.p1	AMPFI_20648
OG0009063	OFUSG10649.1.p1	AMPFI_11428
OG0009064	OFUSG21431.1.p1, OFUSG21431.2.p1	AMPFI_03957
OG0009065	OFUSG25679.1.p1, OFUSG25679.2.p1, OFUSG12901.3.p1, OFUSG12901.2.p1, OFUSG12901.1.p1	AMPFI_18849
OG0009066	OFUSG15489.2.p1, OFUSG15489.1.p1	AMPFI_16678
OG0009069	OFUSG25677.1.p1	AMPFI_04663
OG0009074	OFUSG20149.1.p1	AMPFI_16715
OG0009075	OFUSG20011.1.p1	AMPFI_19234
OG0009076	OFUSG12182.1.p1	AMPFI_15424
OG0009080	OFUSG25731.3.p1, OFUSG25731.2.p1, OFUSG25731.1.p1	AMPFI_04615, AMPFI_25821, AMPFI_03272
OG0009081	OFUSG09143.1.p1	AMPFI_14502, AMPFI_21246, AMPFI_20124, AMPFI_23706
OG0009082	OFUSG07339.1.p1	AMPFI_10247
OG0009085	OFUSG26467.1.p1	AMPFI_07993
OG0009087	OFUSG24393.1.p1	AMPFI_06283
OG0009088	OFUSG26843.1.p1, OFUSG26843.2.p1	AMPFI_16392, AMPFI_03836
OG0009089	OFUSG17952.2.p1, OFUSG17952.1.p1	AMPFI_12985
OG0009090	OFUSG06619.1.p1	AMPFI_06785
OG0009091	OFUSG10537.1.p1	AMPFI_14828
OG0009092	OFUSG17341.1.p1	AMPFI_08342
OG0009093	OFUSG26131.1.p1, OFUSG26131.2.p1	AMPFI_05876
OG0009094	OFUSG10895.1.p1	AMPFI_04958
OG0009096	OFUSG23427.1.p1	AMPFI_05047
OG0009099	OFUSG18912.1.p1	AMPFI_18693
OG0009101	OFUSG22725.1.p1	AMPFI_18931
OG0009102	OFUSG00030.1.p1, OFUSG18460.1.p1, OFUSG10830.1.p1, OFUSG16219.1.p1	AMPFI_03131
OG0009103	OFUSG10461.2.p1, OFUSG10461.1.p1	AMPFI_11914
OG0009104	OFUSG10877.2.p1, OFUSG10877.1.p1	AMPFI_04414
OG0009105	OFUSG11296.1.p1	AMPFI_05096
OG0009107	OFUSG19386.1.p1	AMPFI_07686
OG0009109	OFUSG14250.1.p1, OFUSG14250.2.p1	AMPFI_16009
OG0009111	OFUSG07961.1.p1	AMPFI_23473
OG0009119	OFUSG05016.1.p1	AMPFI_09216
OG0009120	OFUSG09532.1.p1	AMPFI_22963
OG0009121	OFUSG03944.1.p1	AMPFI_12714
OG0009125	OFUSG13167.1.p1	AMPFI_23499
OG0009126	OFUSG06948.1.p1	AMPFI_21657
OG0009127	OFUSG06743.1.p1	AMPFI_06862
OG0009128	OFUSG06345.1.p1	AMPFI_06655
OG0009129	OFUSG07115.1.p1	AMPFI_05071
OG0009130	OFUSG21601.3.p1, OFUSG21601.2.p1, OFUSG21601.1.p1	AMPFI_00509
OG0009131	OFUSG06246.1.p1	AMPFI_16161
OG0009132	OFUSG03560.1.p1	AMPFI_18765
OG0009133	OFUSG26456.1.p1	AMPFI_16282
OG0009136	OFUSG11301.1.p1	AMPFI_25097
OG0009137	OFUSG12048.1.p1	AMPFI_25362
OG0009138	OFUSG07579.1.p1	AMPFI_09615
OG0009141	OFUSG09755.1.p1	AMPFI_15629
OG0009142	OFUSG17171.1.p1	AMPFI_02533
OG0009143	OFUSG18693.1.p1	AMPFI_19119
OG0009144	OFUSG18997.1.p1	AMPFI_07343
